areaType,areaName,areaCode,date,newCasesBySpecimenDate,cumCasesBySpecimenDate
nation,Scotland,S92000003,2021-03-17,599,212359
nation,Scotland,S92000003,2021-03-16,572,211760
nation,Scotland,S92000003,2021-03-15,689,211188
nation,Scotland,S92000003,2021-03-14,445,210499
nation,Scotland,S92000003,2021-03-13,463,210054
nation,Scotland,S92000003,2021-03-12,585,209591
nation,Scotland,S92000003,2021-03-11,663,209006
nation,Scotland,S92000003,2021-03-10,624,208343
nation,Scotland,S92000003,2021-03-09,654,207719
nation,Scotland,S92000003,2021-03-08,588,207065
nation,Scotland,S92000003,2021-03-07,434,206477
nation,Scotland,S92000003,2021-03-06,477,206043
nation,Scotland,S92000003,2021-03-05,464,205566
nation,Scotland,S92000003,2021-03-04,558,205102
nation,Scotland,S92000003,2021-03-03,495,204544
nation,Scotland,S92000003,2021-03-02,519,204049
nation,Scotland,S92000003,2021-03-01,546,203530
nation,Scotland,S92000003,2021-02-28,425,202984
nation,Scotland,S92000003,2021-02-27,413,202559
nation,Scotland,S92000003,2021-02-26,521,202146
nation,Scotland,S92000003,2021-02-25,629,201625
nation,Scotland,S92000003,2021-02-24,700,200996
nation,Scotland,S92000003,2021-02-23,698,200296
nation,Scotland,S92000003,2021-02-22,790,199598
nation,Scotland,S92000003,2021-02-21,612,198808
nation,Scotland,S92000003,2021-02-20,659,198196
nation,Scotland,S92000003,2021-02-19,891,197537
nation,Scotland,S92000003,2021-02-18,878,196646
nation,Scotland,S92000003,2021-02-17,828,195768
nation,Scotland,S92000003,2021-02-16,907,194940
nation,Scotland,S92000003,2021-02-15,965,194033
nation,Scotland,S92000003,2021-02-14,682,193068
nation,Scotland,S92000003,2021-02-13,540,192386
nation,Scotland,S92000003,2021-02-12,901,191846
nation,Scotland,S92000003,2021-02-11,846,190945
nation,Scotland,S92000003,2021-02-10,843,190099
nation,Scotland,S92000003,2021-02-09,757,189256
nation,Scotland,S92000003,2021-02-08,993,188499
nation,Scotland,S92000003,2021-02-07,657,187506
nation,Scotland,S92000003,2021-02-06,716,186849
nation,Scotland,S92000003,2021-02-05,938,186133
nation,Scotland,S92000003,2021-02-04,901,185195
nation,Scotland,S92000003,2021-02-03,928,184294
nation,Scotland,S92000003,2021-02-02,1050,183366
nation,Scotland,S92000003,2021-02-01,1100,182316
nation,Scotland,S92000003,2021-01-31,814,181216
nation,Scotland,S92000003,2021-01-30,785,180402
nation,Scotland,S92000003,2021-01-29,965,179617
nation,Scotland,S92000003,2021-01-28,1120,178652
nation,Scotland,S92000003,2021-01-27,1113,177532
nation,Scotland,S92000003,2021-01-26,1175,176419
nation,Scotland,S92000003,2021-01-25,1322,175244
nation,Scotland,S92000003,2021-01-24,862,173922
nation,Scotland,S92000003,2021-01-23,937,173060
nation,Scotland,S92000003,2021-01-22,1243,172123
nation,Scotland,S92000003,2021-01-21,1242,170880
nation,Scotland,S92000003,2021-01-20,1587,169638
nation,Scotland,S92000003,2021-01-19,1557,168051
nation,Scotland,S92000003,2021-01-18,1737,166494
nation,Scotland,S92000003,2021-01-17,1198,164757
nation,Scotland,S92000003,2021-01-16,1176,163559
nation,Scotland,S92000003,2021-01-15,1553,162383
nation,Scotland,S92000003,2021-01-14,1624,160830
nation,Scotland,S92000003,2021-01-13,1710,159206
nation,Scotland,S92000003,2021-01-12,1984,157496
nation,Scotland,S92000003,2021-01-11,2101,155512
nation,Scotland,S92000003,2021-01-10,1430,153411
nation,Scotland,S92000003,2021-01-09,1499,151981
nation,Scotland,S92000003,2021-01-08,1839,150482
nation,Scotland,S92000003,2021-01-07,2202,148643
nation,Scotland,S92000003,2021-01-06,2555,146441
nation,Scotland,S92000003,2021-01-05,3058,143886
nation,Scotland,S92000003,2021-01-04,2385,140828
nation,Scotland,S92000003,2021-01-03,2223,138443
nation,Scotland,S92000003,2021-01-02,2218,136220
nation,Scotland,S92000003,2021-01-01,1167,134002
nation,Scotland,S92000003,2020-12-31,2379,132835
nation,Scotland,S92000003,2020-12-30,2973,130456
nation,Scotland,S92000003,2020-12-29,3146,127483
nation,Scotland,S92000003,2020-12-28,1825,124337
nation,Scotland,S92000003,2020-12-27,1705,122512
nation,Scotland,S92000003,2020-12-26,1058,120807
nation,Scotland,S92000003,2020-12-25,520,119749
nation,Scotland,S92000003,2020-12-24,1022,119229
nation,Scotland,S92000003,2020-12-23,1322,118207
nation,Scotland,S92000003,2020-12-22,1333,116885
nation,Scotland,S92000003,2020-12-21,1322,115552
nation,Scotland,S92000003,2020-12-20,824,114230
nation,Scotland,S92000003,2020-12-19,757,113406
nation,Scotland,S92000003,2020-12-18,930,112649
nation,Scotland,S92000003,2020-12-17,912,111719
nation,Scotland,S92000003,2020-12-16,1051,110807
nation,Scotland,S92000003,2020-12-15,1034,109756
nation,Scotland,S92000003,2020-12-14,1100,108722
nation,Scotland,S92000003,2020-12-13,721,107622
nation,Scotland,S92000003,2020-12-12,687,106901
nation,Scotland,S92000003,2020-12-11,880,106214
nation,Scotland,S92000003,2020-12-10,907,105334
nation,Scotland,S92000003,2020-12-09,1008,104427
nation,Scotland,S92000003,2020-12-08,1047,103419
nation,Scotland,S92000003,2020-12-07,959,102372
nation,Scotland,S92000003,2020-12-06,645,101413
nation,Scotland,S92000003,2020-12-05,668,100768
nation,Scotland,S92000003,2020-12-04,649,100100
nation,Scotland,S92000003,2020-12-03,810,99451
nation,Scotland,S92000003,2020-12-02,951,98641
nation,Scotland,S92000003,2020-12-01,932,97690
nation,Scotland,S92000003,2020-11-30,975,96758
nation,Scotland,S92000003,2020-11-29,556,95783
nation,Scotland,S92000003,2020-11-28,573,95227
nation,Scotland,S92000003,2020-11-27,740,94654
nation,Scotland,S92000003,2020-11-26,807,93914
nation,Scotland,S92000003,2020-11-25,933,93107
nation,Scotland,S92000003,2020-11-24,994,92174
nation,Scotland,S92000003,2020-11-23,1162,91180
nation,Scotland,S92000003,2020-11-22,709,90018
nation,Scotland,S92000003,2020-11-21,765,89309
nation,Scotland,S92000003,2020-11-20,866,88544
nation,Scotland,S92000003,2020-11-19,985,87678
nation,Scotland,S92000003,2020-11-18,1118,86693
nation,Scotland,S92000003,2020-11-17,1226,85575
nation,Scotland,S92000003,2020-11-16,1279,84349
nation,Scotland,S92000003,2020-11-15,817,83070
nation,Scotland,S92000003,2020-11-14,919,82253
nation,Scotland,S92000003,2020-11-13,1063,81334
nation,Scotland,S92000003,2020-11-12,1197,80271
nation,Scotland,S92000003,2020-11-11,1251,79074
nation,Scotland,S92000003,2020-11-10,1292,77823
nation,Scotland,S92000003,2020-11-09,1296,76531
nation,Scotland,S92000003,2020-11-08,878,75235
nation,Scotland,S92000003,2020-11-07,849,74357
nation,Scotland,S92000003,2020-11-06,1144,73508
nation,Scotland,S92000003,2020-11-05,1299,72364
nation,Scotland,S92000003,2020-11-04,1304,71065
nation,Scotland,S92000003,2020-11-03,1396,69761
nation,Scotland,S92000003,2020-11-02,1479,68365
nation,Scotland,S92000003,2020-11-01,974,66886
nation,Scotland,S92000003,2020-10-31,745,65912
nation,Scotland,S92000003,2020-10-30,1105,65167
nation,Scotland,S92000003,2020-10-29,1100,64062
nation,Scotland,S92000003,2020-10-28,1269,62962
nation,Scotland,S92000003,2020-10-27,1312,61693
nation,Scotland,S92000003,2020-10-26,1346,60381
nation,Scotland,S92000003,2020-10-25,941,59035
nation,Scotland,S92000003,2020-10-24,959,58094
nation,Scotland,S92000003,2020-10-23,1287,57135
nation,Scotland,S92000003,2020-10-22,1503,55848
nation,Scotland,S92000003,2020-10-21,1581,54345
nation,Scotland,S92000003,2020-10-20,1686,52764
nation,Scotland,S92000003,2020-10-19,1360,51078
nation,Scotland,S92000003,2020-10-18,829,49718
nation,Scotland,S92000003,2020-10-17,863,48889
nation,Scotland,S92000003,2020-10-16,1253,48026
nation,Scotland,S92000003,2020-10-15,1294,46773
nation,Scotland,S92000003,2020-10-14,1294,45479
nation,Scotland,S92000003,2020-10-13,1424,44185
nation,Scotland,S92000003,2020-10-12,1363,42761
nation,Scotland,S92000003,2020-10-11,961,41398
nation,Scotland,S92000003,2020-10-10,945,40437
nation,Scotland,S92000003,2020-10-09,1095,39492
nation,Scotland,S92000003,2020-10-08,1171,38397
nation,Scotland,S92000003,2020-10-07,1252,37226
nation,Scotland,S92000003,2020-10-06,1193,35974
nation,Scotland,S92000003,2020-10-05,1099,34781
nation,Scotland,S92000003,2020-10-04,745,33682
nation,Scotland,S92000003,2020-10-03,702,32937
nation,Scotland,S92000003,2020-10-02,818,32235
nation,Scotland,S92000003,2020-10-01,777,31417
nation,Scotland,S92000003,2020-09-30,793,30640
nation,Scotland,S92000003,2020-09-29,661,29847
nation,Scotland,S92000003,2020-09-28,624,29186
nation,Scotland,S92000003,2020-09-27,360,28562
nation,Scotland,S92000003,2020-09-26,437,28202
nation,Scotland,S92000003,2020-09-25,577,27765
nation,Scotland,S92000003,2020-09-24,716,27188
nation,Scotland,S92000003,2020-09-23,572,26472
nation,Scotland,S92000003,2020-09-22,497,25900
nation,Scotland,S92000003,2020-09-21,454,25403
nation,Scotland,S92000003,2020-09-20,320,24949
nation,Scotland,S92000003,2020-09-19,236,24629
nation,Scotland,S92000003,2020-09-18,270,24393
nation,Scotland,S92000003,2020-09-17,265,24123
nation,Scotland,S92000003,2020-09-16,280,23858
nation,Scotland,S92000003,2020-09-15,238,23578
nation,Scotland,S92000003,2020-09-14,186,23340
nation,Scotland,S92000003,2020-09-13,178,23154
nation,Scotland,S92000003,2020-09-12,214,22976
nation,Scotland,S92000003,2020-09-11,216,22762
nation,Scotland,S92000003,2020-09-10,231,22546
nation,Scotland,S92000003,2020-09-09,223,22315
nation,Scotland,S92000003,2020-09-08,103,22092
nation,Scotland,S92000003,2020-09-07,167,21989
nation,Scotland,S92000003,2020-09-06,154,21822
nation,Scotland,S92000003,2020-09-05,137,21668
nation,Scotland,S92000003,2020-09-04,170,21531
nation,Scotland,S92000003,2020-09-03,202,21361
nation,Scotland,S92000003,2020-09-02,192,21159
nation,Scotland,S92000003,2020-09-01,199,20967
nation,Scotland,S92000003,2020-08-31,144,20768
nation,Scotland,S92000003,2020-08-30,102,20624
nation,Scotland,S92000003,2020-08-29,94,20522
nation,Scotland,S92000003,2020-08-28,105,20428
nation,Scotland,S92000003,2020-08-27,97,20323
nation,Scotland,S92000003,2020-08-26,98,20226
nation,Scotland,S92000003,2020-08-25,72,20128
nation,Scotland,S92000003,2020-08-24,59,20056
nation,Scotland,S92000003,2020-08-23,67,19997
nation,Scotland,S92000003,2020-08-22,51,19930
nation,Scotland,S92000003,2020-08-21,91,19879
nation,Scotland,S92000003,2020-08-20,141,19788
nation,Scotland,S92000003,2020-08-19,93,19647
nation,Scotland,S92000003,2020-08-18,78,19554
nation,Scotland,S92000003,2020-08-17,75,19476
nation,Scotland,S92000003,2020-08-16,33,19401
nation,Scotland,S92000003,2020-08-15,20,19368
nation,Scotland,S92000003,2020-08-14,50,19348
nation,Scotland,S92000003,2020-08-13,59,19298
nation,Scotland,S92000003,2020-08-12,49,19239
nation,Scotland,S92000003,2020-08-11,63,19190
nation,Scotland,S92000003,2020-08-10,59,19127
nation,Scotland,S92000003,2020-08-09,26,19068
nation,Scotland,S92000003,2020-08-08,27,19042
nation,Scotland,S92000003,2020-08-07,46,19015
nation,Scotland,S92000003,2020-08-06,65,18969
nation,Scotland,S92000003,2020-08-05,67,18904
nation,Scotland,S92000003,2020-08-04,58,18837
nation,Scotland,S92000003,2020-08-03,62,18779
nation,Scotland,S92000003,2020-08-02,19,18717
nation,Scotland,S92000003,2020-08-01,23,18698
nation,Scotland,S92000003,2020-07-31,21,18675
nation,Scotland,S92000003,2020-07-30,27,18654
nation,Scotland,S92000003,2020-07-29,28,18627
nation,Scotland,S92000003,2020-07-28,22,18599
nation,Scotland,S92000003,2020-07-27,13,18577
nation,Scotland,S92000003,2020-07-26,7,18564
nation,Scotland,S92000003,2020-07-25,3,18557
nation,Scotland,S92000003,2020-07-24,11,18554
nation,Scotland,S92000003,2020-07-23,23,18543
nation,Scotland,S92000003,2020-07-22,16,18520
nation,Scotland,S92000003,2020-07-21,19,18504
nation,Scotland,S92000003,2020-07-20,13,18485
nation,Scotland,S92000003,2020-07-19,17,18472
nation,Scotland,S92000003,2020-07-18,13,18455
nation,Scotland,S92000003,2020-07-17,8,18442
nation,Scotland,S92000003,2020-07-16,21,18434
nation,Scotland,S92000003,2020-07-15,16,18413
nation,Scotland,S92000003,2020-07-14,10,18397
nation,Scotland,S92000003,2020-07-13,17,18387
nation,Scotland,S92000003,2020-07-12,2,18370
nation,Scotland,S92000003,2020-07-11,9,18368
nation,Scotland,S92000003,2020-07-10,12,18359
nation,Scotland,S92000003,2020-07-09,8,18347
nation,Scotland,S92000003,2020-07-08,10,18339
nation,Scotland,S92000003,2020-07-07,11,18329
nation,Scotland,S92000003,2020-07-06,8,18318
nation,Scotland,S92000003,2020-07-05,2,18310
nation,Scotland,S92000003,2020-07-04,5,18308
nation,Scotland,S92000003,2020-07-03,6,18303
nation,Scotland,S92000003,2020-07-02,13,18297
nation,Scotland,S92000003,2020-07-01,11,18284
nation,Scotland,S92000003,2020-06-30,8,18273
nation,Scotland,S92000003,2020-06-29,14,18265
nation,Scotland,S92000003,2020-06-28,3,18251
nation,Scotland,S92000003,2020-06-27,4,18248
nation,Scotland,S92000003,2020-06-26,6,18244
nation,Scotland,S92000003,2020-06-25,19,18238
nation,Scotland,S92000003,2020-06-24,8,18219
nation,Scotland,S92000003,2020-06-23,20,18211
nation,Scotland,S92000003,2020-06-22,11,18191
nation,Scotland,S92000003,2020-06-21,9,18180
nation,Scotland,S92000003,2020-06-20,6,18171
nation,Scotland,S92000003,2020-06-19,23,18165
nation,Scotland,S92000003,2020-06-18,14,18142
nation,Scotland,S92000003,2020-06-17,33,18128
nation,Scotland,S92000003,2020-06-16,17,18095
nation,Scotland,S92000003,2020-06-15,21,18078
nation,Scotland,S92000003,2020-06-14,13,18057
nation,Scotland,S92000003,2020-06-13,23,18044
nation,Scotland,S92000003,2020-06-12,30,18021
nation,Scotland,S92000003,2020-06-11,21,17991
nation,Scotland,S92000003,2020-06-10,29,17970
nation,Scotland,S92000003,2020-06-09,27,17941
nation,Scotland,S92000003,2020-06-08,18,17914
nation,Scotland,S92000003,2020-06-07,17,17896
nation,Scotland,S92000003,2020-06-06,22,17879
nation,Scotland,S92000003,2020-06-05,24,17857
nation,Scotland,S92000003,2020-06-04,35,17833
nation,Scotland,S92000003,2020-06-03,35,17798
nation,Scotland,S92000003,2020-06-02,45,17763
nation,Scotland,S92000003,2020-06-01,38,17718
nation,Scotland,S92000003,2020-05-31,23,17680
nation,Scotland,S92000003,2020-05-30,40,17657
nation,Scotland,S92000003,2020-05-29,29,17617
nation,Scotland,S92000003,2020-05-28,55,17588
nation,Scotland,S92000003,2020-05-27,66,17533
nation,Scotland,S92000003,2020-05-26,77,17467
nation,Scotland,S92000003,2020-05-25,97,17390
nation,Scotland,S92000003,2020-05-24,54,17293
nation,Scotland,S92000003,2020-05-23,50,17239
nation,Scotland,S92000003,2020-05-22,92,17189
nation,Scotland,S92000003,2020-05-21,111,17097
nation,Scotland,S92000003,2020-05-20,121,16986
nation,Scotland,S92000003,2020-05-19,182,16865
nation,Scotland,S92000003,2020-05-18,140,16683
nation,Scotland,S92000003,2020-05-17,92,16543
nation,Scotland,S92000003,2020-05-16,103,16451
nation,Scotland,S92000003,2020-05-15,152,16348
nation,Scotland,S92000003,2020-05-14,212,16196
nation,Scotland,S92000003,2020-05-13,198,15984
nation,Scotland,S92000003,2020-05-12,230,15786
nation,Scotland,S92000003,2020-05-11,262,15556
nation,Scotland,S92000003,2020-05-10,150,15294
nation,Scotland,S92000003,2020-05-09,177,15144
nation,Scotland,S92000003,2020-05-08,254,14967
nation,Scotland,S92000003,2020-05-07,290,14713
nation,Scotland,S92000003,2020-05-06,306,14423
nation,Scotland,S92000003,2020-05-05,289,14117
nation,Scotland,S92000003,2020-05-04,330,13828
nation,Scotland,S92000003,2020-05-03,189,13498
nation,Scotland,S92000003,2020-05-02,217,13309
nation,Scotland,S92000003,2020-05-01,368,13092
nation,Scotland,S92000003,2020-04-30,335,12724
nation,Scotland,S92000003,2020-04-29,430,12389
nation,Scotland,S92000003,2020-04-28,380,11959
nation,Scotland,S92000003,2020-04-27,430,11579
nation,Scotland,S92000003,2020-04-26,172,11149
nation,Scotland,S92000003,2020-04-25,184,10977
nation,Scotland,S92000003,2020-04-24,305,10793
nation,Scotland,S92000003,2020-04-23,314,10488
nation,Scotland,S92000003,2020-04-22,340,10174
nation,Scotland,S92000003,2020-04-21,399,9834
nation,Scotland,S92000003,2020-04-20,776,9435
nation,Scotland,S92000003,2020-04-19,159,8659
nation,Scotland,S92000003,2020-04-18,264,8500
nation,Scotland,S92000003,2020-04-17,394,8236
nation,Scotland,S92000003,2020-04-16,427,7842
nation,Scotland,S92000003,2020-04-15,331,7415
nation,Scotland,S92000003,2020-04-14,346,7084
nation,Scotland,S92000003,2020-04-13,359,6738
nation,Scotland,S92000003,2020-04-12,220,6379
nation,Scotland,S92000003,2020-04-11,185,6159
nation,Scotland,S92000003,2020-04-10,329,5974
nation,Scotland,S92000003,2020-04-09,304,5645
nation,Scotland,S92000003,2020-04-08,343,5341
nation,Scotland,S92000003,2020-04-07,351,4998
nation,Scotland,S92000003,2020-04-06,404,4647
nation,Scotland,S92000003,2020-04-05,225,4243
nation,Scotland,S92000003,2020-04-04,259,4018
nation,Scotland,S92000003,2020-04-03,379,3759
nation,Scotland,S92000003,2020-04-02,351,3380
nation,Scotland,S92000003,2020-04-01,388,3029
nation,Scotland,S92000003,2020-03-31,340,2641
nation,Scotland,S92000003,2020-03-30,320,2301
nation,Scotland,S92000003,2020-03-29,197,1981
nation,Scotland,S92000003,2020-03-28,205,1784
nation,Scotland,S92000003,2020-03-27,274,1579
nation,Scotland,S92000003,2020-03-26,223,1305
nation,Scotland,S92000003,2020-03-25,188,1082
nation,Scotland,S92000003,2020-03-24,168,894
nation,Scotland,S92000003,2020-03-23,138,726
nation,Scotland,S92000003,2020-03-22,75,588
nation,Scotland,S92000003,2020-03-21,66,513
nation,Scotland,S92000003,2020-03-20,83,447
nation,Scotland,S92000003,2020-03-19,49,364
nation,Scotland,S92000003,2020-03-18,41,315
nation,Scotland,S92000003,2020-03-17,43,274
nation,Scotland,S92000003,2020-03-16,21,231
nation,Scotland,S92000003,2020-03-15,12,210
nation,Scotland,S92000003,2020-03-14,19,198
nation,Scotland,S92000003,2020-03-13,48,179
nation,Scotland,S92000003,2020-03-12,38,131
nation,Scotland,S92000003,2020-03-11,26,93
nation,Scotland,S92000003,2020-03-10,21,67
nation,Scotland,S92000003,2020-03-09,16,46
nation,Scotland,S92000003,2020-03-08,3,30
nation,Scotland,S92000003,2020-03-07,6,27
nation,Scotland,S92000003,2020-03-06,6,21
nation,Scotland,S92000003,2020-03-05,2,15
nation,Scotland,S92000003,2020-03-04,6,13
nation,Scotland,S92000003,2020-03-03,3,7
nation,Scotland,S92000003,2020-03-02,1,4
nation,Scotland,S92000003,2020-03-01,2,3
nation,Scotland,S92000003,2020-02-29,0,1
nation,Scotland,S92000003,2020-02-28,1,1
