date,areaType,areaCode,areaName,age,cases
28/01/2021,nation,E92000001,England,11_15,712
27/01/2021,nation,E92000001,England,11_15,798
26/01/2021,nation,E92000001,England,11_15,787
25/01/2021,nation,E92000001,England,11_15,846
24/01/2021,nation,E92000001,England,11_15,454
23/01/2021,nation,E92000001,England,11_15,641
22/01/2021,nation,E92000001,England,11_15,869
21/01/2021,nation,E92000001,England,11_15,900
20/01/2021,nation,E92000001,England,11_15,1065
19/01/2021,nation,E92000001,England,11_15,1187
18/01/2021,nation,E92000001,England,11_15,1295
17/01/2021,nation,E92000001,England,11_15,842
16/01/2021,nation,E92000001,England,11_15,896
15/01/2021,nation,E92000001,England,11_15,1202
14/01/2021,nation,E92000001,England,11_15,1226
13/01/2021,nation,E92000001,England,11_15,1368
12/01/2021,nation,E92000001,England,11_15,1358
11/01/2021,nation,E92000001,England,11_15,1615
10/01/2021,nation,E92000001,England,11_15,1070
09/01/2021,nation,E92000001,England,11_15,1182
08/01/2021,nation,E92000001,England,11_15,1412
07/01/2021,nation,E92000001,England,11_15,1634
06/01/2021,nation,E92000001,England,11_15,1798
05/01/2021,nation,E92000001,England,11_15,1998
04/01/2021,nation,E92000001,England,11_15,2560
03/01/2021,nation,E92000001,England,11_15,1874
02/01/2021,nation,E92000001,England,11_15,2038
01/01/2021,nation,E92000001,England,11_15,1014
31/12/2020,nation,E92000001,England,11_15,1804
30/12/2020,nation,E92000001,England,11_15,2415
29/12/2020,nation,E92000001,England,11_15,2794
28/12/2020,nation,E92000001,England,11_15,1511
27/12/2020,nation,E92000001,England,11_15,1632
26/12/2020,nation,E92000001,England,11_15,1473
25/12/2020,nation,E92000001,England,11_15,482
24/12/2020,nation,E92000001,England,11_15,1274
23/12/2020,nation,E92000001,England,11_15,1684
22/12/2020,nation,E92000001,England,11_15,1958
21/12/2020,nation,E92000001,England,11_15,2142
20/12/2020,nation,E92000001,England,11_15,1474
19/12/2020,nation,E92000001,England,11_15,1234
18/12/2020,nation,E92000001,England,11_15,1766
17/12/2020,nation,E92000001,England,11_15,1604
16/12/2020,nation,E92000001,England,11_15,1815
15/12/2020,nation,E92000001,England,11_15,1979
14/12/2020,nation,E92000001,England,11_15,2184
13/12/2020,nation,E92000001,England,11_15,1364
12/12/2020,nation,E92000001,England,11_15,1164
11/12/2020,nation,E92000001,England,11_15,1429
10/12/2020,nation,E92000001,England,11_15,1295
09/12/2020,nation,E92000001,England,11_15,1299
08/12/2020,nation,E92000001,England,11_15,1210
07/12/2020,nation,E92000001,England,11_15,1282
06/12/2020,nation,E92000001,England,11_15,789
05/12/2020,nation,E92000001,England,11_15,726
04/12/2020,nation,E92000001,England,11_15,1011
03/12/2020,nation,E92000001,England,11_15,925
02/12/2020,nation,E92000001,England,11_15,919
01/12/2020,nation,E92000001,England,11_15,986
30/11/2020,nation,E92000001,England,11_15,1132
29/11/2020,nation,E92000001,England,11_15,601
28/11/2020,nation,E92000001,England,11_15,659
27/11/2020,nation,E92000001,England,11_15,868
26/11/2020,nation,E92000001,England,11_15,907
25/11/2020,nation,E92000001,England,11_15,1046
24/11/2020,nation,E92000001,England,11_15,953
23/11/2020,nation,E92000001,England,11_15,1149
22/11/2020,nation,E92000001,England,11_15,654
21/11/2020,nation,E92000001,England,11_15,724
20/11/2020,nation,E92000001,England,11_15,991
19/11/2020,nation,E92000001,England,11_15,1060
18/11/2020,nation,E92000001,England,11_15,1251
17/11/2020,nation,E92000001,England,11_15,1314
16/11/2020,nation,E92000001,England,11_15,1463
15/11/2020,nation,E92000001,England,11_15,766
14/11/2020,nation,E92000001,England,11_15,888
13/11/2020,nation,E92000001,England,11_15,1136
12/11/2020,nation,E92000001,England,11_15,1111
11/11/2020,nation,E92000001,England,11_15,1229
10/11/2020,nation,E92000001,England,11_15,1119
09/11/2020,nation,E92000001,England,11_15,1255
08/11/2020,nation,E92000001,England,11_15,697
07/11/2020,nation,E92000001,England,11_15,673
06/11/2020,nation,E92000001,England,11_15,901
05/11/2020,nation,E92000001,England,11_15,944
04/11/2020,nation,E92000001,England,11_15,877
03/11/2020,nation,E92000001,England,11_15,932
02/11/2020,nation,E92000001,England,11_15,1089
01/11/2020,nation,E92000001,England,11_15,536
31/10/2020,nation,E92000001,England,11_15,576
30/10/2020,nation,E92000001,England,11_15,761
29/10/2020,nation,E92000001,England,11_15,788
28/10/2020,nation,E92000001,England,11_15,761
27/10/2020,nation,E92000001,England,11_15,857
26/10/2020,nation,E92000001,England,11_15,906
25/10/2020,nation,E92000001,England,11_15,535
24/10/2020,nation,E92000001,England,11_15,603
23/10/2020,nation,E92000001,England,11_15,811
22/10/2020,nation,E92000001,England,11_15,910
21/10/2020,nation,E92000001,England,11_15,1023
20/10/2020,nation,E92000001,England,11_15,1036
19/10/2020,nation,E92000001,England,11_15,1076
18/10/2020,nation,E92000001,England,11_15,552
17/10/2020,nation,E92000001,England,11_15,553
16/10/2020,nation,E92000001,England,11_15,705
15/10/2020,nation,E92000001,England,11_15,768
14/10/2020,nation,E92000001,England,11_15,824
13/10/2020,nation,E92000001,England,11_15,780
12/10/2020,nation,E92000001,England,11_15,857
11/10/2020,nation,E92000001,England,11_15,527
10/10/2020,nation,E92000001,England,11_15,602
09/10/2020,nation,E92000001,England,11_15,749
08/10/2020,nation,E92000001,England,11_15,917
07/10/2020,nation,E92000001,England,11_15,920
06/10/2020,nation,E92000001,England,11_15,849
05/10/2020,nation,E92000001,England,11_15,825
04/10/2020,nation,E92000001,England,11_15,614
03/10/2020,nation,E92000001,England,11_15,605
02/10/2020,nation,E92000001,England,11_15,768
01/10/2020,nation,E92000001,England,11_15,762
30/09/2020,nation,E92000001,England,11_15,711
29/09/2020,nation,E92000001,England,11_15,567
28/09/2020,nation,E92000001,England,11_15,505
27/09/2020,nation,E92000001,England,11_15,407
26/09/2020,nation,E92000001,England,11_15,358
25/09/2020,nation,E92000001,England,11_15,329
24/09/2020,nation,E92000001,England,11_15,334
23/09/2020,nation,E92000001,England,11_15,325
22/09/2020,nation,E92000001,England,11_15,282
21/09/2020,nation,E92000001,England,11_15,265
20/09/2020,nation,E92000001,England,11_15,251
19/09/2020,nation,E92000001,England,11_15,252
18/09/2020,nation,E92000001,England,11_15,233
17/09/2020,nation,E92000001,England,11_15,212
16/09/2020,nation,E92000001,England,11_15,178
15/09/2020,nation,E92000001,England,11_15,170
14/09/2020,nation,E92000001,England,11_15,134
13/09/2020,nation,E92000001,England,11_15,100
12/09/2020,nation,E92000001,England,11_15,112
11/09/2020,nation,E92000001,England,11_15,162
10/09/2020,nation,E92000001,England,11_15,159
09/09/2020,nation,E92000001,England,11_15,114
08/09/2020,nation,E92000001,England,11_15,137
07/09/2020,nation,E92000001,England,11_15,147
06/09/2020,nation,E92000001,England,11_15,97
05/09/2020,nation,E92000001,England,11_15,94
04/09/2020,nation,E92000001,England,11_15,98
03/09/2020,nation,E92000001,England,11_15,91
02/09/2020,nation,E92000001,England,11_15,95
01/09/2020,nation,E92000001,England,11_15,66
31/08/2020,nation,E92000001,England,11_15,58
30/08/2020,nation,E92000001,England,11_15,56
29/08/2020,nation,E92000001,England,11_15,55
28/08/2020,nation,E92000001,England,11_15,67
27/08/2020,nation,E92000001,England,11_15,61
26/08/2020,nation,E92000001,England,11_15,48
25/08/2020,nation,E92000001,England,11_15,37
24/08/2020,nation,E92000001,England,11_15,43
23/08/2020,nation,E92000001,England,11_15,32
22/08/2020,nation,E92000001,England,11_15,32
21/08/2020,nation,E92000001,England,11_15,43
20/08/2020,nation,E92000001,England,11_15,51
19/08/2020,nation,E92000001,England,11_15,30
18/08/2020,nation,E92000001,England,11_15,27
17/08/2020,nation,E92000001,England,11_15,42
16/08/2020,nation,E92000001,England,11_15,26
15/08/2020,nation,E92000001,England,11_15,22
14/08/2020,nation,E92000001,England,11_15,35
13/08/2020,nation,E92000001,England,11_15,29
12/08/2020,nation,E92000001,England,11_15,44
11/08/2020,nation,E92000001,England,11_15,48
10/08/2020,nation,E92000001,England,11_15,43
09/08/2020,nation,E92000001,England,11_15,24
08/08/2020,nation,E92000001,England,11_15,31
07/08/2020,nation,E92000001,England,11_15,27
06/08/2020,nation,E92000001,England,11_15,32
05/08/2020,nation,E92000001,England,11_15,32
04/08/2020,nation,E92000001,England,11_15,28
03/08/2020,nation,E92000001,England,11_15,30
02/08/2020,nation,E92000001,England,11_15,17
01/08/2020,nation,E92000001,England,11_15,19
31/07/2020,nation,E92000001,England,11_15,19
30/07/2020,nation,E92000001,England,11_15,31
29/07/2020,nation,E92000001,England,11_15,31
28/07/2020,nation,E92000001,England,11_15,33
27/07/2020,nation,E92000001,England,11_15,31
26/07/2020,nation,E92000001,England,11_15,22
25/07/2020,nation,E92000001,England,11_15,19
24/07/2020,nation,E92000001,England,11_15,32
23/07/2020,nation,E92000001,England,11_15,28
22/07/2020,nation,E92000001,England,11_15,31
21/07/2020,nation,E92000001,England,11_15,22
20/07/2020,nation,E92000001,England,11_15,28
19/07/2020,nation,E92000001,England,11_15,16
18/07/2020,nation,E92000001,England,11_15,16
17/07/2020,nation,E92000001,England,11_15,15
16/07/2020,nation,E92000001,England,11_15,18
15/07/2020,nation,E92000001,England,11_15,21
14/07/2020,nation,E92000001,England,11_15,26
13/07/2020,nation,E92000001,England,11_15,19
12/07/2020,nation,E92000001,England,11_15,11
11/07/2020,nation,E92000001,England,11_15,20
10/07/2020,nation,E92000001,England,11_15,26
09/07/2020,nation,E92000001,England,11_15,23
08/07/2020,nation,E92000001,England,11_15,17
07/07/2020,nation,E92000001,England,11_15,18
06/07/2020,nation,E92000001,England,11_15,24
05/07/2020,nation,E92000001,England,11_15,21
04/07/2020,nation,E92000001,England,11_15,15
03/07/2020,nation,E92000001,England,11_15,16
02/07/2020,nation,E92000001,England,11_15,14
01/07/2020,nation,E92000001,England,11_15,20
30/06/2020,nation,E92000001,England,11_15,20
29/06/2020,nation,E92000001,England,11_15,15
28/06/2020,nation,E92000001,England,11_15,12
27/06/2020,nation,E92000001,England,11_15,12
26/06/2020,nation,E92000001,England,11_15,17
25/06/2020,nation,E92000001,England,11_15,20
24/06/2020,nation,E92000001,England,11_15,24
23/06/2020,nation,E92000001,England,11_15,23
22/06/2020,nation,E92000001,England,11_15,22
21/06/2020,nation,E92000001,England,11_15,16
20/06/2020,nation,E92000001,England,11_15,24
19/06/2020,nation,E92000001,England,11_15,24
18/06/2020,nation,E92000001,England,11_15,28
17/06/2020,nation,E92000001,England,11_15,22
16/06/2020,nation,E92000001,England,11_15,25
15/06/2020,nation,E92000001,England,11_15,20
14/06/2020,nation,E92000001,England,11_15,20
13/06/2020,nation,E92000001,England,11_15,23
12/06/2020,nation,E92000001,England,11_15,17
11/06/2020,nation,E92000001,England,11_15,21
10/06/2020,nation,E92000001,England,11_15,26
09/06/2020,nation,E92000001,England,11_15,22
08/06/2020,nation,E92000001,England,11_15,21
07/06/2020,nation,E92000001,England,11_15,14
06/06/2020,nation,E92000001,England,11_15,16
05/06/2020,nation,E92000001,England,11_15,19
04/06/2020,nation,E92000001,England,11_15,20
03/06/2020,nation,E92000001,England,11_15,27
02/06/2020,nation,E92000001,England,11_15,22
01/06/2020,nation,E92000001,England,11_15,20
31/05/2020,nation,E92000001,England,11_15,15
30/05/2020,nation,E92000001,England,11_15,18
29/05/2020,nation,E92000001,England,11_15,17
28/05/2020,nation,E92000001,England,11_15,34
27/05/2020,nation,E92000001,England,11_15,27
26/05/2020,nation,E92000001,England,11_15,18
25/05/2020,nation,E92000001,England,11_15,23
24/05/2020,nation,E92000001,England,11_15,24
23/05/2020,nation,E92000001,England,11_15,24
22/05/2020,nation,E92000001,England,11_15,28
21/05/2020,nation,E92000001,England,11_15,33
20/05/2020,nation,E92000001,England,11_15,41
19/05/2020,nation,E92000001,England,11_15,33
18/05/2020,nation,E92000001,England,11_15,27
17/05/2020,nation,E92000001,England,11_15,22
16/05/2020,nation,E92000001,England,11_15,35
15/05/2020,nation,E92000001,England,11_15,24
14/05/2020,nation,E92000001,England,11_15,27
13/05/2020,nation,E92000001,England,11_15,41
12/05/2020,nation,E92000001,England,11_15,31
11/05/2020,nation,E92000001,England,11_15,31
10/05/2020,nation,E92000001,England,11_15,26
09/05/2020,nation,E92000001,England,11_15,20
08/05/2020,nation,E92000001,England,11_15,38
07/05/2020,nation,E92000001,England,11_15,34
06/05/2020,nation,E92000001,England,11_15,41
05/05/2020,nation,E92000001,England,11_15,35
04/05/2020,nation,E92000001,England,11_15,20
03/05/2020,nation,E92000001,England,11_15,21
02/05/2020,nation,E92000001,England,11_15,15
01/05/2020,nation,E92000001,England,11_15,23
30/04/2020,nation,E92000001,England,11_15,19
29/04/2020,nation,E92000001,England,11_15,22
28/04/2020,nation,E92000001,England,11_15,25
27/04/2020,nation,E92000001,England,11_15,19
26/04/2020,nation,E92000001,England,11_15,18
25/04/2020,nation,E92000001,England,11_15,18
24/04/2020,nation,E92000001,England,11_15,26
23/04/2020,nation,E92000001,England,11_15,25
22/04/2020,nation,E92000001,England,11_15,26
21/04/2020,nation,E92000001,England,11_15,19
20/04/2020,nation,E92000001,England,11_15,12
19/04/2020,nation,E92000001,England,11_15,11
18/04/2020,nation,E92000001,England,11_15,15
17/04/2020,nation,E92000001,England,11_15,19
16/04/2020,nation,E92000001,England,11_15,10
15/04/2020,nation,E92000001,England,11_15,12
14/04/2020,nation,E92000001,England,11_15,16
13/04/2020,nation,E92000001,England,11_15,7
12/04/2020,nation,E92000001,England,11_15,12
11/04/2020,nation,E92000001,England,11_15,12
10/04/2020,nation,E92000001,England,11_15,16
09/04/2020,nation,E92000001,England,11_15,13
08/04/2020,nation,E92000001,England,11_15,14
07/04/2020,nation,E92000001,England,11_15,19
06/04/2020,nation,E92000001,England,11_15,16
05/04/2020,nation,E92000001,England,11_15,5
04/04/2020,nation,E92000001,England,11_15,13
03/04/2020,nation,E92000001,England,11_15,14
02/04/2020,nation,E92000001,England,11_15,14
01/04/2020,nation,E92000001,England,11_15,14
31/03/2020,nation,E92000001,England,11_15,11
30/03/2020,nation,E92000001,England,11_15,8
29/03/2020,nation,E92000001,England,11_15,6
28/03/2020,nation,E92000001,England,11_15,5
27/03/2020,nation,E92000001,England,11_15,8
26/03/2020,nation,E92000001,England,11_15,9
25/03/2020,nation,E92000001,England,11_15,7
24/03/2020,nation,E92000001,England,11_15,6
23/03/2020,nation,E92000001,England,11_15,10
22/03/2020,nation,E92000001,England,11_15,2
21/03/2020,nation,E92000001,England,11_15,4
20/03/2020,nation,E92000001,England,11_15,5
19/03/2020,nation,E92000001,England,11_15,2
18/03/2020,nation,E92000001,England,11_15,2
17/03/2020,nation,E92000001,England,11_15,1
16/03/2020,nation,E92000001,England,11_15,2
15/03/2020,nation,E92000001,England,11_15,3
14/03/2020,nation,E92000001,England,11_15,1
13/03/2020,nation,E92000001,England,11_15,1
12/03/2020,nation,E92000001,England,11_15,3
11/03/2020,nation,E92000001,England,11_15,5
10/03/2020,nation,E92000001,England,11_15,4
09/03/2020,nation,E92000001,England,11_15,1
08/03/2020,nation,E92000001,England,11_15,0
07/03/2020,nation,E92000001,England,11_15,1
06/03/2020,nation,E92000001,England,11_15,4
05/03/2020,nation,E92000001,England,11_15,1
04/03/2020,nation,E92000001,England,11_15,2
03/03/2020,nation,E92000001,England,11_15,1
02/03/2020,nation,E92000001,England,11_15,0
01/03/2020,nation,E92000001,England,11_15,1
29/02/2020,nation,E92000001,England,11_15,1
28/02/2020,nation,E92000001,England,11_15,0
27/02/2020,nation,E92000001,England,11_15,0
26/02/2020,nation,E92000001,England,11_15,0
25/02/2020,nation,E92000001,England,11_15,0
24/02/2020,nation,E92000001,England,11_15,0
23/02/2020,nation,E92000001,England,11_15,0
22/02/2020,nation,E92000001,England,11_15,0
21/02/2020,nation,E92000001,England,11_15,0
20/02/2020,nation,E92000001,England,11_15,0
19/02/2020,nation,E92000001,England,11_15,0
18/02/2020,nation,E92000001,England,11_15,0
17/02/2020,nation,E92000001,England,11_15,0
16/02/2020,nation,E92000001,England,11_15,0
15/02/2020,nation,E92000001,England,11_15,0
14/02/2020,nation,E92000001,England,11_15,0
13/02/2020,nation,E92000001,England,11_15,0
12/02/2020,nation,E92000001,England,11_15,0
11/02/2020,nation,E92000001,England,11_15,0
10/02/2020,nation,E92000001,England,11_15,0
09/02/2020,nation,E92000001,England,11_15,0
08/02/2020,nation,E92000001,England,11_15,0
07/02/2020,nation,E92000001,England,11_15,0
06/02/2020,nation,E92000001,England,11_15,0
05/02/2020,nation,E92000001,England,11_15,0
04/02/2020,nation,E92000001,England,11_15,0
03/02/2020,nation,E92000001,England,11_15,0
02/02/2020,nation,E92000001,England,11_15,0
01/02/2020,nation,E92000001,England,11_15,0
31/01/2020,nation,E92000001,England,11_15,0
30/01/2020,nation,E92000001,England,11_15,0
