date,areaType,areaCode,areaName,age,cases
29/04/2021,nation,E92000001,England,02_10,150
28/04/2021,nation,E92000001,England,02_10,171
27/04/2021,nation,E92000001,England,02_10,144
26/04/2021,nation,E92000001,England,02_10,170
25/04/2021,nation,E92000001,England,02_10,142
24/04/2021,nation,E92000001,England,02_10,106
23/04/2021,nation,E92000001,England,02_10,123
22/04/2021,nation,E92000001,England,02_10,146
21/04/2021,nation,E92000001,England,02_10,163
20/04/2021,nation,E92000001,England,02_10,142
19/04/2021,nation,E92000001,England,02_10,137
18/04/2021,nation,E92000001,England,02_10,159
17/04/2021,nation,E92000001,England,02_10,85
16/04/2021,nation,E92000001,England,02_10,117
15/04/2021,nation,E92000001,England,02_10,129
14/04/2021,nation,E92000001,England,02_10,120
13/04/2021,nation,E92000001,England,02_10,135
12/04/2021,nation,E92000001,England,02_10,149
11/04/2021,nation,E92000001,England,02_10,139
10/04/2021,nation,E92000001,England,02_10,134
09/04/2021,nation,E92000001,England,02_10,137
08/04/2021,nation,E92000001,England,02_10,157
07/04/2021,nation,E92000001,England,02_10,177
06/04/2021,nation,E92000001,England,02_10,153
05/04/2021,nation,E92000001,England,02_10,178
04/04/2021,nation,E92000001,England,02_10,160
03/04/2021,nation,E92000001,England,02_10,163
02/04/2021,nation,E92000001,England,02_10,193
01/04/2021,nation,E92000001,England,02_10,245
31/03/2021,nation,E92000001,England,02_10,275
30/03/2021,nation,E92000001,England,02_10,282
29/03/2021,nation,E92000001,England,02_10,303
28/03/2021,nation,E92000001,England,02_10,409
27/03/2021,nation,E92000001,England,02_10,330
26/03/2021,nation,E92000001,England,02_10,387
25/03/2021,nation,E92000001,England,02_10,519
24/03/2021,nation,E92000001,England,02_10,561
23/03/2021,nation,E92000001,England,02_10,485
22/03/2021,nation,E92000001,England,02_10,598
21/03/2021,nation,E92000001,England,02_10,524
20/03/2021,nation,E92000001,England,02_10,406
19/03/2021,nation,E92000001,England,02_10,484
18/03/2021,nation,E92000001,England,02_10,498
17/03/2021,nation,E92000001,England,02_10,573
16/03/2021,nation,E92000001,England,02_10,526
15/03/2021,nation,E92000001,England,02_10,568
14/03/2021,nation,E92000001,England,02_10,336
13/03/2021,nation,E92000001,England,02_10,304
12/03/2021,nation,E92000001,England,02_10,395
11/03/2021,nation,E92000001,England,02_10,385
10/03/2021,nation,E92000001,England,02_10,378
09/03/2021,nation,E92000001,England,02_10,362
08/03/2021,nation,E92000001,England,02_10,356
07/03/2021,nation,E92000001,England,02_10,239
06/03/2021,nation,E92000001,England,02_10,256
05/03/2021,nation,E92000001,England,02_10,307
04/03/2021,nation,E92000001,England,02_10,296
03/03/2021,nation,E92000001,England,02_10,301
02/03/2021,nation,E92000001,England,02_10,335
01/03/2021,nation,E92000001,England,02_10,311
28/02/2021,nation,E92000001,England,02_10,207
27/02/2021,nation,E92000001,England,02_10,208
26/02/2021,nation,E92000001,England,02_10,334
25/02/2021,nation,E92000001,England,02_10,350
24/02/2021,nation,E92000001,England,02_10,371
23/02/2021,nation,E92000001,England,02_10,442
22/02/2021,nation,E92000001,England,02_10,524
21/02/2021,nation,E92000001,England,02_10,350
20/02/2021,nation,E92000001,England,02_10,378
19/02/2021,nation,E92000001,England,02_10,494
18/02/2021,nation,E92000001,England,02_10,443
17/02/2021,nation,E92000001,England,02_10,474
16/02/2021,nation,E92000001,England,02_10,535
15/02/2021,nation,E92000001,England,02_10,575
14/02/2021,nation,E92000001,England,02_10,428
13/02/2021,nation,E92000001,England,02_10,425
12/02/2021,nation,E92000001,England,02_10,566
11/02/2021,nation,E92000001,England,02_10,614
10/02/2021,nation,E92000001,England,02_10,593
09/02/2021,nation,E92000001,England,02_10,632
08/02/2021,nation,E92000001,England,02_10,720
07/02/2021,nation,E92000001,England,02_10,538
06/02/2021,nation,E92000001,England,02_10,548
05/02/2021,nation,E92000001,England,02_10,756
04/02/2021,nation,E92000001,England,02_10,898
03/02/2021,nation,E92000001,England,02_10,913
02/02/2021,nation,E92000001,England,02_10,965
01/02/2021,nation,E92000001,England,02_10,961
31/01/2021,nation,E92000001,England,02_10,699
30/01/2021,nation,E92000001,England,02_10,807
29/01/2021,nation,E92000001,England,02_10,1056
28/01/2021,nation,E92000001,England,02_10,1058
27/01/2021,nation,E92000001,England,02_10,1147
26/01/2021,nation,E92000001,England,02_10,1175
25/01/2021,nation,E92000001,England,02_10,1317
24/01/2021,nation,E92000001,England,02_10,800
23/01/2021,nation,E92000001,England,02_10,1010
22/01/2021,nation,E92000001,England,02_10,1339
21/01/2021,nation,E92000001,England,02_10,1352
20/01/2021,nation,E92000001,England,02_10,1470
19/01/2021,nation,E92000001,England,02_10,1624
18/01/2021,nation,E92000001,England,02_10,1832
17/01/2021,nation,E92000001,England,02_10,1185
16/01/2021,nation,E92000001,England,02_10,1307
15/01/2021,nation,E92000001,England,02_10,1691
14/01/2021,nation,E92000001,England,02_10,1620
13/01/2021,nation,E92000001,England,02_10,1660
12/01/2021,nation,E92000001,England,02_10,1738
11/01/2021,nation,E92000001,England,02_10,1934
10/01/2021,nation,E92000001,England,02_10,1277
09/01/2021,nation,E92000001,England,02_10,1395
08/01/2021,nation,E92000001,England,02_10,1587
07/01/2021,nation,E92000001,England,02_10,1756
06/01/2021,nation,E92000001,England,02_10,1930
05/01/2021,nation,E92000001,England,02_10,2083
04/01/2021,nation,E92000001,England,02_10,2782
03/01/2021,nation,E92000001,England,02_10,2106
02/01/2021,nation,E92000001,England,02_10,2273
01/01/2021,nation,E92000001,England,02_10,1226
31/12/2020,nation,E92000001,England,02_10,1996
30/12/2020,nation,E92000001,England,02_10,2693
29/12/2020,nation,E92000001,England,02_10,2944
28/12/2020,nation,E92000001,England,02_10,1622
27/12/2020,nation,E92000001,England,02_10,1897
26/12/2020,nation,E92000001,England,02_10,1739
25/12/2020,nation,E92000001,England,02_10,491
24/12/2020,nation,E92000001,England,02_10,1487
23/12/2020,nation,E92000001,England,02_10,1957
22/12/2020,nation,E92000001,England,02_10,2161
21/12/2020,nation,E92000001,England,02_10,2176
20/12/2020,nation,E92000001,England,02_10,1586
19/12/2020,nation,E92000001,England,02_10,1220
18/12/2020,nation,E92000001,England,02_10,1783
17/12/2020,nation,E92000001,England,02_10,1561
16/12/2020,nation,E92000001,England,02_10,1717
15/12/2020,nation,E92000001,England,02_10,1752
14/12/2020,nation,E92000001,England,02_10,1952
13/12/2020,nation,E92000001,England,02_10,1219
12/12/2020,nation,E92000001,England,02_10,1060
11/12/2020,nation,E92000001,England,02_10,1332
10/12/2020,nation,E92000001,England,02_10,1232
09/12/2020,nation,E92000001,England,02_10,1133
08/12/2020,nation,E92000001,England,02_10,1112
07/12/2020,nation,E92000001,England,02_10,1167
06/12/2020,nation,E92000001,England,02_10,696
05/12/2020,nation,E92000001,England,02_10,654
04/12/2020,nation,E92000001,England,02_10,918
03/12/2020,nation,E92000001,England,02_10,882
02/12/2020,nation,E92000001,England,02_10,907
01/12/2020,nation,E92000001,England,02_10,888
30/11/2020,nation,E92000001,England,02_10,991
29/11/2020,nation,E92000001,England,02_10,581
28/11/2020,nation,E92000001,England,02_10,573
27/11/2020,nation,E92000001,England,02_10,827
26/11/2020,nation,E92000001,England,02_10,808
25/11/2020,nation,E92000001,England,02_10,920
24/11/2020,nation,E92000001,England,02_10,849
23/11/2020,nation,E92000001,England,02_10,1003
22/11/2020,nation,E92000001,England,02_10,621
21/11/2020,nation,E92000001,England,02_10,604
20/11/2020,nation,E92000001,England,02_10,912
19/11/2020,nation,E92000001,England,02_10,962
18/11/2020,nation,E92000001,England,02_10,1090
17/11/2020,nation,E92000001,England,02_10,1112
16/11/2020,nation,E92000001,England,02_10,1296
15/11/2020,nation,E92000001,England,02_10,726
14/11/2020,nation,E92000001,England,02_10,760
13/11/2020,nation,E92000001,England,02_10,1074
12/11/2020,nation,E92000001,England,02_10,1042
11/11/2020,nation,E92000001,England,02_10,1071
10/11/2020,nation,E92000001,England,02_10,1068
09/11/2020,nation,E92000001,England,02_10,1137
08/11/2020,nation,E92000001,England,02_10,706
07/11/2020,nation,E92000001,England,02_10,625
06/11/2020,nation,E92000001,England,02_10,822
05/11/2020,nation,E92000001,England,02_10,826
04/11/2020,nation,E92000001,England,02_10,771
03/11/2020,nation,E92000001,England,02_10,857
02/11/2020,nation,E92000001,England,02_10,1000
01/11/2020,nation,E92000001,England,02_10,490
31/10/2020,nation,E92000001,England,02_10,522
30/10/2020,nation,E92000001,England,02_10,734
29/10/2020,nation,E92000001,England,02_10,727
28/10/2020,nation,E92000001,England,02_10,747
27/10/2020,nation,E92000001,England,02_10,672
26/10/2020,nation,E92000001,England,02_10,794
25/10/2020,nation,E92000001,England,02_10,474
24/10/2020,nation,E92000001,England,02_10,492
23/10/2020,nation,E92000001,England,02_10,649
22/10/2020,nation,E92000001,England,02_10,733
21/10/2020,nation,E92000001,England,02_10,801
20/10/2020,nation,E92000001,England,02_10,843
19/10/2020,nation,E92000001,England,02_10,778
18/10/2020,nation,E92000001,England,02_10,435
17/10/2020,nation,E92000001,England,02_10,448
16/10/2020,nation,E92000001,England,02_10,543
15/10/2020,nation,E92000001,England,02_10,594
14/10/2020,nation,E92000001,England,02_10,575
13/10/2020,nation,E92000001,England,02_10,525
12/10/2020,nation,E92000001,England,02_10,549
11/10/2020,nation,E92000001,England,02_10,321
10/10/2020,nation,E92000001,England,02_10,333
09/10/2020,nation,E92000001,England,02_10,432
08/10/2020,nation,E92000001,England,02_10,488
07/10/2020,nation,E92000001,England,02_10,428
06/10/2020,nation,E92000001,England,02_10,420
05/10/2020,nation,E92000001,England,02_10,417
04/10/2020,nation,E92000001,England,02_10,240
03/10/2020,nation,E92000001,England,02_10,267
02/10/2020,nation,E92000001,England,02_10,325
01/10/2020,nation,E92000001,England,02_10,306
30/09/2020,nation,E92000001,England,02_10,275
29/09/2020,nation,E92000001,England,02_10,230
28/09/2020,nation,E92000001,England,02_10,258
27/09/2020,nation,E92000001,England,02_10,188
26/09/2020,nation,E92000001,England,02_10,187
25/09/2020,nation,E92000001,England,02_10,224
24/09/2020,nation,E92000001,England,02_10,201
23/09/2020,nation,E92000001,England,02_10,224
22/09/2020,nation,E92000001,England,02_10,191
21/09/2020,nation,E92000001,England,02_10,206
20/09/2020,nation,E92000001,England,02_10,238
19/09/2020,nation,E92000001,England,02_10,212
18/09/2020,nation,E92000001,England,02_10,211
17/09/2020,nation,E92000001,England,02_10,188
16/09/2020,nation,E92000001,England,02_10,158
15/09/2020,nation,E92000001,England,02_10,164
14/09/2020,nation,E92000001,England,02_10,132
13/09/2020,nation,E92000001,England,02_10,139
12/09/2020,nation,E92000001,England,02_10,137
11/09/2020,nation,E92000001,England,02_10,173
10/09/2020,nation,E92000001,England,02_10,190
09/09/2020,nation,E92000001,England,02_10,153
08/09/2020,nation,E92000001,England,02_10,154
07/09/2020,nation,E92000001,England,02_10,186
06/09/2020,nation,E92000001,England,02_10,113
05/09/2020,nation,E92000001,England,02_10,105
04/09/2020,nation,E92000001,England,02_10,108
03/09/2020,nation,E92000001,England,02_10,99
02/09/2020,nation,E92000001,England,02_10,84
01/09/2020,nation,E92000001,England,02_10,62
31/08/2020,nation,E92000001,England,02_10,63
30/08/2020,nation,E92000001,England,02_10,49
29/08/2020,nation,E92000001,England,02_10,54
28/08/2020,nation,E92000001,England,02_10,58
27/08/2020,nation,E92000001,England,02_10,54
26/08/2020,nation,E92000001,England,02_10,40
25/08/2020,nation,E92000001,England,02_10,33
24/08/2020,nation,E92000001,England,02_10,59
23/08/2020,nation,E92000001,England,02_10,40
22/08/2020,nation,E92000001,England,02_10,35
21/08/2020,nation,E92000001,England,02_10,39
20/08/2020,nation,E92000001,England,02_10,53
19/08/2020,nation,E92000001,England,02_10,30
18/08/2020,nation,E92000001,England,02_10,40
17/08/2020,nation,E92000001,England,02_10,53
16/08/2020,nation,E92000001,England,02_10,28
15/08/2020,nation,E92000001,England,02_10,28
14/08/2020,nation,E92000001,England,02_10,44
13/08/2020,nation,E92000001,England,02_10,34
12/08/2020,nation,E92000001,England,02_10,56
11/08/2020,nation,E92000001,England,02_10,60
10/08/2020,nation,E92000001,England,02_10,68
09/08/2020,nation,E92000001,England,02_10,33
08/08/2020,nation,E92000001,England,02_10,40
07/08/2020,nation,E92000001,England,02_10,47
06/08/2020,nation,E92000001,England,02_10,44
05/08/2020,nation,E92000001,England,02_10,34
04/08/2020,nation,E92000001,England,02_10,38
03/08/2020,nation,E92000001,England,02_10,43
02/08/2020,nation,E92000001,England,02_10,31
01/08/2020,nation,E92000001,England,02_10,29
31/07/2020,nation,E92000001,England,02_10,27
30/07/2020,nation,E92000001,England,02_10,35
29/07/2020,nation,E92000001,England,02_10,45
28/07/2020,nation,E92000001,England,02_10,42
27/07/2020,nation,E92000001,England,02_10,41
26/07/2020,nation,E92000001,England,02_10,25
25/07/2020,nation,E92000001,England,02_10,28
24/07/2020,nation,E92000001,England,02_10,37
23/07/2020,nation,E92000001,England,02_10,29
22/07/2020,nation,E92000001,England,02_10,41
21/07/2020,nation,E92000001,England,02_10,25
20/07/2020,nation,E92000001,England,02_10,28
19/07/2020,nation,E92000001,England,02_10,29
18/07/2020,nation,E92000001,England,02_10,22
17/07/2020,nation,E92000001,England,02_10,32
16/07/2020,nation,E92000001,England,02_10,32
15/07/2020,nation,E92000001,England,02_10,34
14/07/2020,nation,E92000001,England,02_10,40
13/07/2020,nation,E92000001,England,02_10,38
12/07/2020,nation,E92000001,England,02_10,23
11/07/2020,nation,E92000001,England,02_10,22
10/07/2020,nation,E92000001,England,02_10,25
09/07/2020,nation,E92000001,England,02_10,31
08/07/2020,nation,E92000001,England,02_10,22
07/07/2020,nation,E92000001,England,02_10,33
06/07/2020,nation,E92000001,England,02_10,31
05/07/2020,nation,E92000001,England,02_10,20
04/07/2020,nation,E92000001,England,02_10,15
03/07/2020,nation,E92000001,England,02_10,25
02/07/2020,nation,E92000001,England,02_10,22
01/07/2020,nation,E92000001,England,02_10,28
30/06/2020,nation,E92000001,England,02_10,29
29/06/2020,nation,E92000001,England,02_10,24
28/06/2020,nation,E92000001,England,02_10,15
27/06/2020,nation,E92000001,England,02_10,27
26/06/2020,nation,E92000001,England,02_10,28
25/06/2020,nation,E92000001,England,02_10,27
24/06/2020,nation,E92000001,England,02_10,26
23/06/2020,nation,E92000001,England,02_10,24
22/06/2020,nation,E92000001,England,02_10,38
21/06/2020,nation,E92000001,England,02_10,15
20/06/2020,nation,E92000001,England,02_10,21
19/06/2020,nation,E92000001,England,02_10,25
18/06/2020,nation,E92000001,England,02_10,29
17/06/2020,nation,E92000001,England,02_10,22
16/06/2020,nation,E92000001,England,02_10,34
15/06/2020,nation,E92000001,England,02_10,29
14/06/2020,nation,E92000001,England,02_10,26
13/06/2020,nation,E92000001,England,02_10,25
12/06/2020,nation,E92000001,England,02_10,34
11/06/2020,nation,E92000001,England,02_10,20
10/06/2020,nation,E92000001,England,02_10,36
09/06/2020,nation,E92000001,England,02_10,26
08/06/2020,nation,E92000001,England,02_10,28
07/06/2020,nation,E92000001,England,02_10,22
06/06/2020,nation,E92000001,England,02_10,22
05/06/2020,nation,E92000001,England,02_10,23
04/06/2020,nation,E92000001,England,02_10,26
03/06/2020,nation,E92000001,England,02_10,23
02/06/2020,nation,E92000001,England,02_10,28
01/06/2020,nation,E92000001,England,02_10,22
31/05/2020,nation,E92000001,England,02_10,23
30/05/2020,nation,E92000001,England,02_10,22
29/05/2020,nation,E92000001,England,02_10,18
28/05/2020,nation,E92000001,England,02_10,35
27/05/2020,nation,E92000001,England,02_10,21
26/05/2020,nation,E92000001,England,02_10,29
25/05/2020,nation,E92000001,England,02_10,23
24/05/2020,nation,E92000001,England,02_10,28
23/05/2020,nation,E92000001,England,02_10,25
22/05/2020,nation,E92000001,England,02_10,32
21/05/2020,nation,E92000001,England,02_10,43
20/05/2020,nation,E92000001,England,02_10,36
19/05/2020,nation,E92000001,England,02_10,47
18/05/2020,nation,E92000001,England,02_10,28
17/05/2020,nation,E92000001,England,02_10,23
16/05/2020,nation,E92000001,England,02_10,37
15/05/2020,nation,E92000001,England,02_10,25
14/05/2020,nation,E92000001,England,02_10,36
13/05/2020,nation,E92000001,England,02_10,39
12/05/2020,nation,E92000001,England,02_10,33
11/05/2020,nation,E92000001,England,02_10,31
10/05/2020,nation,E92000001,England,02_10,28
09/05/2020,nation,E92000001,England,02_10,20
08/05/2020,nation,E92000001,England,02_10,28
07/05/2020,nation,E92000001,England,02_10,33
06/05/2020,nation,E92000001,England,02_10,36
05/05/2020,nation,E92000001,England,02_10,32
04/05/2020,nation,E92000001,England,02_10,23
03/05/2020,nation,E92000001,England,02_10,15
02/05/2020,nation,E92000001,England,02_10,13
01/05/2020,nation,E92000001,England,02_10,20
30/04/2020,nation,E92000001,England,02_10,23
29/04/2020,nation,E92000001,England,02_10,21
28/04/2020,nation,E92000001,England,02_10,23
27/04/2020,nation,E92000001,England,02_10,20
26/04/2020,nation,E92000001,England,02_10,11
25/04/2020,nation,E92000001,England,02_10,14
24/04/2020,nation,E92000001,England,02_10,25
23/04/2020,nation,E92000001,England,02_10,28
22/04/2020,nation,E92000001,England,02_10,17
21/04/2020,nation,E92000001,England,02_10,14
20/04/2020,nation,E92000001,England,02_10,19
19/04/2020,nation,E92000001,England,02_10,15
18/04/2020,nation,E92000001,England,02_10,18
17/04/2020,nation,E92000001,England,02_10,22
16/04/2020,nation,E92000001,England,02_10,20
15/04/2020,nation,E92000001,England,02_10,24
14/04/2020,nation,E92000001,England,02_10,21
13/04/2020,nation,E92000001,England,02_10,15
12/04/2020,nation,E92000001,England,02_10,16
11/04/2020,nation,E92000001,England,02_10,30
10/04/2020,nation,E92000001,England,02_10,22
09/04/2020,nation,E92000001,England,02_10,21
08/04/2020,nation,E92000001,England,02_10,16
07/04/2020,nation,E92000001,England,02_10,26
06/04/2020,nation,E92000001,England,02_10,22
05/04/2020,nation,E92000001,England,02_10,17
04/04/2020,nation,E92000001,England,02_10,17
03/04/2020,nation,E92000001,England,02_10,24
02/04/2020,nation,E92000001,England,02_10,22
01/04/2020,nation,E92000001,England,02_10,19
31/03/2020,nation,E92000001,England,02_10,24
30/03/2020,nation,E92000001,England,02_10,22
29/03/2020,nation,E92000001,England,02_10,13
28/03/2020,nation,E92000001,England,02_10,18
27/03/2020,nation,E92000001,England,02_10,17
26/03/2020,nation,E92000001,England,02_10,14
25/03/2020,nation,E92000001,England,02_10,19
24/03/2020,nation,E92000001,England,02_10,18
23/03/2020,nation,E92000001,England,02_10,17
22/03/2020,nation,E92000001,England,02_10,8
21/03/2020,nation,E92000001,England,02_10,6
20/03/2020,nation,E92000001,England,02_10,9
19/03/2020,nation,E92000001,England,02_10,6
18/03/2020,nation,E92000001,England,02_10,6
17/03/2020,nation,E92000001,England,02_10,5
16/03/2020,nation,E92000001,England,02_10,2
15/03/2020,nation,E92000001,England,02_10,3
14/03/2020,nation,E92000001,England,02_10,5
13/03/2020,nation,E92000001,England,02_10,4
12/03/2020,nation,E92000001,England,02_10,5
11/03/2020,nation,E92000001,England,02_10,4
10/03/2020,nation,E92000001,England,02_10,3
09/03/2020,nation,E92000001,England,02_10,2
08/03/2020,nation,E92000001,England,02_10,0
07/03/2020,nation,E92000001,England,02_10,0
06/03/2020,nation,E92000001,England,02_10,2
05/03/2020,nation,E92000001,England,02_10,0
04/03/2020,nation,E92000001,England,02_10,1
03/03/2020,nation,E92000001,England,02_10,2
02/03/2020,nation,E92000001,England,02_10,0
01/03/2020,nation,E92000001,England,02_10,0
29/02/2020,nation,E92000001,England,02_10,1
28/02/2020,nation,E92000001,England,02_10,0
27/02/2020,nation,E92000001,England,02_10,0
26/02/2020,nation,E92000001,England,02_10,0
25/02/2020,nation,E92000001,England,02_10,0
24/02/2020,nation,E92000001,England,02_10,0
23/02/2020,nation,E92000001,England,02_10,0
22/02/2020,nation,E92000001,England,02_10,0
21/02/2020,nation,E92000001,England,02_10,0
20/02/2020,nation,E92000001,England,02_10,0
19/02/2020,nation,E92000001,England,02_10,0
18/02/2020,nation,E92000001,England,02_10,0
17/02/2020,nation,E92000001,England,02_10,0
16/02/2020,nation,E92000001,England,02_10,0
15/02/2020,nation,E92000001,England,02_10,0
14/02/2020,nation,E92000001,England,02_10,0
13/02/2020,nation,E92000001,England,02_10,0
12/02/2020,nation,E92000001,England,02_10,0
11/02/2020,nation,E92000001,England,02_10,0
10/02/2020,nation,E92000001,England,02_10,0
09/02/2020,nation,E92000001,England,02_10,0
08/02/2020,nation,E92000001,England,02_10,0
07/02/2020,nation,E92000001,England,02_10,0
06/02/2020,nation,E92000001,England,02_10,0
05/02/2020,nation,E92000001,England,02_10,0
04/02/2020,nation,E92000001,England,02_10,0
03/02/2020,nation,E92000001,England,02_10,0
02/02/2020,nation,E92000001,England,02_10,0
01/02/2020,nation,E92000001,England,02_10,0
31/01/2020,nation,E92000001,England,02_10,0
30/01/2020,nation,E92000001,England,02_10,0
