date,areaType,areaCode,areaName,age,cases
14/04/2021,nation,E92000001,England,16_24,331
13/04/2021,nation,E92000001,England,16_24,321
12/04/2021,nation,E92000001,England,16_24,377
11/04/2021,nation,E92000001,England,16_24,332
10/04/2021,nation,E92000001,England,16_24,302
09/04/2021,nation,E92000001,England,16_24,372
08/04/2021,nation,E92000001,England,16_24,420
07/04/2021,nation,E92000001,England,16_24,388
06/04/2021,nation,E92000001,England,16_24,390
05/04/2021,nation,E92000001,England,16_24,310
04/04/2021,nation,E92000001,England,16_24,298
03/04/2021,nation,E92000001,England,16_24,279
02/04/2021,nation,E92000001,England,16_24,304
01/04/2021,nation,E92000001,England,16_24,441
31/03/2021,nation,E92000001,England,16_24,463
30/03/2021,nation,E92000001,England,16_24,409
29/03/2021,nation,E92000001,England,16_24,445
28/03/2021,nation,E92000001,England,16_24,663
27/03/2021,nation,E92000001,England,16_24,400
26/03/2021,nation,E92000001,England,16_24,486
25/03/2021,nation,E92000001,England,16_24,696
24/03/2021,nation,E92000001,England,16_24,813
23/03/2021,nation,E92000001,England,16_24,620
22/03/2021,nation,E92000001,England,16_24,719
21/03/2021,nation,E92000001,England,16_24,688
20/03/2021,nation,E92000001,England,16_24,414
19/03/2021,nation,E92000001,England,16_24,586
18/03/2021,nation,E92000001,England,16_24,678
17/03/2021,nation,E92000001,England,16_24,702
16/03/2021,nation,E92000001,England,16_24,678
15/03/2021,nation,E92000001,England,16_24,774
14/03/2021,nation,E92000001,England,16_24,485
13/03/2021,nation,E92000001,England,16_24,438
12/03/2021,nation,E92000001,England,16_24,723
11/03/2021,nation,E92000001,England,16_24,710
10/03/2021,nation,E92000001,England,16_24,678
09/03/2021,nation,E92000001,England,16_24,798
08/03/2021,nation,E92000001,England,16_24,861
07/03/2021,nation,E92000001,England,16_24,434
06/03/2021,nation,E92000001,England,16_24,510
05/03/2021,nation,E92000001,England,16_24,648
04/03/2021,nation,E92000001,England,16_24,686
03/03/2021,nation,E92000001,England,16_24,647
02/03/2021,nation,E92000001,England,16_24,702
01/03/2021,nation,E92000001,England,16_24,742
28/02/2021,nation,E92000001,England,16_24,466
27/02/2021,nation,E92000001,England,16_24,495
26/02/2021,nation,E92000001,England,16_24,736
25/02/2021,nation,E92000001,England,16_24,845
24/02/2021,nation,E92000001,England,16_24,910
23/02/2021,nation,E92000001,England,16_24,1001
22/02/2021,nation,E92000001,England,16_24,1183
21/02/2021,nation,E92000001,England,16_24,824
20/02/2021,nation,E92000001,England,16_24,866
19/02/2021,nation,E92000001,England,16_24,1087
18/02/2021,nation,E92000001,England,16_24,1244
17/02/2021,nation,E92000001,England,16_24,1222
16/02/2021,nation,E92000001,England,16_24,1276
15/02/2021,nation,E92000001,England,16_24,1481
14/02/2021,nation,E92000001,England,16_24,859
13/02/2021,nation,E92000001,England,16_24,929
12/02/2021,nation,E92000001,England,16_24,1261
11/02/2021,nation,E92000001,England,16_24,1388
10/02/2021,nation,E92000001,England,16_24,1401
09/02/2021,nation,E92000001,England,16_24,1424
08/02/2021,nation,E92000001,England,16_24,1516
07/02/2021,nation,E92000001,England,16_24,1195
06/02/2021,nation,E92000001,England,16_24,1222
05/02/2021,nation,E92000001,England,16_24,1621
04/02/2021,nation,E92000001,England,16_24,2008
03/02/2021,nation,E92000001,England,16_24,1984
02/02/2021,nation,E92000001,England,16_24,1969
01/02/2021,nation,E92000001,England,16_24,2300
31/01/2021,nation,E92000001,England,16_24,1539
30/01/2021,nation,E92000001,England,16_24,1844
29/01/2021,nation,E92000001,England,16_24,2245
28/01/2021,nation,E92000001,England,16_24,2527
27/01/2021,nation,E92000001,England,16_24,2698
26/01/2021,nation,E92000001,England,16_24,2907
25/01/2021,nation,E92000001,England,16_24,3106
24/01/2021,nation,E92000001,England,16_24,1799
23/01/2021,nation,E92000001,England,16_24,2285
22/01/2021,nation,E92000001,England,16_24,3229
21/01/2021,nation,E92000001,England,16_24,3438
20/01/2021,nation,E92000001,England,16_24,3822
19/01/2021,nation,E92000001,England,16_24,4232
18/01/2021,nation,E92000001,England,16_24,4778
17/01/2021,nation,E92000001,England,16_24,3152
16/01/2021,nation,E92000001,England,16_24,3345
15/01/2021,nation,E92000001,England,16_24,4514
14/01/2021,nation,E92000001,England,16_24,4874
13/01/2021,nation,E92000001,England,16_24,5197
12/01/2021,nation,E92000001,England,16_24,5623
11/01/2021,nation,E92000001,England,16_24,6543
10/01/2021,nation,E92000001,England,16_24,4374
09/01/2021,nation,E92000001,England,16_24,4844
08/01/2021,nation,E92000001,England,16_24,5947
07/01/2021,nation,E92000001,England,16_24,6774
06/01/2021,nation,E92000001,England,16_24,7374
05/01/2021,nation,E92000001,England,16_24,8657
04/01/2021,nation,E92000001,England,16_24,10026
03/01/2021,nation,E92000001,England,16_24,7289
02/01/2021,nation,E92000001,England,16_24,7588
01/01/2021,nation,E92000001,England,16_24,3454
31/12/2020,nation,E92000001,England,16_24,6163
30/12/2020,nation,E92000001,England,16_24,8566
29/12/2020,nation,E92000001,England,16_24,9527
28/12/2020,nation,E92000001,England,16_24,5193
27/12/2020,nation,E92000001,England,16_24,5545
26/12/2020,nation,E92000001,England,16_24,4562
25/12/2020,nation,E92000001,England,16_24,1429
24/12/2020,nation,E92000001,England,16_24,3578
23/12/2020,nation,E92000001,England,16_24,4875
22/12/2020,nation,E92000001,England,16_24,5266
21/12/2020,nation,E92000001,England,16_24,5233
20/12/2020,nation,E92000001,England,16_24,3872
19/12/2020,nation,E92000001,England,16_24,2645
18/12/2020,nation,E92000001,England,16_24,4101
17/12/2020,nation,E92000001,England,16_24,4001
16/12/2020,nation,E92000001,England,16_24,4164
15/12/2020,nation,E92000001,England,16_24,3964
14/12/2020,nation,E92000001,England,16_24,3833
13/12/2020,nation,E92000001,England,16_24,2356
12/12/2020,nation,E92000001,England,16_24,2127
11/12/2020,nation,E92000001,England,16_24,2560
10/12/2020,nation,E92000001,England,16_24,2497
09/12/2020,nation,E92000001,England,16_24,2388
08/12/2020,nation,E92000001,England,16_24,2105
07/12/2020,nation,E92000001,England,16_24,2247
06/12/2020,nation,E92000001,England,16_24,1351
05/12/2020,nation,E92000001,England,16_24,1308
04/12/2020,nation,E92000001,England,16_24,1612
03/12/2020,nation,E92000001,England,16_24,1574
02/12/2020,nation,E92000001,England,16_24,1702
01/12/2020,nation,E92000001,England,16_24,1721
30/11/2020,nation,E92000001,England,16_24,1768
29/11/2020,nation,E92000001,England,16_24,1105
28/11/2020,nation,E92000001,England,16_24,1165
27/11/2020,nation,E92000001,England,16_24,1515
26/11/2020,nation,E92000001,England,16_24,1544
25/11/2020,nation,E92000001,England,16_24,1826
24/11/2020,nation,E92000001,England,16_24,1730
23/11/2020,nation,E92000001,England,16_24,2106
22/11/2020,nation,E92000001,England,16_24,1282
21/11/2020,nation,E92000001,England,16_24,1354
20/11/2020,nation,E92000001,England,16_24,1887
19/11/2020,nation,E92000001,England,16_24,2083
18/11/2020,nation,E92000001,England,16_24,2430
17/11/2020,nation,E92000001,England,16_24,2748
16/11/2020,nation,E92000001,England,16_24,3095
15/11/2020,nation,E92000001,England,16_24,1923
14/11/2020,nation,E92000001,England,16_24,2302
13/11/2020,nation,E92000001,England,16_24,3051
12/11/2020,nation,E92000001,England,16_24,3280
11/11/2020,nation,E92000001,England,16_24,3647
10/11/2020,nation,E92000001,England,16_24,3606
09/11/2020,nation,E92000001,England,16_24,4201
08/11/2020,nation,E92000001,England,16_24,2753
07/11/2020,nation,E92000001,England,16_24,2663
06/11/2020,nation,E92000001,England,16_24,3192
05/11/2020,nation,E92000001,England,16_24,3336
04/11/2020,nation,E92000001,England,16_24,3092
03/11/2020,nation,E92000001,England,16_24,3337
02/11/2020,nation,E92000001,England,16_24,3969
01/11/2020,nation,E92000001,England,16_24,1853
31/10/2020,nation,E92000001,England,16_24,1995
30/10/2020,nation,E92000001,England,16_24,2898
29/10/2020,nation,E92000001,England,16_24,2984
28/10/2020,nation,E92000001,England,16_24,3149
27/10/2020,nation,E92000001,England,16_24,3283
26/10/2020,nation,E92000001,England,16_24,3496
25/10/2020,nation,E92000001,England,16_24,2159
24/10/2020,nation,E92000001,England,16_24,2170
23/10/2020,nation,E92000001,England,16_24,3169
22/10/2020,nation,E92000001,England,16_24,3436
21/10/2020,nation,E92000001,England,16_24,3963
20/10/2020,nation,E92000001,England,16_24,3809
19/10/2020,nation,E92000001,England,16_24,3986
18/10/2020,nation,E92000001,England,16_24,2283
17/10/2020,nation,E92000001,England,16_24,2308
16/10/2020,nation,E92000001,England,16_24,3002
15/10/2020,nation,E92000001,England,16_24,3322
14/10/2020,nation,E92000001,England,16_24,3791
13/10/2020,nation,E92000001,England,16_24,3866
12/10/2020,nation,E92000001,England,16_24,3877
11/10/2020,nation,E92000001,England,16_24,2545
10/10/2020,nation,E92000001,England,16_24,2832
09/10/2020,nation,E92000001,England,16_24,3735
08/10/2020,nation,E92000001,England,16_24,4734
07/10/2020,nation,E92000001,England,16_24,4786
06/10/2020,nation,E92000001,England,16_24,4401
05/10/2020,nation,E92000001,England,16_24,4334
04/10/2020,nation,E92000001,England,16_24,3441
03/10/2020,nation,E92000001,England,16_24,3258
02/10/2020,nation,E92000001,England,16_24,4014
01/10/2020,nation,E92000001,England,16_24,3966
30/09/2020,nation,E92000001,England,16_24,3811
29/09/2020,nation,E92000001,England,16_24,2833
28/09/2020,nation,E92000001,England,16_24,2529
27/09/2020,nation,E92000001,England,16_24,1918
26/09/2020,nation,E92000001,England,16_24,1622
25/09/2020,nation,E92000001,England,16_24,1546
24/09/2020,nation,E92000001,England,16_24,1517
23/09/2020,nation,E92000001,England,16_24,1356
22/09/2020,nation,E92000001,England,16_24,1116
21/09/2020,nation,E92000001,England,16_24,931
20/09/2020,nation,E92000001,England,16_24,919
19/09/2020,nation,E92000001,England,16_24,874
18/09/2020,nation,E92000001,England,16_24,840
17/09/2020,nation,E92000001,England,16_24,738
16/09/2020,nation,E92000001,England,16_24,683
15/09/2020,nation,E92000001,England,16_24,509
14/09/2020,nation,E92000001,England,16_24,517
13/09/2020,nation,E92000001,England,16_24,309
12/09/2020,nation,E92000001,England,16_24,428
11/09/2020,nation,E92000001,England,16_24,566
10/09/2020,nation,E92000001,England,16_24,583
09/09/2020,nation,E92000001,England,16_24,591
08/09/2020,nation,E92000001,England,16_24,599
07/09/2020,nation,E92000001,England,16_24,674
06/09/2020,nation,E92000001,England,16_24,471
05/09/2020,nation,E92000001,England,16_24,499
04/09/2020,nation,E92000001,England,16_24,556
03/09/2020,nation,E92000001,England,16_24,577
02/09/2020,nation,E92000001,England,16_24,543
01/09/2020,nation,E92000001,England,16_24,406
31/08/2020,nation,E92000001,England,16_24,303
30/08/2020,nation,E92000001,England,16_24,266
29/08/2020,nation,E92000001,England,16_24,295
28/08/2020,nation,E92000001,England,16_24,361
27/08/2020,nation,E92000001,England,16_24,315
26/08/2020,nation,E92000001,England,16_24,279
25/08/2020,nation,E92000001,England,16_24,211
24/08/2020,nation,E92000001,England,16_24,238
23/08/2020,nation,E92000001,England,16_24,164
22/08/2020,nation,E92000001,England,16_24,203
21/08/2020,nation,E92000001,England,16_24,217
20/08/2020,nation,E92000001,England,16_24,286
19/08/2020,nation,E92000001,England,16_24,207
18/08/2020,nation,E92000001,England,16_24,197
17/08/2020,nation,E92000001,England,16_24,245
16/08/2020,nation,E92000001,England,16_24,114
15/08/2020,nation,E92000001,England,16_24,129
14/08/2020,nation,E92000001,England,16_24,190
13/08/2020,nation,E92000001,England,16_24,191
12/08/2020,nation,E92000001,England,16_24,221
11/08/2020,nation,E92000001,England,16_24,183
10/08/2020,nation,E92000001,England,16_24,230
09/08/2020,nation,E92000001,England,16_24,105
08/08/2020,nation,E92000001,England,16_24,97
07/08/2020,nation,E92000001,England,16_24,145
06/08/2020,nation,E92000001,England,16_24,147
05/08/2020,nation,E92000001,England,16_24,148
04/08/2020,nation,E92000001,England,16_24,144
03/08/2020,nation,E92000001,England,16_24,137
02/08/2020,nation,E92000001,England,16_24,108
01/08/2020,nation,E92000001,England,16_24,80
31/07/2020,nation,E92000001,England,16_24,97
30/07/2020,nation,E92000001,England,16_24,136
29/07/2020,nation,E92000001,England,16_24,142
28/07/2020,nation,E92000001,England,16_24,131
27/07/2020,nation,E92000001,England,16_24,116
26/07/2020,nation,E92000001,England,16_24,94
25/07/2020,nation,E92000001,England,16_24,81
24/07/2020,nation,E92000001,England,16_24,116
23/07/2020,nation,E92000001,England,16_24,131
22/07/2020,nation,E92000001,England,16_24,130
21/07/2020,nation,E92000001,England,16_24,101
20/07/2020,nation,E92000001,England,16_24,115
19/07/2020,nation,E92000001,England,16_24,63
18/07/2020,nation,E92000001,England,16_24,72
17/07/2020,nation,E92000001,England,16_24,89
16/07/2020,nation,E92000001,England,16_24,108
15/07/2020,nation,E92000001,England,16_24,97
14/07/2020,nation,E92000001,England,16_24,80
13/07/2020,nation,E92000001,England,16_24,84
12/07/2020,nation,E92000001,England,16_24,52
11/07/2020,nation,E92000001,England,16_24,58
10/07/2020,nation,E92000001,England,16_24,60
09/07/2020,nation,E92000001,England,16_24,98
08/07/2020,nation,E92000001,England,16_24,66
07/07/2020,nation,E92000001,England,16_24,57
06/07/2020,nation,E92000001,England,16_24,64
05/07/2020,nation,E92000001,England,16_24,81
04/07/2020,nation,E92000001,England,16_24,49
03/07/2020,nation,E92000001,England,16_24,64
02/07/2020,nation,E92000001,England,16_24,56
01/07/2020,nation,E92000001,England,16_24,60
30/06/2020,nation,E92000001,England,16_24,71
29/06/2020,nation,E92000001,England,16_24,68
28/06/2020,nation,E92000001,England,16_24,61
27/06/2020,nation,E92000001,England,16_24,67
26/06/2020,nation,E92000001,England,16_24,73
25/06/2020,nation,E92000001,England,16_24,65
24/06/2020,nation,E92000001,England,16_24,97
23/06/2020,nation,E92000001,England,16_24,78
22/06/2020,nation,E92000001,England,16_24,94
21/06/2020,nation,E92000001,England,16_24,61
20/06/2020,nation,E92000001,England,16_24,75
19/06/2020,nation,E92000001,England,16_24,71
18/06/2020,nation,E92000001,England,16_24,108
17/06/2020,nation,E92000001,England,16_24,96
16/06/2020,nation,E92000001,England,16_24,95
15/06/2020,nation,E92000001,England,16_24,99
14/06/2020,nation,E92000001,England,16_24,71
13/06/2020,nation,E92000001,England,16_24,74
12/06/2020,nation,E92000001,England,16_24,85
11/06/2020,nation,E92000001,England,16_24,93
10/06/2020,nation,E92000001,England,16_24,93
09/06/2020,nation,E92000001,England,16_24,100
08/06/2020,nation,E92000001,England,16_24,104
07/06/2020,nation,E92000001,England,16_24,63
06/06/2020,nation,E92000001,England,16_24,79
05/06/2020,nation,E92000001,England,16_24,89
04/06/2020,nation,E92000001,England,16_24,97
03/06/2020,nation,E92000001,England,16_24,111
02/06/2020,nation,E92000001,England,16_24,111
01/06/2020,nation,E92000001,England,16_24,103
31/05/2020,nation,E92000001,England,16_24,91
30/05/2020,nation,E92000001,England,16_24,85
29/05/2020,nation,E92000001,England,16_24,102
28/05/2020,nation,E92000001,England,16_24,126
27/05/2020,nation,E92000001,England,16_24,132
26/05/2020,nation,E92000001,England,16_24,126
25/05/2020,nation,E92000001,England,16_24,101
24/05/2020,nation,E92000001,England,16_24,129
23/05/2020,nation,E92000001,England,16_24,131
22/05/2020,nation,E92000001,England,16_24,132
21/05/2020,nation,E92000001,England,16_24,187
20/05/2020,nation,E92000001,England,16_24,168
19/05/2020,nation,E92000001,England,16_24,201
18/05/2020,nation,E92000001,England,16_24,204
17/05/2020,nation,E92000001,England,16_24,152
16/05/2020,nation,E92000001,England,16_24,164
15/05/2020,nation,E92000001,England,16_24,180
14/05/2020,nation,E92000001,England,16_24,169
13/05/2020,nation,E92000001,England,16_24,195
12/05/2020,nation,E92000001,England,16_24,218
11/05/2020,nation,E92000001,England,16_24,190
10/05/2020,nation,E92000001,England,16_24,127
09/05/2020,nation,E92000001,England,16_24,146
08/05/2020,nation,E92000001,England,16_24,218
07/05/2020,nation,E92000001,England,16_24,227
06/05/2020,nation,E92000001,England,16_24,209
05/05/2020,nation,E92000001,England,16_24,210
04/05/2020,nation,E92000001,England,16_24,163
03/05/2020,nation,E92000001,England,16_24,204
02/05/2020,nation,E92000001,England,16_24,166
01/05/2020,nation,E92000001,England,16_24,275
30/04/2020,nation,E92000001,England,16_24,277
29/04/2020,nation,E92000001,England,16_24,305
28/04/2020,nation,E92000001,England,16_24,279
27/04/2020,nation,E92000001,England,16_24,251
26/04/2020,nation,E92000001,England,16_24,210
25/04/2020,nation,E92000001,England,16_24,206
24/04/2020,nation,E92000001,England,16_24,249
23/04/2020,nation,E92000001,England,16_24,271
22/04/2020,nation,E92000001,England,16_24,260
21/04/2020,nation,E92000001,England,16_24,204
20/04/2020,nation,E92000001,England,16_24,151
19/04/2020,nation,E92000001,England,16_24,163
18/04/2020,nation,E92000001,England,16_24,223
17/04/2020,nation,E92000001,England,16_24,173
16/04/2020,nation,E92000001,England,16_24,193
15/04/2020,nation,E92000001,England,16_24,165
14/04/2020,nation,E92000001,England,16_24,138
13/04/2020,nation,E92000001,England,16_24,130
12/04/2020,nation,E92000001,England,16_24,81
11/04/2020,nation,E92000001,England,16_24,113
10/04/2020,nation,E92000001,England,16_24,99
09/04/2020,nation,E92000001,England,16_24,134
08/04/2020,nation,E92000001,England,16_24,136
07/04/2020,nation,E92000001,England,16_24,132
06/04/2020,nation,E92000001,England,16_24,117
05/04/2020,nation,E92000001,England,16_24,79
04/04/2020,nation,E92000001,England,16_24,80
03/04/2020,nation,E92000001,England,16_24,98
02/04/2020,nation,E92000001,England,16_24,100
01/04/2020,nation,E92000001,England,16_24,93
31/03/2020,nation,E92000001,England,16_24,68
30/03/2020,nation,E92000001,England,16_24,79
29/03/2020,nation,E92000001,England,16_24,37
28/03/2020,nation,E92000001,England,16_24,50
27/03/2020,nation,E92000001,England,16_24,50
26/03/2020,nation,E92000001,England,16_24,42
25/03/2020,nation,E92000001,England,16_24,48
24/03/2020,nation,E92000001,England,16_24,45
23/03/2020,nation,E92000001,England,16_24,45
22/03/2020,nation,E92000001,England,16_24,19
21/03/2020,nation,E92000001,England,16_24,21
20/03/2020,nation,E92000001,England,16_24,26
19/03/2020,nation,E92000001,England,16_24,22
18/03/2020,nation,E92000001,England,16_24,21
17/03/2020,nation,E92000001,England,16_24,13
16/03/2020,nation,E92000001,England,16_24,10
15/03/2020,nation,E92000001,England,16_24,8
14/03/2020,nation,E92000001,England,16_24,3
13/03/2020,nation,E92000001,England,16_24,18
12/03/2020,nation,E92000001,England,16_24,21
11/03/2020,nation,E92000001,England,16_24,23
10/03/2020,nation,E92000001,England,16_24,15
09/03/2020,nation,E92000001,England,16_24,9
08/03/2020,nation,E92000001,England,16_24,4
07/03/2020,nation,E92000001,England,16_24,3
06/03/2020,nation,E92000001,England,16_24,7
05/03/2020,nation,E92000001,England,16_24,5
04/03/2020,nation,E92000001,England,16_24,5
03/03/2020,nation,E92000001,England,16_24,4
02/03/2020,nation,E92000001,England,16_24,2
01/03/2020,nation,E92000001,England,16_24,2
29/02/2020,nation,E92000001,England,16_24,1
28/02/2020,nation,E92000001,England,16_24,1
27/02/2020,nation,E92000001,England,16_24,0
26/02/2020,nation,E92000001,England,16_24,1
25/02/2020,nation,E92000001,England,16_24,0
24/02/2020,nation,E92000001,England,16_24,0
23/02/2020,nation,E92000001,England,16_24,0
22/02/2020,nation,E92000001,England,16_24,0
21/02/2020,nation,E92000001,England,16_24,0
20/02/2020,nation,E92000001,England,16_24,0
19/02/2020,nation,E92000001,England,16_24,0
18/02/2020,nation,E92000001,England,16_24,0
17/02/2020,nation,E92000001,England,16_24,0
16/02/2020,nation,E92000001,England,16_24,0
15/02/2020,nation,E92000001,England,16_24,0
14/02/2020,nation,E92000001,England,16_24,0
13/02/2020,nation,E92000001,England,16_24,0
12/02/2020,nation,E92000001,England,16_24,0
11/02/2020,nation,E92000001,England,16_24,0
10/02/2020,nation,E92000001,England,16_24,0
09/02/2020,nation,E92000001,England,16_24,0
08/02/2020,nation,E92000001,England,16_24,0
07/02/2020,nation,E92000001,England,16_24,0
06/02/2020,nation,E92000001,England,16_24,0
05/02/2020,nation,E92000001,England,16_24,0
04/02/2020,nation,E92000001,England,16_24,0
03/02/2020,nation,E92000001,England,16_24,0
02/02/2020,nation,E92000001,England,16_24,0
01/02/2020,nation,E92000001,England,16_24,0
31/01/2020,nation,E92000001,England,16_24,0
30/01/2020,nation,E92000001,England,16_24,1
