date,areaType,areaCode,areaName,age,cases
29/03/2021,nation,E92000001,England,50_69,533
28/03/2021,nation,E92000001,England,50_69,564
27/03/2021,nation,E92000001,England,50_69,436
26/03/2021,nation,E92000001,England,50_69,635
25/03/2021,nation,E92000001,England,50_69,669
24/03/2021,nation,E92000001,England,50_69,689
23/03/2021,nation,E92000001,England,50_69,639
22/03/2021,nation,E92000001,England,50_69,787
21/03/2021,nation,E92000001,England,50_69,611
20/03/2021,nation,E92000001,England,50_69,561
19/03/2021,nation,E92000001,England,50_69,657
18/03/2021,nation,E92000001,England,50_69,723
17/03/2021,nation,E92000001,England,50_69,793
16/03/2021,nation,E92000001,England,50_69,808
15/03/2021,nation,E92000001,England,50_69,928
14/03/2021,nation,E92000001,England,50_69,641
13/03/2021,nation,E92000001,England,50_69,656
12/03/2021,nation,E92000001,England,50_69,876
11/03/2021,nation,E92000001,England,50_69,847
10/03/2021,nation,E92000001,England,50_69,952
09/03/2021,nation,E92000001,England,50_69,1013
08/03/2021,nation,E92000001,England,50_69,1141
07/03/2021,nation,E92000001,England,50_69,788
06/03/2021,nation,E92000001,England,50_69,746
05/03/2021,nation,E92000001,England,50_69,974
04/03/2021,nation,E92000001,England,50_69,961
03/03/2021,nation,E92000001,England,50_69,1067
02/03/2021,nation,E92000001,England,50_69,1278
01/03/2021,nation,E92000001,England,50_69,1357
28/02/2021,nation,E92000001,England,50_69,915
27/02/2021,nation,E92000001,England,50_69,936
26/02/2021,nation,E92000001,England,50_69,1339
25/02/2021,nation,E92000001,England,50_69,1578
24/02/2021,nation,E92000001,England,50_69,1689
23/02/2021,nation,E92000001,England,50_69,1877
22/02/2021,nation,E92000001,England,50_69,2353
21/02/2021,nation,E92000001,England,50_69,1614
20/02/2021,nation,E92000001,England,50_69,1639
19/02/2021,nation,E92000001,England,50_69,2162
18/02/2021,nation,E92000001,England,50_69,2368
17/02/2021,nation,E92000001,England,50_69,2391
16/02/2021,nation,E92000001,England,50_69,2564
15/02/2021,nation,E92000001,England,50_69,3076
14/02/2021,nation,E92000001,England,50_69,1783
13/02/2021,nation,E92000001,England,50_69,1860
12/02/2021,nation,E92000001,England,50_69,2516
11/02/2021,nation,E92000001,England,50_69,2728
10/02/2021,nation,E92000001,England,50_69,2861
09/02/2021,nation,E92000001,England,50_69,2976
08/02/2021,nation,E92000001,England,50_69,3287
07/02/2021,nation,E92000001,England,50_69,2322
06/02/2021,nation,E92000001,England,50_69,2553
05/02/2021,nation,E92000001,England,50_69,3274
04/02/2021,nation,E92000001,England,50_69,3846
03/02/2021,nation,E92000001,England,50_69,4074
02/02/2021,nation,E92000001,England,50_69,4164
01/02/2021,nation,E92000001,England,50_69,4953
31/01/2021,nation,E92000001,England,50_69,3213
30/01/2021,nation,E92000001,England,50_69,3591
29/01/2021,nation,E92000001,England,50_69,4827
28/01/2021,nation,E92000001,England,50_69,5322
27/01/2021,nation,E92000001,England,50_69,5692
26/01/2021,nation,E92000001,England,50_69,5782
25/01/2021,nation,E92000001,England,50_69,6622
24/01/2021,nation,E92000001,England,50_69,3683
23/01/2021,nation,E92000001,England,50_69,4829
22/01/2021,nation,E92000001,England,50_69,6525
21/01/2021,nation,E92000001,England,50_69,7088
20/01/2021,nation,E92000001,England,50_69,7642
19/01/2021,nation,E92000001,England,50_69,8731
18/01/2021,nation,E92000001,England,50_69,10308
17/01/2021,nation,E92000001,England,50_69,6492
16/01/2021,nation,E92000001,England,50_69,6670
15/01/2021,nation,E92000001,England,50_69,8959
14/01/2021,nation,E92000001,England,50_69,9544
13/01/2021,nation,E92000001,England,50_69,10070
12/01/2021,nation,E92000001,England,50_69,11216
11/01/2021,nation,E92000001,England,50_69,13074
10/01/2021,nation,E92000001,England,50_69,8141
09/01/2021,nation,E92000001,England,50_69,8479
08/01/2021,nation,E92000001,England,50_69,10170
07/01/2021,nation,E92000001,England,50_69,11282
06/01/2021,nation,E92000001,England,50_69,12034
05/01/2021,nation,E92000001,England,50_69,13585
04/01/2021,nation,E92000001,England,50_69,16163
03/01/2021,nation,E92000001,England,50_69,11106
02/01/2021,nation,E92000001,England,50_69,12872
01/01/2021,nation,E92000001,England,50_69,7037
31/12/2020,nation,E92000001,England,50_69,11315
30/12/2020,nation,E92000001,England,50_69,15010
29/12/2020,nation,E92000001,England,50_69,17416
28/12/2020,nation,E92000001,England,50_69,9679
27/12/2020,nation,E92000001,England,50_69,9966
26/12/2020,nation,E92000001,England,50_69,8614
25/12/2020,nation,E92000001,England,50_69,3047
24/12/2020,nation,E92000001,England,50_69,6604
23/12/2020,nation,E92000001,England,50_69,8171
22/12/2020,nation,E92000001,England,50_69,9026
21/12/2020,nation,E92000001,England,50_69,9443
20/12/2020,nation,E92000001,England,50_69,6265
19/12/2020,nation,E92000001,England,50_69,4516
18/12/2020,nation,E92000001,England,50_69,6806
17/12/2020,nation,E92000001,England,50_69,5992
16/12/2020,nation,E92000001,England,50_69,5968
15/12/2020,nation,E92000001,England,50_69,5930
14/12/2020,nation,E92000001,England,50_69,6107
13/12/2020,nation,E92000001,England,50_69,3609
12/12/2020,nation,E92000001,England,50_69,3263
11/12/2020,nation,E92000001,England,50_69,4084
10/12/2020,nation,E92000001,England,50_69,3564
09/12/2020,nation,E92000001,England,50_69,3523
08/12/2020,nation,E92000001,England,50_69,3332
07/12/2020,nation,E92000001,England,50_69,3640
06/12/2020,nation,E92000001,England,50_69,2217
05/12/2020,nation,E92000001,England,50_69,2094
04/12/2020,nation,E92000001,England,50_69,2668
03/12/2020,nation,E92000001,England,50_69,2444
02/12/2020,nation,E92000001,England,50_69,2824
01/12/2020,nation,E92000001,England,50_69,2778
30/11/2020,nation,E92000001,England,50_69,3151
29/11/2020,nation,E92000001,England,50_69,1861
28/11/2020,nation,E92000001,England,50_69,1981
27/11/2020,nation,E92000001,England,50_69,2663
26/11/2020,nation,E92000001,England,50_69,2499
25/11/2020,nation,E92000001,England,50_69,2895
24/11/2020,nation,E92000001,England,50_69,2912
23/11/2020,nation,E92000001,England,50_69,3497
22/11/2020,nation,E92000001,England,50_69,2216
21/11/2020,nation,E92000001,England,50_69,2396
20/11/2020,nation,E92000001,England,50_69,3166
19/11/2020,nation,E92000001,England,50_69,3295
18/11/2020,nation,E92000001,England,50_69,3994
17/11/2020,nation,E92000001,England,50_69,4673
16/11/2020,nation,E92000001,England,50_69,5709
15/11/2020,nation,E92000001,England,50_69,3423
14/11/2020,nation,E92000001,England,50_69,3831
13/11/2020,nation,E92000001,England,50_69,5111
12/11/2020,nation,E92000001,England,50_69,5069
11/11/2020,nation,E92000001,England,50_69,6050
10/11/2020,nation,E92000001,England,50_69,5902
09/11/2020,nation,E92000001,England,50_69,7055
08/11/2020,nation,E92000001,England,50_69,4477
07/11/2020,nation,E92000001,England,50_69,3976
06/11/2020,nation,E92000001,England,50_69,5022
05/11/2020,nation,E92000001,England,50_69,5051
04/11/2020,nation,E92000001,England,50_69,5070
03/11/2020,nation,E92000001,England,50_69,5503
02/11/2020,nation,E92000001,England,50_69,7001
01/11/2020,nation,E92000001,England,50_69,3270
31/10/2020,nation,E92000001,England,50_69,3588
30/10/2020,nation,E92000001,England,50_69,4994
29/10/2020,nation,E92000001,England,50_69,4834
28/10/2020,nation,E92000001,England,50_69,4927
27/10/2020,nation,E92000001,England,50_69,4963
26/10/2020,nation,E92000001,England,50_69,5681
25/10/2020,nation,E92000001,England,50_69,3145
24/10/2020,nation,E92000001,England,50_69,3049
23/10/2020,nation,E92000001,England,50_69,4284
22/10/2020,nation,E92000001,England,50_69,4567
21/10/2020,nation,E92000001,England,50_69,4860
20/10/2020,nation,E92000001,England,50_69,4817
19/10/2020,nation,E92000001,England,50_69,5114
18/10/2020,nation,E92000001,England,50_69,2654
17/10/2020,nation,E92000001,England,50_69,2872
16/10/2020,nation,E92000001,England,50_69,3278
15/10/2020,nation,E92000001,England,50_69,3402
14/10/2020,nation,E92000001,England,50_69,3549
13/10/2020,nation,E92000001,England,50_69,3296
12/10/2020,nation,E92000001,England,50_69,3407
11/10/2020,nation,E92000001,England,50_69,2066
10/10/2020,nation,E92000001,England,50_69,2012
09/10/2020,nation,E92000001,England,50_69,2577
08/10/2020,nation,E92000001,England,50_69,2895
07/10/2020,nation,E92000001,England,50_69,2891
06/10/2020,nation,E92000001,England,50_69,2645
05/10/2020,nation,E92000001,England,50_69,2658
04/10/2020,nation,E92000001,England,50_69,1748
03/10/2020,nation,E92000001,England,50_69,1768
02/10/2020,nation,E92000001,England,50_69,2067
01/10/2020,nation,E92000001,England,50_69,1944
30/09/2020,nation,E92000001,England,50_69,1765
29/09/2020,nation,E92000001,England,50_69,1543
28/09/2020,nation,E92000001,England,50_69,1590
27/09/2020,nation,E92000001,England,50_69,1100
26/09/2020,nation,E92000001,England,50_69,1061
25/09/2020,nation,E92000001,England,50_69,1151
24/09/2020,nation,E92000001,England,50_69,1233
23/09/2020,nation,E92000001,England,50_69,1107
22/09/2020,nation,E92000001,England,50_69,1091
21/09/2020,nation,E92000001,England,50_69,947
20/09/2020,nation,E92000001,England,50_69,952
19/09/2020,nation,E92000001,England,50_69,796
18/09/2020,nation,E92000001,England,50_69,846
17/09/2020,nation,E92000001,England,50_69,785
16/09/2020,nation,E92000001,England,50_69,780
15/09/2020,nation,E92000001,England,50_69,610
14/09/2020,nation,E92000001,England,50_69,554
13/09/2020,nation,E92000001,England,50_69,310
12/09/2020,nation,E92000001,England,50_69,464
11/09/2020,nation,E92000001,England,50_69,527
10/09/2020,nation,E92000001,England,50_69,539
09/09/2020,nation,E92000001,England,50_69,560
08/09/2020,nation,E92000001,England,50_69,591
07/09/2020,nation,E92000001,England,50_69,664
06/09/2020,nation,E92000001,England,50_69,381
05/09/2020,nation,E92000001,England,50_69,363
04/09/2020,nation,E92000001,England,50_69,446
03/09/2020,nation,E92000001,England,50_69,529
02/09/2020,nation,E92000001,England,50_69,531
01/09/2020,nation,E92000001,England,50_69,333
31/08/2020,nation,E92000001,England,50_69,223
30/08/2020,nation,E92000001,England,50_69,165
29/08/2020,nation,E92000001,England,50_69,163
28/08/2020,nation,E92000001,England,50_69,178
27/08/2020,nation,E92000001,England,50_69,214
26/08/2020,nation,E92000001,England,50_69,156
25/08/2020,nation,E92000001,England,50_69,199
24/08/2020,nation,E92000001,England,50_69,196
23/08/2020,nation,E92000001,England,50_69,128
22/08/2020,nation,E92000001,England,50_69,97
21/08/2020,nation,E92000001,England,50_69,170
20/08/2020,nation,E92000001,England,50_69,184
19/08/2020,nation,E92000001,England,50_69,212
18/08/2020,nation,E92000001,England,50_69,183
17/08/2020,nation,E92000001,England,50_69,195
16/08/2020,nation,E92000001,England,50_69,86
15/08/2020,nation,E92000001,England,50_69,126
14/08/2020,nation,E92000001,England,50_69,187
13/08/2020,nation,E92000001,England,50_69,192
12/08/2020,nation,E92000001,England,50_69,182
11/08/2020,nation,E92000001,England,50_69,255
10/08/2020,nation,E92000001,England,50_69,252
09/08/2020,nation,E92000001,England,50_69,95
08/08/2020,nation,E92000001,England,50_69,101
07/08/2020,nation,E92000001,England,50_69,179
06/08/2020,nation,E92000001,England,50_69,191
05/08/2020,nation,E92000001,England,50_69,190
04/08/2020,nation,E92000001,England,50_69,174
03/08/2020,nation,E92000001,England,50_69,194
02/08/2020,nation,E92000001,England,50_69,81
01/08/2020,nation,E92000001,England,50_69,105
31/07/2020,nation,E92000001,England,50_69,125
30/07/2020,nation,E92000001,England,50_69,164
29/07/2020,nation,E92000001,England,50_69,192
28/07/2020,nation,E92000001,England,50_69,151
27/07/2020,nation,E92000001,England,50_69,164
26/07/2020,nation,E92000001,England,50_69,103
25/07/2020,nation,E92000001,England,50_69,101
24/07/2020,nation,E92000001,England,50_69,138
23/07/2020,nation,E92000001,England,50_69,152
22/07/2020,nation,E92000001,England,50_69,136
21/07/2020,nation,E92000001,England,50_69,133
20/07/2020,nation,E92000001,England,50_69,150
19/07/2020,nation,E92000001,England,50_69,70
18/07/2020,nation,E92000001,England,50_69,106
17/07/2020,nation,E92000001,England,50_69,123
16/07/2020,nation,E92000001,England,50_69,137
15/07/2020,nation,E92000001,England,50_69,143
14/07/2020,nation,E92000001,England,50_69,121
13/07/2020,nation,E92000001,England,50_69,137
12/07/2020,nation,E92000001,England,50_69,80
11/07/2020,nation,E92000001,England,50_69,74
10/07/2020,nation,E92000001,England,50_69,120
09/07/2020,nation,E92000001,England,50_69,132
08/07/2020,nation,E92000001,England,50_69,156
07/07/2020,nation,E92000001,England,50_69,120
06/07/2020,nation,E92000001,England,50_69,122
05/07/2020,nation,E92000001,England,50_69,107
04/07/2020,nation,E92000001,England,50_69,78
03/07/2020,nation,E92000001,England,50_69,119
02/07/2020,nation,E92000001,England,50_69,124
01/07/2020,nation,E92000001,England,50_69,135
30/06/2020,nation,E92000001,England,50_69,122
29/06/2020,nation,E92000001,England,50_69,172
28/06/2020,nation,E92000001,England,50_69,77
27/06/2020,nation,E92000001,England,50_69,87
26/06/2020,nation,E92000001,England,50_69,118
25/06/2020,nation,E92000001,England,50_69,148
24/06/2020,nation,E92000001,England,50_69,172
23/06/2020,nation,E92000001,England,50_69,165
22/06/2020,nation,E92000001,England,50_69,177
21/06/2020,nation,E92000001,England,50_69,127
20/06/2020,nation,E92000001,England,50_69,143
19/06/2020,nation,E92000001,England,50_69,212
18/06/2020,nation,E92000001,England,50_69,199
17/06/2020,nation,E92000001,England,50_69,201
16/06/2020,nation,E92000001,England,50_69,200
15/06/2020,nation,E92000001,England,50_69,218
14/06/2020,nation,E92000001,England,50_69,160
13/06/2020,nation,E92000001,England,50_69,198
12/06/2020,nation,E92000001,England,50_69,206
11/06/2020,nation,E92000001,England,50_69,209
10/06/2020,nation,E92000001,England,50_69,214
09/06/2020,nation,E92000001,England,50_69,226
08/06/2020,nation,E92000001,England,50_69,221
07/06/2020,nation,E92000001,England,50_69,146
06/06/2020,nation,E92000001,England,50_69,177
05/06/2020,nation,E92000001,England,50_69,226
04/06/2020,nation,E92000001,England,50_69,245
03/06/2020,nation,E92000001,England,50_69,265
02/06/2020,nation,E92000001,England,50_69,249
01/06/2020,nation,E92000001,England,50_69,289
31/05/2020,nation,E92000001,England,50_69,222
30/05/2020,nation,E92000001,England,50_69,229
29/05/2020,nation,E92000001,England,50_69,340
28/05/2020,nation,E92000001,England,50_69,335
27/05/2020,nation,E92000001,England,50_69,377
26/05/2020,nation,E92000001,England,50_69,343
25/05/2020,nation,E92000001,England,50_69,351
24/05/2020,nation,E92000001,England,50_69,296
23/05/2020,nation,E92000001,England,50_69,339
22/05/2020,nation,E92000001,England,50_69,430
21/05/2020,nation,E92000001,England,50_69,529
20/05/2020,nation,E92000001,England,50_69,631
19/05/2020,nation,E92000001,England,50_69,573
18/05/2020,nation,E92000001,England,50_69,569
17/05/2020,nation,E92000001,England,50_69,376
16/05/2020,nation,E92000001,England,50_69,413
15/05/2020,nation,E92000001,England,50_69,546
14/05/2020,nation,E92000001,England,50_69,564
13/05/2020,nation,E92000001,England,50_69,664
12/05/2020,nation,E92000001,England,50_69,648
11/05/2020,nation,E92000001,England,50_69,703
10/05/2020,nation,E92000001,England,50_69,497
09/05/2020,nation,E92000001,England,50_69,423
08/05/2020,nation,E92000001,England,50_69,622
07/05/2020,nation,E92000001,England,50_69,811
06/05/2020,nation,E92000001,England,50_69,831
05/05/2020,nation,E92000001,England,50_69,742
04/05/2020,nation,E92000001,England,50_69,651
03/05/2020,nation,E92000001,England,50_69,663
02/05/2020,nation,E92000001,England,50_69,710
01/05/2020,nation,E92000001,England,50_69,1005
30/04/2020,nation,E92000001,England,50_69,1104
29/04/2020,nation,E92000001,England,50_69,1268
28/04/2020,nation,E92000001,England,50_69,1103
27/04/2020,nation,E92000001,England,50_69,1139
26/04/2020,nation,E92000001,England,50_69,902
25/04/2020,nation,E92000001,England,50_69,910
24/04/2020,nation,E92000001,England,50_69,1155
23/04/2020,nation,E92000001,England,50_69,1234
22/04/2020,nation,E92000001,England,50_69,1425
21/04/2020,nation,E92000001,England,50_69,1055
20/04/2020,nation,E92000001,England,50_69,954
19/04/2020,nation,E92000001,England,50_69,1058
18/04/2020,nation,E92000001,England,50_69,1159
17/04/2020,nation,E92000001,England,50_69,1115
16/04/2020,nation,E92000001,England,50_69,1199
15/04/2020,nation,E92000001,England,50_69,1174
14/04/2020,nation,E92000001,England,50_69,941
13/04/2020,nation,E92000001,England,50_69,944
12/04/2020,nation,E92000001,England,50_69,830
11/04/2020,nation,E92000001,England,50_69,788
10/04/2020,nation,E92000001,England,50_69,977
09/04/2020,nation,E92000001,England,50_69,1159
08/04/2020,nation,E92000001,England,50_69,1230
07/04/2020,nation,E92000001,England,50_69,1363
06/04/2020,nation,E92000001,England,50_69,1239
05/04/2020,nation,E92000001,England,50_69,871
04/04/2020,nation,E92000001,England,50_69,995
03/04/2020,nation,E92000001,England,50_69,1192
02/04/2020,nation,E92000001,England,50_69,1230
01/04/2020,nation,E92000001,England,50_69,1198
31/03/2020,nation,E92000001,England,50_69,1120
30/03/2020,nation,E92000001,England,50_69,1002
29/03/2020,nation,E92000001,England,50_69,730
28/03/2020,nation,E92000001,England,50_69,709
27/03/2020,nation,E92000001,England,50_69,764
26/03/2020,nation,E92000001,England,50_69,741
25/03/2020,nation,E92000001,England,50_69,641
24/03/2020,nation,E92000001,England,50_69,578
23/03/2020,nation,E92000001,England,50_69,549
22/03/2020,nation,E92000001,England,50_69,340
21/03/2020,nation,E92000001,England,50_69,317
20/03/2020,nation,E92000001,England,50_69,350
19/03/2020,nation,E92000001,England,50_69,266
18/03/2020,nation,E92000001,England,50_69,249
17/03/2020,nation,E92000001,England,50_69,176
16/03/2020,nation,E92000001,England,50_69,151
15/03/2020,nation,E92000001,England,50_69,118
14/03/2020,nation,E92000001,England,50_69,74
13/03/2020,nation,E92000001,England,50_69,124
12/03/2020,nation,E92000001,England,50_69,122
11/03/2020,nation,E92000001,England,50_69,97
10/03/2020,nation,E92000001,England,50_69,73
09/03/2020,nation,E92000001,England,50_69,51
08/03/2020,nation,E92000001,England,50_69,13
07/03/2020,nation,E92000001,England,50_69,18
06/03/2020,nation,E92000001,England,50_69,23
05/03/2020,nation,E92000001,England,50_69,13
04/03/2020,nation,E92000001,England,50_69,16
03/03/2020,nation,E92000001,England,50_69,19
02/03/2020,nation,E92000001,England,50_69,14
01/03/2020,nation,E92000001,England,50_69,7
29/02/2020,nation,E92000001,England,50_69,0
28/02/2020,nation,E92000001,England,50_69,1
27/02/2020,nation,E92000001,England,50_69,4
26/02/2020,nation,E92000001,England,50_69,1
25/02/2020,nation,E92000001,England,50_69,1
24/02/2020,nation,E92000001,England,50_69,1
23/02/2020,nation,E92000001,England,50_69,0
22/02/2020,nation,E92000001,England,50_69,0
21/02/2020,nation,E92000001,England,50_69,0
20/02/2020,nation,E92000001,England,50_69,0
19/02/2020,nation,E92000001,England,50_69,0
18/02/2020,nation,E92000001,England,50_69,0
17/02/2020,nation,E92000001,England,50_69,0
16/02/2020,nation,E92000001,England,50_69,0
15/02/2020,nation,E92000001,England,50_69,0
14/02/2020,nation,E92000001,England,50_69,0
13/02/2020,nation,E92000001,England,50_69,0
12/02/2020,nation,E92000001,England,50_69,0
11/02/2020,nation,E92000001,England,50_69,0
10/02/2020,nation,E92000001,England,50_69,0
09/02/2020,nation,E92000001,England,50_69,1
08/02/2020,nation,E92000001,England,50_69,4
07/02/2020,nation,E92000001,England,50_69,0
06/02/2020,nation,E92000001,England,50_69,0
05/02/2020,nation,E92000001,England,50_69,1
04/02/2020,nation,E92000001,England,50_69,0
03/02/2020,nation,E92000001,England,50_69,0
02/02/2020,nation,E92000001,England,50_69,0
01/02/2020,nation,E92000001,England,50_69,0
31/01/2020,nation,E92000001,England,50_69,0
30/01/2020,nation,E92000001,England,50_69,1
