date,areaType,areaCode,areaName,age,cases
10/05/2021,nation,E92000001,England,25_34,418
09/05/2021,nation,E92000001,England,25_34,285
08/05/2021,nation,E92000001,England,25_34,238
07/05/2021,nation,E92000001,England,25_34,321
06/05/2021,nation,E92000001,England,25_34,329
05/05/2021,nation,E92000001,England,25_34,403
04/05/2021,nation,E92000001,England,25_34,355
03/05/2021,nation,E92000001,England,25_34,292
02/05/2021,nation,E92000001,England,25_34,187
01/05/2021,nation,E92000001,England,25_34,218
30/04/2021,nation,E92000001,England,25_34,310
29/04/2021,nation,E92000001,England,25_34,323
28/04/2021,nation,E92000001,England,25_34,344
27/04/2021,nation,E92000001,England,25_34,337
26/04/2021,nation,E92000001,England,25_34,404
25/04/2021,nation,E92000001,England,25_34,300
24/04/2021,nation,E92000001,England,25_34,228
23/04/2021,nation,E92000001,England,25_34,360
22/04/2021,nation,E92000001,England,25_34,369
21/04/2021,nation,E92000001,England,25_34,405
20/04/2021,nation,E92000001,England,25_34,424
19/04/2021,nation,E92000001,England,25_34,411
18/04/2021,nation,E92000001,England,25_34,327
17/04/2021,nation,E92000001,England,25_34,272
16/04/2021,nation,E92000001,England,25_34,342
15/04/2021,nation,E92000001,England,25_34,382
14/04/2021,nation,E92000001,England,25_34,390
13/04/2021,nation,E92000001,England,25_34,408
12/04/2021,nation,E92000001,England,25_34,416
11/04/2021,nation,E92000001,England,25_34,360
10/04/2021,nation,E92000001,England,25_34,369
09/04/2021,nation,E92000001,England,25_34,451
08/04/2021,nation,E92000001,England,25_34,512
07/04/2021,nation,E92000001,England,25_34,538
06/04/2021,nation,E92000001,England,25_34,521
05/04/2021,nation,E92000001,England,25_34,427
04/04/2021,nation,E92000001,England,25_34,323
03/04/2021,nation,E92000001,England,25_34,391
02/04/2021,nation,E92000001,England,25_34,396
01/04/2021,nation,E92000001,England,25_34,501
31/03/2021,nation,E92000001,England,25_34,523
30/03/2021,nation,E92000001,England,25_34,551
29/03/2021,nation,E92000001,England,25_34,579
28/03/2021,nation,E92000001,England,25_34,607
27/03/2021,nation,E92000001,England,25_34,553
26/03/2021,nation,E92000001,England,25_34,612
25/03/2021,nation,E92000001,England,25_34,751
24/03/2021,nation,E92000001,England,25_34,863
23/03/2021,nation,E92000001,England,25_34,821
22/03/2021,nation,E92000001,England,25_34,898
21/03/2021,nation,E92000001,England,25_34,715
20/03/2021,nation,E92000001,England,25_34,649
19/03/2021,nation,E92000001,England,25_34,754
18/03/2021,nation,E92000001,England,25_34,811
17/03/2021,nation,E92000001,England,25_34,835
16/03/2021,nation,E92000001,England,25_34,905
15/03/2021,nation,E92000001,England,25_34,1003
14/03/2021,nation,E92000001,England,25_34,688
13/03/2021,nation,E92000001,England,25_34,701
12/03/2021,nation,E92000001,England,25_34,838
11/03/2021,nation,E92000001,England,25_34,966
10/03/2021,nation,E92000001,England,25_34,982
09/03/2021,nation,E92000001,England,25_34,1030
08/03/2021,nation,E92000001,England,25_34,1043
07/03/2021,nation,E92000001,England,25_34,721
06/03/2021,nation,E92000001,England,25_34,783
05/03/2021,nation,E92000001,England,25_34,928
04/03/2021,nation,E92000001,England,25_34,986
03/03/2021,nation,E92000001,England,25_34,1124
02/03/2021,nation,E92000001,England,25_34,1127
01/03/2021,nation,E92000001,England,25_34,1109
28/02/2021,nation,E92000001,England,25_34,825
27/02/2021,nation,E92000001,England,25_34,896
26/02/2021,nation,E92000001,England,25_34,1142
25/02/2021,nation,E92000001,England,25_34,1331
24/02/2021,nation,E92000001,England,25_34,1504
23/02/2021,nation,E92000001,England,25_34,1688
22/02/2021,nation,E92000001,England,25_34,1971
21/02/2021,nation,E92000001,England,25_34,1370
20/02/2021,nation,E92000001,England,25_34,1358
19/02/2021,nation,E92000001,England,25_34,1778
18/02/2021,nation,E92000001,England,25_34,2027
17/02/2021,nation,E92000001,England,25_34,1988
16/02/2021,nation,E92000001,England,25_34,2201
15/02/2021,nation,E92000001,England,25_34,2400
14/02/2021,nation,E92000001,England,25_34,1515
13/02/2021,nation,E92000001,England,25_34,1514
12/02/2021,nation,E92000001,England,25_34,2080
11/02/2021,nation,E92000001,England,25_34,2200
10/02/2021,nation,E92000001,England,25_34,2303
09/02/2021,nation,E92000001,England,25_34,2433
08/02/2021,nation,E92000001,England,25_34,2627
07/02/2021,nation,E92000001,England,25_34,2076
06/02/2021,nation,E92000001,England,25_34,2108
05/02/2021,nation,E92000001,England,25_34,2674
04/02/2021,nation,E92000001,England,25_34,3071
03/02/2021,nation,E92000001,England,25_34,3463
02/02/2021,nation,E92000001,England,25_34,3431
01/02/2021,nation,E92000001,England,25_34,3877
31/01/2021,nation,E92000001,England,25_34,2771
30/01/2021,nation,E92000001,England,25_34,2860
29/01/2021,nation,E92000001,England,25_34,3629
28/01/2021,nation,E92000001,England,25_34,4212
27/01/2021,nation,E92000001,England,25_34,4383
26/01/2021,nation,E92000001,England,25_34,4670
25/01/2021,nation,E92000001,England,25_34,5179
24/01/2021,nation,E92000001,England,25_34,2989
23/01/2021,nation,E92000001,England,25_34,3821
22/01/2021,nation,E92000001,England,25_34,5156
21/01/2021,nation,E92000001,England,25_34,5589
20/01/2021,nation,E92000001,England,25_34,6037
19/01/2021,nation,E92000001,England,25_34,7065
18/01/2021,nation,E92000001,England,25_34,7565
17/01/2021,nation,E92000001,England,25_34,5274
16/01/2021,nation,E92000001,England,25_34,5623
15/01/2021,nation,E92000001,England,25_34,7065
14/01/2021,nation,E92000001,England,25_34,7410
13/01/2021,nation,E92000001,England,25_34,8077
12/01/2021,nation,E92000001,England,25_34,8439
11/01/2021,nation,E92000001,England,25_34,9955
10/01/2021,nation,E92000001,England,25_34,6529
09/01/2021,nation,E92000001,England,25_34,7058
08/01/2021,nation,E92000001,England,25_34,8274
07/01/2021,nation,E92000001,England,25_34,9207
06/01/2021,nation,E92000001,England,25_34,10445
05/01/2021,nation,E92000001,England,25_34,11867
04/01/2021,nation,E92000001,England,25_34,13962
03/01/2021,nation,E92000001,England,25_34,10444
02/01/2021,nation,E92000001,England,25_34,10876
01/01/2021,nation,E92000001,England,25_34,5492
31/12/2020,nation,E92000001,England,25_34,9370
30/12/2020,nation,E92000001,England,25_34,12810
29/12/2020,nation,E92000001,England,25_34,14899
28/12/2020,nation,E92000001,England,25_34,8074
27/12/2020,nation,E92000001,England,25_34,8590
26/12/2020,nation,E92000001,England,25_34,7087
25/12/2020,nation,E92000001,England,25_34,2370
24/12/2020,nation,E92000001,England,25_34,5482
23/12/2020,nation,E92000001,England,25_34,7668
22/12/2020,nation,E92000001,England,25_34,8235
21/12/2020,nation,E92000001,England,25_34,8635
20/12/2020,nation,E92000001,England,25_34,5963
19/12/2020,nation,E92000001,England,25_34,4386
18/12/2020,nation,E92000001,England,25_34,6279
17/12/2020,nation,E92000001,England,25_34,6171
16/12/2020,nation,E92000001,England,25_34,6290
15/12/2020,nation,E92000001,England,25_34,5625
14/12/2020,nation,E92000001,England,25_34,5233
13/12/2020,nation,E92000001,England,25_34,3161
12/12/2020,nation,E92000001,England,25_34,2773
11/12/2020,nation,E92000001,England,25_34,3353
10/12/2020,nation,E92000001,England,25_34,3261
09/12/2020,nation,E92000001,England,25_34,3055
08/12/2020,nation,E92000001,England,25_34,2858
07/12/2020,nation,E92000001,England,25_34,2770
06/12/2020,nation,E92000001,England,25_34,1813
05/12/2020,nation,E92000001,England,25_34,1759
04/12/2020,nation,E92000001,England,25_34,2022
03/12/2020,nation,E92000001,England,25_34,2037
02/12/2020,nation,E92000001,England,25_34,2191
01/12/2020,nation,E92000001,England,25_34,2182
30/11/2020,nation,E92000001,England,25_34,2448
29/11/2020,nation,E92000001,England,25_34,1454
28/11/2020,nation,E92000001,England,25_34,1576
27/11/2020,nation,E92000001,England,25_34,1947
26/11/2020,nation,E92000001,England,25_34,2100
25/11/2020,nation,E92000001,England,25_34,2249
24/11/2020,nation,E92000001,England,25_34,2331
23/11/2020,nation,E92000001,England,25_34,2670
22/11/2020,nation,E92000001,England,25_34,1635
21/11/2020,nation,E92000001,England,25_34,1722
20/11/2020,nation,E92000001,England,25_34,2473
19/11/2020,nation,E92000001,England,25_34,2554
18/11/2020,nation,E92000001,England,25_34,3049
17/11/2020,nation,E92000001,England,25_34,3333
16/11/2020,nation,E92000001,England,25_34,3833
15/11/2020,nation,E92000001,England,25_34,2405
14/11/2020,nation,E92000001,England,25_34,2789
13/11/2020,nation,E92000001,England,25_34,3740
12/11/2020,nation,E92000001,England,25_34,4047
11/11/2020,nation,E92000001,England,25_34,4434
10/11/2020,nation,E92000001,England,25_34,4435
09/11/2020,nation,E92000001,England,25_34,5132
08/11/2020,nation,E92000001,England,25_34,3419
07/11/2020,nation,E92000001,England,25_34,3086
06/11/2020,nation,E92000001,England,25_34,3808
05/11/2020,nation,E92000001,England,25_34,3868
04/11/2020,nation,E92000001,England,25_34,3971
03/11/2020,nation,E92000001,England,25_34,4039
02/11/2020,nation,E92000001,England,25_34,5048
01/11/2020,nation,E92000001,England,25_34,2420
31/10/2020,nation,E92000001,England,25_34,2725
30/10/2020,nation,E92000001,England,25_34,3568
29/10/2020,nation,E92000001,England,25_34,3712
28/10/2020,nation,E92000001,England,25_34,3886
27/10/2020,nation,E92000001,England,25_34,3880
26/10/2020,nation,E92000001,England,25_34,4251
25/10/2020,nation,E92000001,England,25_34,2405
24/10/2020,nation,E92000001,England,25_34,2481
23/10/2020,nation,E92000001,England,25_34,3227
22/10/2020,nation,E92000001,England,25_34,3589
21/10/2020,nation,E92000001,England,25_34,3962
20/10/2020,nation,E92000001,England,25_34,3992
19/10/2020,nation,E92000001,England,25_34,4056
18/10/2020,nation,E92000001,England,25_34,2152
17/10/2020,nation,E92000001,England,25_34,2236
16/10/2020,nation,E92000001,England,25_34,2556
15/10/2020,nation,E92000001,England,25_34,2715
14/10/2020,nation,E92000001,England,25_34,2895
13/10/2020,nation,E92000001,England,25_34,2591
12/10/2020,nation,E92000001,England,25_34,2769
11/10/2020,nation,E92000001,England,25_34,1584
10/10/2020,nation,E92000001,England,25_34,1637
09/10/2020,nation,E92000001,England,25_34,2125
08/10/2020,nation,E92000001,England,25_34,2398
07/10/2020,nation,E92000001,England,25_34,2408
06/10/2020,nation,E92000001,England,25_34,2340
05/10/2020,nation,E92000001,England,25_34,2168
04/10/2020,nation,E92000001,England,25_34,1473
03/10/2020,nation,E92000001,England,25_34,1421
02/10/2020,nation,E92000001,England,25_34,1738
01/10/2020,nation,E92000001,England,25_34,1705
30/09/2020,nation,E92000001,England,25_34,1628
29/09/2020,nation,E92000001,England,25_34,1370
28/09/2020,nation,E92000001,England,25_34,1444
27/09/2020,nation,E92000001,England,25_34,932
26/09/2020,nation,E92000001,England,25_34,913
25/09/2020,nation,E92000001,England,25_34,1098
24/09/2020,nation,E92000001,England,25_34,1198
23/09/2020,nation,E92000001,England,25_34,1115
22/09/2020,nation,E92000001,England,25_34,1058
21/09/2020,nation,E92000001,England,25_34,923
20/09/2020,nation,E92000001,England,25_34,887
19/09/2020,nation,E92000001,England,25_34,803
18/09/2020,nation,E92000001,England,25_34,860
17/09/2020,nation,E92000001,England,25_34,773
16/09/2020,nation,E92000001,England,25_34,757
15/09/2020,nation,E92000001,England,25_34,564
14/09/2020,nation,E92000001,England,25_34,611
13/09/2020,nation,E92000001,England,25_34,284
12/09/2020,nation,E92000001,England,25_34,417
11/09/2020,nation,E92000001,England,25_34,567
10/09/2020,nation,E92000001,England,25_34,649
09/09/2020,nation,E92000001,England,25_34,619
08/09/2020,nation,E92000001,England,25_34,625
07/09/2020,nation,E92000001,England,25_34,737
06/09/2020,nation,E92000001,England,25_34,398
05/09/2020,nation,E92000001,England,25_34,477
04/09/2020,nation,E92000001,England,25_34,597
03/09/2020,nation,E92000001,England,25_34,562
02/09/2020,nation,E92000001,England,25_34,575
01/09/2020,nation,E92000001,England,25_34,444
31/08/2020,nation,E92000001,England,25_34,262
30/08/2020,nation,E92000001,England,25_34,180
29/08/2020,nation,E92000001,England,25_34,220
28/08/2020,nation,E92000001,England,25_34,338
27/08/2020,nation,E92000001,England,25_34,297
26/08/2020,nation,E92000001,England,25_34,303
25/08/2020,nation,E92000001,England,25_34,277
24/08/2020,nation,E92000001,England,25_34,280
23/08/2020,nation,E92000001,England,25_34,153
22/08/2020,nation,E92000001,England,25_34,160
21/08/2020,nation,E92000001,England,25_34,253
20/08/2020,nation,E92000001,England,25_34,290
19/08/2020,nation,E92000001,England,25_34,276
18/08/2020,nation,E92000001,England,25_34,205
17/08/2020,nation,E92000001,England,25_34,283
16/08/2020,nation,E92000001,England,25_34,124
15/08/2020,nation,E92000001,England,25_34,151
14/08/2020,nation,E92000001,England,25_34,247
13/08/2020,nation,E92000001,England,25_34,246
12/08/2020,nation,E92000001,England,25_34,258
11/08/2020,nation,E92000001,England,25_34,264
10/08/2020,nation,E92000001,England,25_34,322
09/08/2020,nation,E92000001,England,25_34,109
08/08/2020,nation,E92000001,England,25_34,141
07/08/2020,nation,E92000001,England,25_34,176
06/08/2020,nation,E92000001,England,25_34,210
05/08/2020,nation,E92000001,England,25_34,195
04/08/2020,nation,E92000001,England,25_34,196
03/08/2020,nation,E92000001,England,25_34,196
02/08/2020,nation,E92000001,England,25_34,102
01/08/2020,nation,E92000001,England,25_34,95
31/07/2020,nation,E92000001,England,25_34,105
30/07/2020,nation,E92000001,England,25_34,177
29/07/2020,nation,E92000001,England,25_34,199
28/07/2020,nation,E92000001,England,25_34,156
27/07/2020,nation,E92000001,England,25_34,173
26/07/2020,nation,E92000001,England,25_34,114
25/07/2020,nation,E92000001,England,25_34,100
24/07/2020,nation,E92000001,England,25_34,141
23/07/2020,nation,E92000001,England,25_34,136
22/07/2020,nation,E92000001,England,25_34,143
21/07/2020,nation,E92000001,England,25_34,138
20/07/2020,nation,E92000001,England,25_34,144
19/07/2020,nation,E92000001,England,25_34,97
18/07/2020,nation,E92000001,England,25_34,104
17/07/2020,nation,E92000001,England,25_34,90
16/07/2020,nation,E92000001,England,25_34,125
15/07/2020,nation,E92000001,England,25_34,148
14/07/2020,nation,E92000001,England,25_34,134
13/07/2020,nation,E92000001,England,25_34,153
12/07/2020,nation,E92000001,England,25_34,84
11/07/2020,nation,E92000001,England,25_34,97
10/07/2020,nation,E92000001,England,25_34,85
09/07/2020,nation,E92000001,England,25_34,139
08/07/2020,nation,E92000001,England,25_34,144
07/07/2020,nation,E92000001,England,25_34,114
06/07/2020,nation,E92000001,England,25_34,117
05/07/2020,nation,E92000001,England,25_34,103
04/07/2020,nation,E92000001,England,25_34,79
03/07/2020,nation,E92000001,England,25_34,98
02/07/2020,nation,E92000001,England,25_34,113
01/07/2020,nation,E92000001,England,25_34,120
30/06/2020,nation,E92000001,England,25_34,112
29/06/2020,nation,E92000001,England,25_34,140
28/06/2020,nation,E92000001,England,25_34,86
27/06/2020,nation,E92000001,England,25_34,111
26/06/2020,nation,E92000001,England,25_34,115
25/06/2020,nation,E92000001,England,25_34,116
24/06/2020,nation,E92000001,England,25_34,127
23/06/2020,nation,E92000001,England,25_34,128
22/06/2020,nation,E92000001,England,25_34,148
21/06/2020,nation,E92000001,England,25_34,114
20/06/2020,nation,E92000001,England,25_34,116
19/06/2020,nation,E92000001,England,25_34,133
18/06/2020,nation,E92000001,England,25_34,171
17/06/2020,nation,E92000001,England,25_34,178
16/06/2020,nation,E92000001,England,25_34,177
15/06/2020,nation,E92000001,England,25_34,153
14/06/2020,nation,E92000001,England,25_34,139
13/06/2020,nation,E92000001,England,25_34,143
12/06/2020,nation,E92000001,England,25_34,180
11/06/2020,nation,E92000001,England,25_34,156
10/06/2020,nation,E92000001,England,25_34,195
09/06/2020,nation,E92000001,England,25_34,196
08/06/2020,nation,E92000001,England,25_34,153
07/06/2020,nation,E92000001,England,25_34,133
06/06/2020,nation,E92000001,England,25_34,139
05/06/2020,nation,E92000001,England,25_34,176
04/06/2020,nation,E92000001,England,25_34,169
03/06/2020,nation,E92000001,England,25_34,196
02/06/2020,nation,E92000001,England,25_34,218
01/06/2020,nation,E92000001,England,25_34,186
31/05/2020,nation,E92000001,England,25_34,141
30/05/2020,nation,E92000001,England,25_34,160
29/05/2020,nation,E92000001,England,25_34,224
28/05/2020,nation,E92000001,England,25_34,232
27/05/2020,nation,E92000001,England,25_34,262
26/05/2020,nation,E92000001,England,25_34,222
25/05/2020,nation,E92000001,England,25_34,206
24/05/2020,nation,E92000001,England,25_34,184
23/05/2020,nation,E92000001,England,25_34,234
22/05/2020,nation,E92000001,England,25_34,276
21/05/2020,nation,E92000001,England,25_34,342
20/05/2020,nation,E92000001,England,25_34,360
19/05/2020,nation,E92000001,England,25_34,381
18/05/2020,nation,E92000001,England,25_34,319
17/05/2020,nation,E92000001,England,25_34,245
16/05/2020,nation,E92000001,England,25_34,323
15/05/2020,nation,E92000001,England,25_34,328
14/05/2020,nation,E92000001,England,25_34,333
13/05/2020,nation,E92000001,England,25_34,419
12/05/2020,nation,E92000001,England,25_34,420
11/05/2020,nation,E92000001,England,25_34,437
10/05/2020,nation,E92000001,England,25_34,324
09/05/2020,nation,E92000001,England,25_34,254
08/05/2020,nation,E92000001,England,25_34,421
07/05/2020,nation,E92000001,England,25_34,424
06/05/2020,nation,E92000001,England,25_34,497
05/05/2020,nation,E92000001,England,25_34,447
04/05/2020,nation,E92000001,England,25_34,370
03/05/2020,nation,E92000001,England,25_34,368
02/05/2020,nation,E92000001,England,25_34,377
01/05/2020,nation,E92000001,England,25_34,636
30/04/2020,nation,E92000001,England,25_34,621
29/04/2020,nation,E92000001,England,25_34,760
28/04/2020,nation,E92000001,England,25_34,593
27/04/2020,nation,E92000001,England,25_34,579
26/04/2020,nation,E92000001,England,25_34,495
25/04/2020,nation,E92000001,England,25_34,521
24/04/2020,nation,E92000001,England,25_34,667
23/04/2020,nation,E92000001,England,25_34,663
22/04/2020,nation,E92000001,England,25_34,734
21/04/2020,nation,E92000001,England,25_34,599
20/04/2020,nation,E92000001,England,25_34,541
19/04/2020,nation,E92000001,England,25_34,555
18/04/2020,nation,E92000001,England,25_34,641
17/04/2020,nation,E92000001,England,25_34,573
16/04/2020,nation,E92000001,England,25_34,653
15/04/2020,nation,E92000001,England,25_34,628
14/04/2020,nation,E92000001,England,25_34,528
13/04/2020,nation,E92000001,England,25_34,485
12/04/2020,nation,E92000001,England,25_34,347
11/04/2020,nation,E92000001,England,25_34,417
10/04/2020,nation,E92000001,England,25_34,476
09/04/2020,nation,E92000001,England,25_34,526
08/04/2020,nation,E92000001,England,25_34,584
07/04/2020,nation,E92000001,England,25_34,557
06/04/2020,nation,E92000001,England,25_34,481
05/04/2020,nation,E92000001,England,25_34,293
04/04/2020,nation,E92000001,England,25_34,329
03/04/2020,nation,E92000001,England,25_34,380
02/04/2020,nation,E92000001,England,25_34,365
01/04/2020,nation,E92000001,England,25_34,371
31/03/2020,nation,E92000001,England,25_34,301
30/03/2020,nation,E92000001,England,25_34,269
29/03/2020,nation,E92000001,England,25_34,149
28/03/2020,nation,E92000001,England,25_34,162
27/03/2020,nation,E92000001,England,25_34,179
26/03/2020,nation,E92000001,England,25_34,185
25/03/2020,nation,E92000001,England,25_34,162
24/03/2020,nation,E92000001,England,25_34,163
23/03/2020,nation,E92000001,England,25_34,150
22/03/2020,nation,E92000001,England,25_34,93
21/03/2020,nation,E92000001,England,25_34,65
20/03/2020,nation,E92000001,England,25_34,84
19/03/2020,nation,E92000001,England,25_34,69
18/03/2020,nation,E92000001,England,25_34,82
17/03/2020,nation,E92000001,England,25_34,65
16/03/2020,nation,E92000001,England,25_34,35
15/03/2020,nation,E92000001,England,25_34,21
14/03/2020,nation,E92000001,England,25_34,26
13/03/2020,nation,E92000001,England,25_34,47
12/03/2020,nation,E92000001,England,25_34,77
11/03/2020,nation,E92000001,England,25_34,67
10/03/2020,nation,E92000001,England,25_34,26
09/03/2020,nation,E92000001,England,25_34,19
08/03/2020,nation,E92000001,England,25_34,12
07/03/2020,nation,E92000001,England,25_34,7
06/03/2020,nation,E92000001,England,25_34,17
05/03/2020,nation,E92000001,England,25_34,12
04/03/2020,nation,E92000001,England,25_34,10
03/03/2020,nation,E92000001,England,25_34,9
02/03/2020,nation,E92000001,England,25_34,6
01/03/2020,nation,E92000001,England,25_34,2
29/02/2020,nation,E92000001,England,25_34,1
28/02/2020,nation,E92000001,England,25_34,1
27/02/2020,nation,E92000001,England,25_34,1
26/02/2020,nation,E92000001,England,25_34,0
25/02/2020,nation,E92000001,England,25_34,1
24/02/2020,nation,E92000001,England,25_34,1
23/02/2020,nation,E92000001,England,25_34,1
22/02/2020,nation,E92000001,England,25_34,0
21/02/2020,nation,E92000001,England,25_34,0
20/02/2020,nation,E92000001,England,25_34,0
19/02/2020,nation,E92000001,England,25_34,0
18/02/2020,nation,E92000001,England,25_34,0
17/02/2020,nation,E92000001,England,25_34,0
16/02/2020,nation,E92000001,England,25_34,0
15/02/2020,nation,E92000001,England,25_34,0
14/02/2020,nation,E92000001,England,25_34,0
13/02/2020,nation,E92000001,England,25_34,0
12/02/2020,nation,E92000001,England,25_34,0
11/02/2020,nation,E92000001,England,25_34,1
10/02/2020,nation,E92000001,England,25_34,0
09/02/2020,nation,E92000001,England,25_34,0
08/02/2020,nation,E92000001,England,25_34,0
07/02/2020,nation,E92000001,England,25_34,0
06/02/2020,nation,E92000001,England,25_34,0
05/02/2020,nation,E92000001,England,25_34,0
04/02/2020,nation,E92000001,England,25_34,0
03/02/2020,nation,E92000001,England,25_34,0
02/02/2020,nation,E92000001,England,25_34,0
01/02/2020,nation,E92000001,England,25_34,0
31/01/2020,nation,E92000001,England,25_34,0
30/01/2020,nation,E92000001,England,25_34,0
