Days_since_March1,cases,SGTF_proportion,mean_CT,OR_only,vaccinated
158,116,0.0,0.0,0.0,0.0
159,93,0.0,0.0,0.0,0.0
160,73,0.0,0.0,0.0,0.0
161,72,0.0,0.0,0.0,0.0
162,211,0.0,0.0,0.0,0.0
163,179,0.0,0.0,0.0,0.0
164,124,0.0,0.0,0.0,0.0
165,112,0.0,0.0,0.0,0.0
166,88,0.0,0.0,0.0,0.0
167,55,0.0,0.0,0.0,0.0
168,58,0.0,0.0,0.0,0.0
169,139,0.0,0.0,0.0,0.0
170,78,0.0,0.0,0.0,0.0
171,104,0.0,0.0,0.0,0.0
172,102,0.0,0.0,0.0,0.0
173,103,0.0,0.0,0.0,0.0
174,51,0.0,0.0,0.0,0.0
175,52,0.0,0.0,0.0,0.0
176,89,0.0,0.0,0.0,0.0
177,76,0.0,0.0,0.0,0.0
178,95,0.0,0.0,0.0,0.0
179,88,0.0,0.0,0.0,0.0
180,96,0.0,0.0,0.0,0.0
181,48,0.0,0.0,0.0,0.0
182,61,0.0,0.0,0.0,0.0
183,88,0.0,0.0,0.0,0.0
184,161,0.0,0.0,0.0,0.0
185,253,0.0,0.0,0.0,0.0
186,245,0.0,0.0,0.0,0.0
187,185,0.0,0.0,0.0,0.0
188,164,0.0,0.0,0.0,0.0
189,138,0.0,0.0,0.0,0.0
190,351,0.0,0.0,0.0,0.0
191,320,0.0,0.0,0.0,0.0
192,254,0.0,0.0,0.0,0.0
193,212,0.0,0.0,0.0,0.0
194,221,0.0,0.0,0.0,0.0
195,146,0.0,0.0,0.0,0.0
196,123,0.0,0.0,0.0,0.0
197,205,0.0,0.0,0.0,0.0
198,214,0.0,0.0,0.0,0.0
199,250,0.0,0.0,0.0,0.0
200,252,0.0,0.0,0.0,0.0
201,259,0.0,0.0,0.0,0.0
202,251,0.0,0.0,0.0,0.0
203,266,0.0,29.1,0.0,0.0
204,292,0.0,28.885714285714286,0.0,0.0
205,271,0.0,28.67142857142857,0.0,0.0
206,297,0.0,28.457142857142856,0.0,0.0
207,334,0.0,28.24285714285714,0.0,0.0
208,330,0.0,28.028571428571425,0.0,0.0
209,322,0.0,27.81428571428571,0.0,0.0
210,402,0.0,27.599999999999994,0.0,0.0
211,566,0.0,27.01428571428571,0.8571428571428571,0.0
212,611,0.0,26.428571428571423,1.7142857142857142,0.0
213,884,0.0,25.842857142857138,2.571428571428571,0.0
214,1064,0.0,25.257142857142853,3.4285714285714284,0.0
215,1215,0.0,24.671428571428567,4.285714285714286,0.0
216,1027,0.0,24.085714285714282,5.142857142857142,0.0
217,1178,0.0,23.499999999999996,5.999999999999999,0.0
218,1581,0.0,23.885714285714283,6.142857142857142,0.0
219,1520,0.0,24.27142857142857,6.285714285714286,0.0
220,1729,0.0,24.657142857142855,6.428571428571429,0.0
221,1954,0.0,25.04285714285714,6.571428571428572,0.0
222,1455,0.0,25.428571428571427,6.714285714285715,0.0
223,1152,0.0,25.814285714285713,6.8571428571428585,0.0
224,1118,0.0,26.2,7.000000000000002,0.0
225,1797,0.0,26.214285714285715,6.571428571428573,0.0
226,1595,0.0,26.22857142857143,6.142857142857144,0.0
227,1824,0.0,26.242857142857147,5.714285714285715,0.0
228,1449,0.0,26.257142857142863,5.2857142857142865,0.0
229,1311,0.0,26.27142857142858,4.857142857142858,0.0
230,1220,0.0,26.285714285714295,4.428571428571429,0.0
231,1100,0.0,26.30000000000001,4.0,0.0
232,2410,0.0,26.257142857142867,4.142857142857143,0.0
233,2145,0.0,26.214285714285722,4.2857142857142865,0.0
234,2149,0.0,26.171428571428578,4.42857142857143,0.0
235,2151,0.0,26.128571428571433,4.571428571428573,0.0
