Days_since_March1,cases,NV_proportion,mean_CT,OR_only,vaccinated
333,3856,0.9291084854994631,30.085714285714285,10.285714285714285,0.084959042016231
334,3374,0.9351951306838526,30.057142857142857,9.857142857142856,0.08993728959051389
335,2621,0.9412817758682421,30.02857142857143,9.428571428571427,0.09622093934728106
336,2227,0.9473684210526316,30.0,8.999999999999998,0.10168300809117262
337,3288,0.9500446030330063,30.014285714285716,8.57142857142857,0.10619975097045979
338,2942,0.952720785013381,30.028571428571432,8.14285714285714,0.10994802604645018
339,2693,0.9553969669937556,30.042857142857148,7.714285714285712,0.11384292036064762
340,2463,0.9580731489741303,30.057142857142864,7.285714285714283,0.1180711112231894
341,2113,0.960749330954505,30.07142857142858,6.857142857142854,0.12283445114694963
342,1541,0.9634255129348797,30.085714285714296,6.428571428571425,0.12787060997285313
343,1345,0.9661016949152543,30.100000000000012,5.9999999999999964,0.13193700639445105
344,1803,0.968712167070218,29.971428571428582,5.571428571428568,0.13418182057576727
345,1660,0.9713226392251817,29.842857142857152,5.142857142857139,0.1367176415860363
346,1530,0.9739331113801454,29.714285714285722,4.71428571428571,0.14010037280786664
347,1440,0.9765435835351091,29.585714285714293,4.285714285714281,0.14393992226502397
348,1276,0.9791540556900727,29.457142857142863,3.8571428571428528,0.1488621554880284
349,866,0.9817645278450364,29.328571428571433,3.4285714285714244,0.15443335179277726
350,880,0.9843750000000001,29.200000000000003,2.999999999999996,0.15880615341081092
351,1381,0.9844093406593408,29.242857142857147,3.999999999999996,0.1620827697958567
352,1196,0.9844436813186815,29.285714285714292,4.9999999999999964,0.16500254575184148
353,1086,0.9844780219780223,29.328571428571436,5.9999999999999964,0.17001371012617847
354,1102,0.984512362637363,29.37142857142858,6.9999999999999964,0.1762471478150665
355,1027,0.9845467032967037,29.414285714285725,7.9999999999999964,0.1819061594474173
356,798,0.9845810439560444,29.45714285714287,8.999999999999996,0.18711158873326
357,738,0.9846153846153851,29.500000000000014,9.999999999999996,0.19168590811704858
358,1020,0.9792943898207062,29.528571428571443,10.285714285714283,0.19334089787434464
359,916,0.9739733950260272,29.55714285714287,10.57142857142857,0.19599276455260098
360,733,0.9686524002313482,29.5857142857143,10.857142857142856,0.20114764702344534
361,650,0.9633314054366693,29.614285714285728,11.142857142857142,0.20725053333584767
362,621,0.9580104106419903,29.642857142857157,11.428571428571429,0.21370345355255402
363,499,0.9526894158473114,29.671428571428585,11.714285714285715,0.2199652331642005
364,474,0.9473684210526324,29.700000000000014,12.000000000000002,0.22558630678970928
365,549,0.9548872180451136,29.871428571428584,11.42857142857143,0.22817579892142248
366,657,0.9624060150375947,30.042857142857155,10.85714285714286,0.23058106855520577
367,581,0.9699248120300759,30.214285714285726,10.285714285714288,0.2339160425213644
368,510,0.977443609022557,30.385714285714297,9.714285714285717,0.23756411662634266
369,500,0.9849624060150381,30.557142857142868,9.142857142857146,0.24181417763400512
370,402,0.9924812030075193,30.72857142857144,8.571428571428575,0.2466539514833147
371,408,1.0000000000000004,30.90000000000001,8.000000000000004,0.25194674976726705
372,562,0.9870129870129875,31.02857142857144,9.142857142857146,0.2540579998480248
373,590,0.9740259740259745,31.15714285714287,10.285714285714288,0.25648435855031737
374,532,0.9610389610389615,31.2857142857143,11.42857142857143,0.25975517265196374
375,454,0.9480519480519485,31.41428571428573,12.571428571428573,0.26340625948101476
376,515,0.9350649350649355,31.54285714285716,13.714285714285715,0.26598883350559793
377,363,0.9220779220779225,31.67142857142859,14.857142857142858,0.2701949310582729
378,362,0.9090909090909095,31.80000000000002,16.0,0.27499297310005627
379,598,0.9000999000999005,31.457142857142877,15.857142857142858,0.2774572698091908
380,505,0.8911088911088915,31.114285714285735,15.714285714285715,0.2818405601702926
381,455,0.8821178821178824,30.771428571428594,15.571428571428573,0.286704324229811
382,478,0.8731268731268734,30.428571428571452,15.42857142857143,0.2921354846563637
383,440,0.8641358641358644,30.08571428571431,15.285714285714288,0.2975216773865712
384,377,0.8551448551448554,29.74285714285717,15.142857142857146,0.3048102379951593
385,458,0.8461538461538464,29.400000000000027,15.000000000000004,0.3121919698852565
386,539,0.8617352796457276,29.228571428571456,15.000000000000004,0.31590342277813555
387,480,0.8773167131376088,29.057142857142885,15.000000000000004,0.319636411069016
388,613,0.8928981466294901,28.885714285714315,15.000000000000004,0.3233799996853377
389,455,0.9084795801213713,28.714285714285744,15.000000000000004,0.32758386559055136
390,426,0.9240610136132525,28.542857142857173,15.000000000000004,0.3318907220261038
391,300,0.9396424471051338,28.371428571428602,15.000000000000004,0.3372359640253966
392,470,0.955223880597015,28.20000000000003,15.000000000000004,0.3423088334520384
393,400,0.9532171077386179,28.0714285714286,13.857142857142861,0.3450701624382712
394,357,0.9512103348802208,27.94285714285717,12.714285714285719,0.347688219657489
395,302,0.9492035620218237,27.81428571428574,11.571428571428577,0.35006570528037917
396,335,0.9471967891634265,27.68571428571431,10.428571428571434,0.3532811745249855
397,251,0.9451900163050294,27.557142857142882,9.285714285714292,0.3550038947827318
398,237,0.9431832434466323,27.428571428571452,8.14285714285715,0.355959263060912
399,212,0.9411764705882352,27.300000000000022,7.000000000000007,0.3571457184337093
400,243,0.9311466522092706,27.685714285714308,6.000000000000007,0.3575066874105737
401,331,0.9211168338303061,28.071428571428594,5.000000000000007,0.3579616087455586
402,338,0.9110870154513415,28.45714285714288,4.000000000000007,0.3589936341140343
403,311,0.901057197072377,28.842857142857167,3.000000000000007,0.35992623958810926
404,351,0.8910273786934124,29.228571428571453,2.000000000000007,0.3609212196087275
405,274,0.8809975603144479,29.61428571428574,1.000000000000007,0.3620007790681287
406,293,0.8709677419354833,30.000000000000025,7.105427357601002e-15,0.36334077178626306
407,326,0.8671374708241062,29.771428571428597,2.5714285714285787,0.36407319848305997
408,276,0.8633071997127291,29.54285714285717,5.14285714285715,0.3645282314004179
409,271,0.8594769286013519,29.31428571428574,7.714285714285722,0.36513590900412846
410,296,0.8556466574899748,29.085714285714314,10.285714285714294,0.3675678468250742
411,305,0.8518163863785977,28.857142857142886,12.857142857142865,0.3694179941528605
412,219,0.8479861152672206,28.62857142857146,15.428571428571436,0.37154854798415843
413,359,0.8441558441558434,28.40000000000003,18.000000000000007,0.37364942090422115
414,361,0.8664192949907228,28.314285714285745,16.285714285714292,0.3749348498419268
415,339,0.8886827458256021,28.22857142857146,14.571428571428578,0.37659664612397986
416,343,0.9109461966604815,28.142857142857174,12.857142857142865,0.3783780587099582
417,301,0.9332096474953608,28.05714285714289,11.142857142857151,0.38056116783896965
418,231,0.9554730983302402,27.971428571428604,9.428571428571438,0.3825606123819166
419,221,0.9777365491651195,27.885714285714318,7.714285714285723,0.38441075970970284
420,263,0.9999999999999989,27.800000000000033,6.000000000000009,0.38636958826885415
421,294,0.9999999999999989,28.20000000000003,7.2857142857142945,0.3871555745047221
422,271,0.9999999999999989,28.60000000000003,8.57142857142858,0.3883146921961185
423,287,0.9999999999999989,29.00000000000003,9.857142857142867,0.3899379925594642
424,196,0.9999999999999989,29.400000000000027,11.142857142857153,0.39222041000050323
425,224,0.9999999999999989,29.800000000000026,12.42857142857144,0.39451208877850663
426,167,0.9999999999999989,30.200000000000024,13.714285714285726,0.39661050688636196
427,173,0.9999999999999989,30.600000000000023,15.000000000000012,0.39879886038690743
428,234,0.9788359788359777,30.671428571428596,18.2857142857143,0.3999748270166366
429,293,0.9576719576719566,30.74285714285717,21.571428571428584,0.40099245825898694
430,264,0.9365079365079354,30.81428571428574,24.85714285714287,0.4030541657661039
431,280,0.9153439153439142,30.885714285714315,28.142857142857153,0.40544671500935786
432,225,0.8941798941798931,30.957142857142887,31.428571428571438,0.4079069947530621
433,176,0.8730158730158719,31.02857142857146,34.71428571428572,0.41027510745661483
434,262,0.8518518518518507,31.100000000000033,38.00000000000001,0.4126109728543519
435,339,0.7777777777777767,30.81428571428575,34.14285714285715,0.4138238732495655
436,279,0.7037037037037026,30.528571428571464,30.285714285714295,0.41536270575650114
437,219,0.6296296296296285,30.24285714285718,26.428571428571438,0.4175944648001688
438,248,0.5555555555555545,29.957142857142895,22.57142857142858,0.4203682910121849
439,237,0.4814814814814804,29.67142857142861,18.714285714285722,0.4238710848674329
440,184,0.40740740740740633,29.385714285714325,14.857142857142865,0.4278701971180728
441,206,0.33333333333333226,29.10000000000004,11.000000000000007,0.4318032526038584
442,324,0.29424307036247227,28.485714285714327,11.285714285714294,0.4340475088733093
443,314,0.2551528073916123,27.871428571428613,11.57142857142858,0.43605710741220505
444,339,0.2160625444207523,27.2571428571429,11.857142857142867,0.43874936690951083
445,315,0.1769722814498923,26.642857142857185,12.142857142857153,0.44282301618535796
446,263,0.1378820184790323,26.02857142857147,12.42857142857144,0.44711201944122003
447,235,0.09879175550817232,25.414285714285757,12.714285714285726,0.45103983055547153
448,268,0.05970149253731233,24.800000000000043,13.000000000000012,0.45508223676686055
449,358,0.09818898275350083,24.700000000000042,11.85714285714287,0.4575965223791281
450,401,0.13667647296968932,24.60000000000004,10.714285714285728,0.45975965826336096
451,472,0.17516396318587782,24.50000000000004,9.571428571428585,0.46305926061725805
452,499,0.21365145340206632,24.400000000000038,8.428571428571443,0.46717620385385433
453,412,0.2521389436182548,24.300000000000036,7.285714285714301,0.47238475744614283
454,375,0.29062643383444325,24.200000000000035,6.142857142857158,0.47666115189384856
455,387,0.3291139240506317,24.100000000000033,5.000000000000016,0.48076225043346965
456,475,0.2996415088353784,24.65714285714289,6.857142857142874,0.48347448317555397
457,683,0.27016909362012503,25.214285714285747,8.714285714285731,0.4862441808397667
458,794,0.24069667840487172,25.771428571428604,10.571428571428589,0.48862222437452224
459,769,0.2112242631896184,26.32857142857146,12.428571428571447,0.4918336766536982
460,679,0.18175184797436508,26.885714285714318,14.285714285714304,0.495668874398306
461,584,0.15227943275911177,27.442857142857175,16.14285714285716,0.49942763821736447
462,649,0.12280701754385845,28.000000000000032,18.000000000000018,0.5037892815980917
463,985,0.13980004957448447,27.814285714285745,16.285714285714302,0.5070199260454348
464,1060,0.1567930816051105,27.62857142857146,14.571428571428589,0.5091322919499232
465,1046,0.1737861136357365,27.44285714285717,12.857142857142875,0.5115929064407466
466,975,0.19077914566636253,27.257142857142885,11.142857142857162,0.514893178288882
467,916,0.20777217769698855,27.071428571428598,9.428571428571448,0.5189469659023237
468,752,0.22476520972761457,26.88571428571431,7.714285714285734,0.5231557414319522
469,750,0.2417582417582406,26.700000000000024,6.0000000000000195,0.5283365110133476
470,1173,0.2374734509188279,26.74285714285717,5.714285714285734,0.5316001838431179
471,1255,0.23318866007941522,26.785714285714313,5.428571428571448,0.5340509790851116
472,1139,0.22890386924000253,26.828571428571458,5.142857142857163,0.5373499119447703
