Days_since_March1,cases,NV_proportion,mean_CT,OR_only,vaccinated
459,355,0.32768819382546044,27.914285714285676,17.571428571428555,0.5731492742630354
460,367,0.3282148934446161,27.042857142857105,14.714285714285698,0.5758267095402337
461,296,0.3287415930637717,26.171428571428535,11.85714285714284,0.577880117700648
462,320,0.32926829268292734,25.299999999999965,8.999999999999982,0.5797425934486085
463,495,0.32365853658536636,24.771428571428537,7.714285714285697,0.5808049393692691
464,490,0.3180487804878054,24.24285714285711,6.428571428571411,0.5819510394020125
465,525,0.3124390243902444,23.71428571428568,5.1428571428571255,0.5833783982135602
466,480,0.3068292682926834,23.18571428571425,3.85714285714284,0.5858954030788821
467,473,0.30121951219512244,22.657142857142823,2.5714285714285543,0.5889358290148848
468,387,0.29560975609756146,22.128571428571394,1.2857142857142685,0.5913372296128251
469,463,0.2900000000000005,21.599999999999966,-1.7319479184152442e-14,0.5949934252179419
