Days_since_March1,cases,SGTF_proportion,mean_CT,OR_only,vaccinated
208,321,0.0,28.37142857142857,10.0,0.0
209,218,0.0,28.485714285714284,12.0,0.0
210,269,0.0,28.599999999999998,14.0,0.0
211,376,0.0,28.9,13.857142857142858,0.0
212,351,0.0,29.2,13.714285714285715,0.0
213,493,0.0,29.5,13.571428571428573,0.0
214,525,0.0,29.8,13.42857142857143,0.0
215,642,0.0,30.1,13.285714285714288,0.0
216,546,0.0,30.400000000000002,13.142857142857146,0.0
217,563,0.0,30.700000000000003,13.000000000000004,0.0
218,750,0.0,30.21428571428572,11.571428571428575,0.0
219,688,0.0,29.728571428571435,10.142857142857146,0.0
220,913,0.0,29.24285714285715,8.714285714285717,0.0
221,978,0.0,28.757142857142867,7.285714285714288,0.0
222,785,0.0,28.271428571428583,5.857142857142859,0.0
223,569,0.0,27.7857142857143,4.428571428571431,0.0
224,492,0.0,27.300000000000015,3.0000000000000018,0.0
225,876,0.0,27.100000000000016,2.857142857142859,0.0
226,1045,0.0,26.900000000000016,2.714285714285716,0.0
227,1090,0.0,26.700000000000017,2.5714285714285734,0.0
228,979,0.0,26.500000000000018,2.4285714285714306,0.0
229,970,0.0,26.30000000000002,2.285714285714288,0.0
230,791,0.0,26.10000000000002,2.142857142857145,0.0
231,776,0.0,25.90000000000002,2.000000000000002,0.0
232,1425,0.0,25.685714285714305,2.571428571428574,0.0
233,1629,0.0,25.47142857142859,3.142857142857145,0.0
234,1663,0.0,25.257142857142874,3.714285714285716,0.0
235,1453,0.0,25.04285714285716,4.285714285714287,0.0
236,1444,0.0,24.828571428571443,4.8571428571428585,0.0
237,1109,0.0,24.614285714285728,5.42857142857143,0.0
238,984,0.0,24.400000000000013,6.000000000000001,0.0
239,1883,0.0,24.80000000000001,5.857142857142858,0.0
240,1718,0.0,25.20000000000001,5.714285714285714,0.0
241,1644,0.0,25.60000000000001,5.571428571428571,0.0
242,1727,0.0,26.000000000000007,5.428571428571428,0.0
243,1730,0.0,26.400000000000006,5.285714285714285,0.0
244,1228,0.0,26.800000000000004,5.1428571428571415,0.0
245,1030,0.08333333333333334,27.200000000000003,4.999999999999998,0.0
246,2579,0.09855334538878843,27.114285714285717,5.1428571428571415,0.0
247,2002,0.11377335744424352,27.028571428571432,5.285714285714285,0.0
248,1975,0.1289933694996986,26.942857142857147,5.428571428571428,0.0
249,1957,0.1442133815551537,26.85714285714286,5.571428571428571,0.0
250,1957,0.1594333936106088,26.771428571428576,5.714285714285714,0.0
251,1734,0.17465340566606388,26.68571428571429,5.857142857142858,0.0
252,1983,0.18987341772151897,26.600000000000005,6.000000000000001,0.0
253,3030,0.2037995468811706,26.628571428571433,5.2857142857142865,0.0
254,2645,0.21772567604082224,26.657142857142862,4.571428571428572,0.0
255,2751,0.23165180520047388,26.68571428571429,3.8571428571428577,0.0
256,2671,0.2455779343601255,26.71428571428572,3.1428571428571432,0.0
257,2761,0.2595040635197772,26.742857142857147,2.428571428571429,0.0
258,1823,0.2734301926794288,26.771428571428576,1.7142857142857144,0.0
259,1719,0.28735632183908044,26.800000000000004,1.0,0.0
260,3057,0.3160333098756744,26.828571428571433,1.2857142857142856,0.0
261,2311,0.34471029791226837,26.85714285714286,1.5714285714285712,0.0
262,2308,0.37338728594886234,26.88571428571429,1.8571428571428568,0.0
263,1930,0.4020642739854563,26.914285714285718,2.1428571428571423,0.0
264,1915,0.43074126202205026,26.942857142857147,2.428571428571428,0.0
265,1498,0.45941825005864423,26.971428571428575,2.7142857142857135,0.0
266,1308,0.4880952380952382,27.000000000000004,2.999999999999999,0.0
267,2400,0.49080195458465087,27.100000000000005,3.7142857142857135,0.0
268,1985,0.49350867107406354,27.200000000000006,4.428571428571428,0.0
269,2077,0.4962153875634762,27.300000000000008,5.142857142857142,0.0
270,1776,0.4989221040528889,27.40000000000001,5.857142857142857,0.0
271,2086,0.5016288205423015,27.50000000000001,6.571428571428571,0.0
272,1482,0.5043355370317142,27.600000000000012,7.285714285714286,0.0
273,1495,0.5070422535211269,27.700000000000014,8.0,0.0
274,2442,0.5271629778672033,27.671428571428585,7.571428571428571,0.0
275,2304,0.5472837022132798,27.642857142857157,7.142857142857142,0.0
276,2298,0.5674044265593563,27.614285714285728,6.7142857142857135,0.0
277,2309,0.5875251509054328,27.5857142857143,6.285714285714285,0.0
278,2354,0.6076458752515093,27.55714285714287,5.857142857142856,0.0
279,1901,0.6277665995975857,27.528571428571443,5.428571428571427,0.0
280,2062,0.6478873239436622,27.500000000000014,4.999999999999998,0.0
281,3332,0.660851472471191,26.92857142857144,4.714285714285713,0.0
282,3186,0.6738156209987198,26.35714285714287,4.428571428571427,0.0
283,3286,0.6867797695262486,25.785714285714295,4.1428571428571415,0.00013921363901511254
284,3644,0.6997439180537774,25.214285714285722,3.857142857142856,0.0002986884179807813
285,4134,0.7127080665813063,24.64285714285715,3.5714285714285703,0.0004889906303120815
286,3344,0.7256722151088351,24.071428571428577,3.2857142857142847,0.0007246080803822602
287,3726,0.7386363636363639,23.500000000000004,2.999999999999999,0.0008995510414607193
288,6088,0.7371541501976286,23.51428571428572,2.999999999999999,0.0009944298204764962
289,6135,0.7356719367588934,23.528571428571436,2.999999999999999,0.0012120736786550524
290,6134,0.7341897233201582,23.54285714285715,2.999999999999999,0.0021708831079281514
291,6019,0.732707509881423,23.557142857142868,2.999999999999999,0.0037459144119340293
292,6344,0.7312252964426877,23.571428571428584,2.999999999999999,0.0053601608255216295
293,4028,0.7297430830039525,23.5857142857143,2.999999999999999,0.006952403205399485
294,6111,0.7282608695652173,23.600000000000016,2.999999999999999,0.008964682981241562
295,9038,0.743271221532091,23.857142857142872,3.142857142857142,0.010320654325889543
296,8532,0.7582815734989647,24.114285714285728,3.2857142857142847,0.011341554345333701
297,7153,0.7732919254658385,24.371428571428584,3.4285714285714275,0.013155579956068184
298,5823,0.7883022774327122,24.62857142857144,3.5714285714285703,0.014960455374566932
299,2514,0.8033126293995859,24.885714285714297,3.714285714285713,0.015625805067136813
300,7503,0.8183229813664596,25.142857142857153,3.857142857142856,0.01562743903003605
301,8160,0.8333333333333334,25.40000000000001,3.9999999999999987,0.01564987878718559
302,8069,0.8450946643717728,25.385714285714297,3.857142857142856,0.015753580965857255
303,14954,0.8568559954102123,25.371428571428584,3.714285714285713,0.015951508338385
