Days_since_March1,cases,NV_proportion,mean_CT,OR_only,vaccinated
469,517,-5.134781488891349e-16,27.900000000000052,13.000000000000021,0.6544993720549519
470,715,-5.134781488891349e-16,27.82857142857148,12.285714285714308,0.6569827062653697
471,697,-5.134781488891349e-16,27.757142857142906,11.571428571428594,0.6589865478952107
472,847,-5.134781488891349e-16,27.685714285714333,10.85714285714288,0.6622469907707013
473,876,-5.134781488891349e-16,27.61428571428576,10.142857142857167,0.665942479380219
474,757,-5.134781488891349e-16,27.542857142857187,9.428571428571454,0.670593041828394
475,599,-5.134781488891349e-16,27.471428571428614,8.71428571428574,0.6749027858572267
476,691,-5.134781488891349e-16,27.40000000000004,8.000000000000027,0.6804193506635736
477,940,0.00952380952380901,27.2571428571429,6.857142857142884,0.6832955949974896
478,1093,0.019047619047618532,27.114285714285757,5.714285714285742,0.6860701449465002
479,1195,0.028571428571428054,26.971428571428614,4.5714285714286,0.6892594728675114
480,1163,0.03809523809523758,26.828571428571472,3.428571428571457,0.6934860123996035
481,1110,0.0476190476190471,26.68571428571433,2.285714285714314,0.6970718061918368
482,1073,0.05714285714285663,26.542857142857187,1.1428571428571712,0.7004938578013816
483,1073,0.06666666666666615,26.400000000000045,2.842170943040401e-14,0.7047723112502435
484,1752,0.06236933797909356,26.042857142857187,0.42857142857145697,0.7069526957545794
485,1748,0.05807200929152097,25.68571428571433,0.8571428571428855,0.7090324525983271
486,1833,0.053774680603948376,25.328571428571472,1.285714285714314,0.7114743623477606
487,1769,0.049477351916375784,24.971428571428614,1.7142857142857426,0.7136807038104815
488,1638,0.04518002322880319,24.614285714285757,2.142857142857171,0.7161672381938509
489,1610,0.0408826945412306,24.2571428571429,2.5714285714285996,0.7177177219888862
490,1625,0.03658536585365801,23.90000000000004,3.000000000000028,0.7202471031323293
491,2158,0.04259484007360085,23.871428571428613,3.1428571428571708,0.7212642247687697
492,2457,0.04860431429354369,23.842857142857184,3.2857142857143136,0.7224367325807475
493,2691,0.054613788513486534,23.814285714285756,3.4285714285714564,0.7238645430793059
494,2483,0.06062326273342938,23.785714285714327,3.571428571428599,0.7252297724179226
495,2408,0.06663273695337221,23.7571428571429,3.714285714285742,0.7268767947636636
496,2082,0.07264221117331505,23.72857142857147,3.8571428571428847,0.7281069056887697
497,2420,0.0786516853932579,23.700000000000042,4.0000000000000275,0.7297224596671535
498,3550,0.06741573033707812,23.814285714285756,4.285714285714313,0.7302101304674955
499,4078,0.05617977528089835,23.92857142857147,4.571428571428599,0.7308803889134631
500,4805,0.04494382022471857,24.042857142857184,4.857142857142884,0.7316205178022066
501,5748,0.0337078651685388,24.157142857142897,5.14285714285717,0.7325167440160322
502,5004,0.022471910112359023,24.27142857142861,5.4285714285714555,0.733682140332562
503,3404,0.011235955056179248,24.385714285714325,5.714285714285741,0.7346101904885171
504,3269,-5.273559366969494e-16,24.50000000000004,6.000000000000027,0.735866258372008
505,3925,0.008605851979345427,25.042857142857184,5.857142857142883,0.7363473510390606
506,3412,0.01721170395869138,25.585714285714328,5.71428571428574,0.7369820520077885
507,2965,0.025817555938037334,26.128571428571473,5.571428571428597,0.7375676836579257
508,2529,0.03442340791738329,26.671428571428617,5.428571428571454,0.7383581263769633
509,2466,0.04302925989672925,27.21428571428576,5.2857142857143105,0.7391062556980857
510,1908,0.0516351118760752,27.757142857142906,5.142857142857167,0.7396323285738465
511,2007,0.06024096385542116,28.30000000000005,5.000000000000024,0.7402744966127948
512,2708,0.05957161981258314,27.942857142857193,5.28571428571431,0.7406314936842809
513,2792,0.05890227576974512,27.585714285714335,5.571428571428595,0.7410983633604377
514,2944,0.0582329317269071,27.228571428571477,5.857142857142881,0.7414903845470049
515,2741,0.05756358768406908,26.87142857142862,6.142857142857166,0.7421481978759386
516,2299,0.05689424364123106,26.514285714285762,6.428571428571452,0.7426420912347974
517,1964,0.05622489959839304,26.157142857142905,6.7142857142857375,0.743055091332936
518,2013,0.05555555555555502,25.800000000000047,7.000000000000023,0.7435287169297683
519,2721,0.060755336617405044,26.057142857142903,7.7142857142857375,0.7438565568699179
520,3097,0.06595511767925508,26.31428571428576,8.428571428571452,0.7441584398516826
521,3123,0.0711548987411051,26.571428571428616,9.142857142857165,0.7444989026962524
522,3011,0.07635467980295513,26.828571428571472,9.857142857142879,0.7449209699510871
523,2847,0.08155446086480515,27.085714285714328,10.571428571428592,0.7454070406649532
524,2213,0.08675424192665518,27.342857142857184,11.285714285714306,0.745805817772196
525,2267,0.0919540229885052,27.60000000000004,12.00000000000002,0.7463573142441832
526,3132,0.0871233818306788,27.114285714285753,11.428571428571448,0.7466193728514394
527,3121,0.0822927406728524,26.628571428571465,10.857142857142877,0.7469361899736447
528,3172,0.077462099515026,26.142857142857178,10.285714285714306,0.7473385228286116
529,3049,0.0726314583571996,25.65714285714289,9.714285714285735,0.7477885027030794
530,2730,0.0678008171993732,25.171428571428603,9.142857142857164,0.7482322600190303
531,2330,0.0629701760415468,24.685714285714315,8.571428571428592,0.7487407319435575
532,2460,0.058139534883720395,24.200000000000028,8.000000000000021,0.7492975620371305
533,4259,0.05905047690493999,24.414285714285743,7.42857142857145,0.7495546425975733
534,5230,0.05996141892615958,24.62857142857146,6.857142857142879,0.749939907863465
535,5013,0.060872360947379175,24.842857142857174,6.285714285714308,0.750371220062382
536,4199,0.06178330296859877,25.05714285714289,5.714285714285737,0.7510569460109489
537,3495,0.06269424498981836,25.271428571428604,5.142857142857165,0.751939304808651
538,2956,0.06360518701103796,25.48571428571432,4.571428571428594,0.7529153575588796
539,2674,0.06451612903225755,25.700000000000035,4.000000000000023,0.7543639691816233
540,3734,0.06350971979448013,25.971428571428607,4.285714285714309,0.7548841750736396
541,3542,0.0625033105567027,26.24285714285718,4.571428571428594,0.7554646508895769
542,3335,0.06149690131892528,26.51428571428575,4.85714285714288,0.7563434539395552
543,3228,0.06049049208114786,26.785714285714324,5.142857142857165,0.7577172170727093
544,2801,0.05948408284337044,27.057142857142896,5.428571428571451,0.7585816193444055
545,2289,0.058477673605593014,27.32857142857147,5.714285714285737,0.7592180981869954
546,2028,0.05747126436781559,27.60000000000004,6.000000000000022,0.7598197307018904
547,2656,0.05217653563888559,27.242857142857183,5.428571428571451,0.760153793200557
548,3722,0.046881806909955595,26.885714285714325,4.85714285714288,0.760464032189473
549,3383,0.0415870781810256,26.528571428571468,4.285714285714309,0.7610213956452047
550,3314,0.0362923494520956,26.17142857142861,3.7142857142857375,0.7615814259117293
551,3117,0.030997620723165604,25.814285714285752,3.1428571428571663,0.7622074152985334
552,2416,0.02570289199423561,25.457142857142895,2.571428571428595,0.7626477946541467
553,2415,0.020408163265305614,25.100000000000037,2.000000000000024,0.7631991133387476
554,3242,0.020500230167254364,25.257142857142895,2.2857142857143096,0.763443393207384
555,2017,0.020592297069203114,25.414285714285754,2.571428571428595,0.7637616326286789
556,1895,0.020684363971151865,25.571428571428612,2.8571428571428807,0.7641580984999011
557,2355,0.020776430873100615,25.72857142857147,3.1428571428571663,0.764491449849023
558,1555,0.020868497775049365,25.88571428571433,3.428571428571452,0.7648669368086738
559,1108,0.020960564676998115,26.042857142857187,3.7142857142857375,0.7651435739815983
560,1185,0.021052631578946865,26.200000000000045,4.000000000000023,0.7656707135816763
561,1777,0.01953320802004962,25.871428571428616,4.000000000000023,0.7658517011408261
562,1600,0.018013784461152378,25.542857142857187,4.000000000000023,0.7660446004548512
563,1607,0.016494360902255135,25.214285714285758,4.000000000000023,0.7662815910406535
564,1734,0.014974937343357891,24.88571428571433,4.000000000000023,0.7665998304619486
565,2111,0.013455513784460648,24.5571428571429,4.000000000000023,0.7668766454222593
566,2155,0.011936090225563405,24.22857142857147,4.000000000000023,0.7671232365269163
567,2220,0.010416666666666161,23.90000000000004,4.000000000000023,0.7674238749969776
568,2123,0.010357142857142352,23.985714285714327,3.428571428571452,0.7675632603077571
569,2111,0.010297619047618542,24.071428571428612,2.8571428571428807,0.76775064821281
570,2189,0.010238095238094732,24.157142857142897,2.2857142857143096,0.7680409750144719
571,2858,0.010178571428570923,24.242857142857183,1.7142857142857382,0.7682447193590551
572,2676,0.010119047619047113,24.32857142857147,1.1428571428571668,0.7685400242075305
573,2378,0.010059523809523303,24.414285714285754,0.5714285714285954,0.7687935490202493
574,2584,0.009999999999999494,24.50000000000004,2.398081733190338e-14,0.7689969377900602
575,2809,0.008571428571428065,24.228571428571467,2.398081733190338e-14,0.769128678243233
576,2675,0.007142857142856637,23.957142857142895,2.398081733190338e-14,0.7694259387529566
577,2377,0.005714285714285209,23.685714285714322,2.398081733190338e-14,0.769837872126778
578,2515,0.00428571428571378,23.41428571428575,2.398081733190338e-14,0.770275406884212
579,2121,0.002857142857142352,23.142857142857178,2.398081733190338e-14,0.7707790785493118
580,1653,0.0014285714285709233,22.871428571428606,2.398081733190338e-14,0.7712603490037506
581,2146,-5.052382123782451e-16,22.600000000000033,2.398081733190338e-14,0.7715339637911097
582,2980,0.0014577259475213608,22.728571428571463,2.398081733190338e-14,0.7716721045901859
583,2464,0.002915451895043227,22.857142857142893,2.398081733190338e-14,0.7720189677806587
584,2410,0.004373177842565093,22.985714285714323,2.398081733190338e-14,0.7724582804119547
585,2642,0.0058309037900869595,23.114285714285753,2.398081733190338e-14,0.7728117217357169
586,2624,0.007288629737608826,23.242857142857183,2.398081733190338e-14,0.7732480119814475
587,2335,0.008746355685130693,23.371428571428613,2.398081733190338e-14,0.7736544339462968
588,3064,0.010204081632652559,23.500000000000043,2.398081733190338e-14,0.7738466221107771
589,4259,0.01021910973520433,23.614285714285757,0.42857142857145253,0.7739883186575772
590,5704,0.010234137837756101,23.72857142857147,0.8571428571428811,0.7743566941217801
591,5758,0.010249165940307873,23.842857142857184,1.2857142857143096,0.7748301419312261
592,5620,0.010264194042859644,23.957142857142898,1.7142857142857382,0.7752475867140197
593,6220,0.010279222145411415,24.071428571428612,2.1428571428571668,0.7756794322750954
594,5164,0.010294250247963186,24.185714285714326,2.571428571428595,0.7762330621957169
595,5945,0.010309278350514957,24.30000000000004,3.0000000000000235,0.776457252089713
596,7541,0.011722527186444206,24.342857142857184,2.8571428571428807,0.7765758362763072
597,6270,0.013135776022373454,24.38571428571433,2.714285714285738,0.7770274162372509
598,6324,0.014549024858302702,24.428571428571473,2.571428571428595,0.7776214038945394
599,5312,0.015962273694231952,24.471428571428618,2.4285714285714524,0.7781713002800507
600,4707,0.0173755225301612,24.514285714285762,2.2857142857143096,0.7786134575095258
601,4097,0.01878877136609045,24.557142857142907,2.1428571428571668,0.7790289466310713
602,4011,0.020202020202019697,24.60000000000005,2.000000000000024,0.7794344796589896
603,5254,0.018759018759018253,24.657142857142908,1.8571428571428812,0.7796504913332205
604,4778,0.01731601731601681,24.714285714285765,1.7142857142857384,0.7802508793364121
605,4603,0.015873015873015366,24.771428571428622,1.5714285714285956,0.7810158984592234
606,4605,0.014430014430013922,24.82857142857148,1.4285714285714528,0.7818527436860587
607,4212,0.012987012987012478,24.885714285714336,1.28571428571431,0.7828762656684023
608,3473,0.011544011544011034,24.942857142857193,1.1428571428571672,0.7837458237742982
609,3731,0.01010101010100959,25.00000000000005,1.0000000000000244,0.7843398114315867
610,4475,0.01448891244809561,25.042857142857194,1.1428571428571672,0.7846953862039833
611,3742,0.01887681479518163,25.08571428571434,1.28571428571431,0.7852598611551629
612,3413,0.023264717142267653,25.128571428571483,1.4285714285714528,0.7858518931512032
613,3119,0.027652619489353672,25.171428571428628,1.5714285714285956,0.7865769101121198
614,2972,0.03204052183643969,25.214285714285772,1.7142857142857384,0.7873309064169868
615,2674,0.03642842418352571,25.257142857142917,1.8571428571428812,0.78786995777194
616,3124,0.04081632653061173,25.30000000000006,2.000000000000024,0.7883412721327517
617,4487,0.04081632653061173,25.30000000000006,2.000000000000024,0.7887773845910961
618,4227,0.04081632653061173,25.30000000000006,2.000000000000024,0.7892906567750506
619,4296,0.04081632653061173,25.30000000000006,2.000000000000024,0.7898965561872144
620,4044,0.04081632653061173,25.30000000000006,2.000000000000024,0.7903826269010805
621,3824,0.04081632653061173,25.30000000000006,2.000000000000024,0.7909250562163715
622,3329,0.04081632653061173,25.30000000000006,2.000000000000024,0.7913017876877257
623,3521,0.04081632653061173,25.30000000000006,2.000000000000024,0.7917873250394333
624,4644,0.04081632653061173,25.30000000000006,2.000000000000024,0.7921622786369255
625,3724,0.04081632653061173,25.30000000000006,2.000000000000024,0.7927064858260784
626,1256,0.04081632653061173,25.30000000000006,2.000000000000024,0.7931169969008103
