Days_since_March1,cases,SGTF_proportion,mean_CT,OR_only,vaccinated
158,63,0.0,0.0,0.0,0.0
159,46,0.0,0.0,0.0,0.0
160,27,0.0,0.0,0.0,0.0
161,26,0.0,0.0,0.0,0.0
162,58,0.0,0.0,0.0,0.0
163,65,0.0,0.0,0.0,0.0
164,48,0.0,0.0,0.0,0.0
165,53,0.0,0.0,0.0,0.0
166,51,0.0,0.0,0.0,0.0
167,21,0.0,0.0,0.0,0.0
168,30,0.0,0.0,0.0,0.0
169,72,0.0,0.0,0.0,0.0
170,78,0.0,0.0,0.0,0.0
171,91,0.0,0.0,0.0,0.0
172,141,0.0,0.0,0.0,0.0
173,90,0.0,0.0,0.0,0.0
174,47,0.0,0.0,0.0,0.0
175,65,0.0,0.0,0.0,0.0
176,60,0.0,0.0,0.0,0.0
177,71,0.0,0.0,0.0,0.0
178,98,0.0,0.0,0.0,0.0
179,100,0.0,0.0,0.0,0.0
180,104,0.0,0.0,0.0,0.0
181,95,0.0,0.0,0.0,0.0
182,102,0.0,0.0,0.0,0.0
183,144,0.0,0.0,0.0,0.0
184,199,0.0,0.0,0.0,0.0
185,192,0.0,0.0,0.0,0.0
186,201,0.0,0.0,0.0,0.0
187,171,0.0,0.0,0.0,0.0
188,136,0.0,0.0,0.0,0.0
189,153,0.0,0.0,0.0,0.0
190,168,0.0,0.0,0.0,0.0
191,104,0.0,0.0,0.0,0.0
192,222,0.0,0.0,0.0,0.0
193,216,0.0,0.0,0.0,0.0
194,210,0.0,0.0,0.0,0.0
195,208,0.0,0.0,0.0,0.0
196,168,0.0,0.0,0.0,0.0
197,177,0.0,0.0,0.0,0.0
198,227,0.0,0.0,0.0,0.0
199,269,0.0,0.0,0.0,0.0
200,254,0.0,0.0,0.0,0.0
201,269,0.0,0.0,0.0,0.0
202,232,0.0,0.0,0.0,0.0
203,315,0.0,30.4,0.0,0.0
204,455,0.0,28.828571428571426,0.0,0.0
205,493,0.0,27.257142857142853,0.0,0.0
206,568,0.0,25.68571428571428,0.0,0.0
207,715,0.0,24.114285714285707,0.0,0.0
208,579,0.0,22.542857142857134,0.0,0.0
209,434,0.0,20.97142857142856,0.0,0.0
210,358,0.0,19.399999999999988,0.0,0.0
211,624,0.0,20.17142857142856,1.1428571428571428,0.0
212,659,0.0,20.942857142857132,2.2857142857142856,0.0
213,794,0.0,21.714285714285705,3.4285714285714284,0.0
214,778,0.0,22.485714285714277,4.571428571428571,0.0
215,818,0.0,23.25714285714285,5.7142857142857135,0.0
216,695,0.0,24.02857142857142,6.857142857142856,0.0
217,742,0.0,24.799999999999994,7.999999999999998,0.0
218,1099,0.0,24.65714285714285,6.857142857142856,0.0
219,1192,0.0,24.51428571428571,5.7142857142857135,0.0
220,1253,0.0,24.371428571428567,4.571428571428571,0.0
221,1171,0.0,24.228571428571424,3.4285714285714284,0.0
222,1095,0.0,24.085714285714282,2.2857142857142856,0.0
223,942,0.0,23.94285714285714,1.1428571428571428,0.0
224,960,0.0,23.799999999999997,0.0,0.0
225,1355,0.0,23.985714285714284,0.42857142857142855,0.0
226,1421,0.0,24.17142857142857,0.8571428571428571,0.0
227,1297,0.0,24.357142857142858,1.2857142857142856,0.0
228,1294,0.0,24.542857142857144,1.7142857142857142,0.0
229,1254,0.0,24.72857142857143,2.142857142857143,0.0
230,855,0.0,24.914285714285718,2.571428571428571,0.0
231,834,0.0,25.100000000000005,2.9999999999999996,0.0
232,1359,0.0,25.157142857142862,2.571428571428571,0.0
233,1690,0.0,25.21428571428572,2.142857142857143,0.0
234,1579,0.0,25.271428571428576,1.7142857142857142,0.0
235,1493,0.0,25.328571428571433,1.2857142857142856,0.0
236,1282,0.0,25.38571428571429,0.857142857142857,0.0
237,953,0.0,25.442857142857147,0.42857142857142844,0.0
238,941,0.0,25.500000000000004,-1.1102230246251565e-16,0.0
239,1345,0.0,25.68571428571429,0.857142857142857,0.0
240,1307,0.0,25.871428571428577,1.714285714285714,0.0
241,1267,0.0,26.057142857142864,2.571428571428571,0.0
242,1100,0.0,26.24285714285715,3.4285714285714284,0.0
243,1089,0.0,26.428571428571438,4.285714285714286,0.0
244,742,0.0,26.614285714285725,5.142857142857142,0.0
245,969,0.07692307692307693,26.80000000000001,5.999999999999999,0.0
246,1476,0.07197028323788887,26.842857142857156,5.142857142857142,0.0
247,1392,0.06701748955270082,26.8857142857143,4.285714285714286,0.0
248,1302,0.062064695867512766,26.928571428571445,3.4285714285714284,0.0
249,1298,0.05711190218232472,26.97142857142859,2.571428571428571,0.0
250,1136,0.05215910849713667,27.014285714285734,1.714285714285714,0.0
251,842,0.04720631481194862,27.05714285714288,0.8571428571428569,0.0
252,874,0.04225352112676057,27.100000000000023,-2.220446049250313e-16,0.0
253,1296,0.04903781664345045,27.400000000000023,1.857142857142857,0.0
254,1289,0.05582211216014033,27.700000000000024,3.7142857142857144,0.0
255,1249,0.06260640767683022,28.000000000000025,5.571428571428571,0.0
256,1196,0.0693907031935201,28.300000000000026,7.428571428571429,0.0
257,1055,0.07617499871020998,28.600000000000026,9.285714285714286,0.0
258,905,0.08295929422689986,28.900000000000027,11.142857142857144,0.0
259,818,0.08974358974358974,29.200000000000028,13.000000000000002,0.0
260,1278,0.0899100899100899,28.957142857142884,14.85714285714286,0.0
261,1227,0.09007659007659007,28.71428571428574,16.714285714285715,0.0
262,1115,0.09024309024309023,28.471428571428596,18.571428571428573,0.0
263,985,0.09040959040959039,28.228571428571453,20.42857142857143,0.0
264,861,0.09057609057609055,27.98571428571431,22.28571428571429,0.0
265,764,0.09074259074259071,27.742857142857165,24.142857142857146,0.0
