Days_since_March1,cases,SGTF_proportion,mean_CT,OR_only,vaccinated
158,115,0.0,0.0,0.0,0.0
159,105,0.0,0.0,0.0,0.0
160,74,0.0,0.0,0.0,0.0
161,78,0.0,0.0,0.0,0.0
162,160,0.0,0.0,0.0,0.0
163,168,0.0,0.0,0.0,0.0
164,137,0.0,0.0,0.0,0.0
165,117,0.0,0.0,0.0,0.0
166,175,0.0,0.0,0.0,0.0
167,97,0.0,0.0,0.0,0.0
168,73,0.0,0.0,0.0,0.0
169,146,0.0,0.0,0.0,0.0
170,112,0.0,0.0,0.0,0.0
171,123,0.0,0.0,0.0,0.0
172,173,0.0,0.0,0.0,0.0
173,105,0.0,0.0,0.0,0.0
174,76,0.0,0.0,0.0,0.0
175,83,0.0,0.0,0.0,0.0
176,139,0.0,0.0,0.0,0.0
177,145,0.0,0.0,0.0,0.0
178,134,0.0,0.0,0.0,0.0
179,145,0.0,0.0,0.0,0.0
180,156,0.0,0.0,0.0,0.0
181,113,0.0,0.0,0.0,0.0
182,95,0.0,0.0,0.0,0.0
183,126,0.0,0.0,0.0,0.0
184,262,0.0,0.0,0.0,0.0
185,354,0.0,0.0,0.0,0.0
186,370,0.0,0.0,0.0,0.0
187,435,0.0,0.0,0.0,0.0
188,310,0.0,0.0,0.0,0.0
189,323,0.0,0.0,0.0,0.0
190,497,0.0,0.0,0.0,0.0
191,435,0.0,0.0,0.0,0.0
192,393,0.0,0.0,0.0,0.0
193,392,0.0,0.0,0.0,0.0
194,363,0.0,0.0,0.0,0.0
195,291,0.0,0.0,0.0,0.0
196,222,0.0,0.0,0.0,0.0
197,328,0.0,0.0,0.0,0.0
198,357,0.0,0.0,0.0,0.0
199,467,0.0,0.0,0.0,0.0
200,513,0.0,0.0,0.0,0.0
201,586,0.0,0.0,0.0,0.0
202,588,0.0,0.0,0.0,0.0
203,609,0.0,25.2,7.0,0.0
204,650,0.0,25.04285714285714,6.0,0.0
205,612,0.0,24.885714285714283,5.0,0.0
206,693,0.0,24.728571428571424,4.0,0.0
207,695,0.0,24.571428571428566,3.0,0.0
208,605,0.0,24.414285714285707,2.0,0.0
209,570,0.0,24.25714285714285,1.0,0.0
210,500,0.0,24.09999999999999,0.0,0.0
211,700,0.0,24.12857142857142,0.7142857142857143,0.0
212,767,0.0,24.157142857142848,1.4285714285714286,0.0
213,943,0.0,24.185714285714276,2.142857142857143,0.0
214,898,0.0,24.214285714285705,2.857142857142857,0.0
215,952,0.0,24.242857142857133,3.5714285714285716,0.0
216,758,0.0,24.27142857142856,4.285714285714286,0.0
217,695,0.0,24.29999999999999,5.0,0.0
218,1176,0.0,24.557142857142846,4.428571428571429,0.0
219,1228,0.0,24.814285714285703,3.8571428571428577,0.0
220,1226,0.0,25.07142857142856,3.2857142857142865,0.0
221,1287,0.0,25.328571428571415,2.7142857142857153,0.0
222,1202,0.0,25.58571428571427,2.142857142857144,0.0
223,926,0.0,25.842857142857127,1.5714285714285727,0.0
224,928,0.0,26.099999999999984,1.0000000000000013,0.0
225,1528,0.0,26.0142857142857,1.285714285714287,0.0
226,1509,0.0,25.928571428571413,1.5714285714285725,0.0
227,1598,0.0,25.842857142857127,1.857142857142858,0.0
228,1610,0.0,25.757142857142842,2.1428571428571437,0.0
229,1646,0.0,25.671428571428557,2.4285714285714293,0.0
230,1255,0.0,25.58571428571427,2.714285714285715,0.0
231,1204,0.0,25.499999999999986,3.0000000000000004,0.0
232,2230,0.0,25.514285714285702,3.1428571428571432,0.0
233,2312,0.0,25.528571428571418,3.285714285714286,0.0
234,2258,0.0,25.542857142857134,3.428571428571429,0.0
235,2136,0.0,25.55714285714285,3.5714285714285716,0.0
236,2053,0.0,25.571428571428566,3.7142857142857144,0.0
237,1564,0.0,25.585714285714282,3.857142857142857,0.0
238,1607,0.0,25.599999999999998,4.0,0.0
239,2654,0.0,25.74285714285714,4.285714285714286,0.0
240,2465,0.0,25.885714285714283,4.571428571428571,0.0
241,2591,0.0,26.028571428571425,4.857142857142857,0.0
242,2533,0.0,26.171428571428567,5.142857142857142,0.0
243,2613,0.0,26.31428571428571,5.428571428571428,0.0
244,1977,0.0,26.457142857142852,5.7142857142857135,0.0
245,1645,0.125,26.599999999999994,5.999999999999999,0.0
246,3717,0.12301587301587301,26.628571428571423,5.7142857142857135,0.0
247,3155,0.12103174603174602,26.65714285714285,5.428571428571428,0.0
248,2785,0.11904761904761903,26.68571428571428,5.142857142857142,0.0
249,2886,0.11706349206349204,26.714285714285708,4.857142857142857,0.0
250,2834,0.11507936507936505,26.742857142857137,4.571428571428571,0.0
251,2320,0.11309523809523805,26.771428571428565,4.285714285714286,0.0
252,2488,0.11111111111111106,26.799999999999994,4.0,0.0
253,4001,0.10773809523809519,26.98571428571428,4.428571428571429,0.0
254,3685,0.10436507936507931,27.171428571428567,4.857142857142858,0.0
255,3613,0.10099206349206344,27.357142857142854,5.2857142857142865,0.0
256,3163,0.09761904761904756,27.54285714285714,5.714285714285715,0.0
257,3095,0.09424603174603169,27.728571428571428,6.142857142857144,0.0
258,2391,0.09087301587301581,27.914285714285715,6.571428571428573,0.0
259,2049,0.08749999999999994,28.1,7.000000000000002,0.0
260,3460,0.09044401544401538,28.271428571428572,7.142857142857145,0.0
261,3081,0.09338803088803083,28.442857142857143,7.285714285714288,0.0
262,2664,0.09633204633204627,28.614285714285714,7.4285714285714315,0.0
263,2417,0.09927606177606171,28.785714285714285,7.571428571428575,0.0
264,2350,0.10222007722007716,28.957142857142856,7.714285714285718,0.0
265,1623,0.1051640926640926,29.128571428571426,7.857142857142861,0.0
266,1503,0.10810810810810804,29.299999999999997,8.000000000000004,0.0
267,2298,0.11507305624952678,29.514285714285712,9.142857142857146,0.0
268,2060,0.12203800439094552,29.728571428571428,10.285714285714288,0.0
269,1951,0.12900295253236424,29.942857142857143,11.42857142857143,0.0
270,1728,0.13596790067378298,30.15714285714286,12.571428571428573,0.0
271,1580,0.1429328488152017,30.371428571428574,13.714285714285715,0.0
272,1158,0.14989779695662045,30.58571428571429,14.857142857142858,0.0
273,1145,0.15686274509803919,30.800000000000004,16.0,0.0
274,1739,0.147440794499618,30.542857142857148,16.0,0.0
275,1563,0.1380188439011968,30.285714285714292,16.0,0.0
276,1502,0.12859689330277563,30.028571428571436,16.0,0.0
277,1385,0.11917494270435444,29.77142857142858,16.0,0.0
278,1419,0.10975299210593326,29.514285714285723,16.0,0.0
279,1124,0.10033104150751207,29.257142857142867,16.0,0.0
280,1154,0.09090909090909088,29.00000000000001,16.0,0.0
281,1779,0.11502782931354358,28.67142857142858,15.0,0.0
282,1763,0.13914656771799627,28.342857142857152,14.0,0.0
283,1690,0.16326530612244897,28.014285714285723,13.0,5.051820227161093e-05
284,1696,0.18738404452690166,27.685714285714294,12.0,0.00019771152543709603
285,1777,0.21150278293135436,27.357142857142865,11.0,0.0003936058493536305
286,1358,0.23562152133580705,27.028571428571436,10.0,0.0006151227147100827
287,1355,0.2597402597402597,26.700000000000006,9.0,0.000833005177025412
288,2436,0.2646513150714831,26.600000000000005,8.714285714285714,0.0010170876910582964
289,2299,0.2695623704027065,26.500000000000004,8.428571428571427,0.0011879046339910815
