Days_since_March1,cases,SGTF_proportion,mean_CT,OR_only,vaccinated
229,1088,0.0,26.58571428571427,6.7142857142857135,0.0
230,813,0.0,26.74285714285713,7.857142857142856,0.0
231,836,0.0,26.899999999999988,8.999999999999998,0.0
232,1420,0.0,26.84285714285713,8.14285714285714,0.0
233,1456,0.0,26.785714285714274,7.285714285714284,0.0
234,1514,0.0,26.728571428571417,6.428571428571427,0.0
235,1238,0.0,26.67142857142856,5.57142857142857,0.0
236,1050,0.0,26.614285714285703,4.7142857142857135,0.0
237,869,0.0,26.557142857142846,3.8571428571428563,0.0
238,860,0.0,26.49999999999999,2.999999999999999,0.0
239,1329,0.0,26.785714285714274,3.5714285714285703,0.0
240,1195,0.0,27.07142857142856,4.1428571428571415,0.0
241,1186,0.0,27.357142857142843,4.714285714285713,0.0
242,1138,0.0,27.642857142857128,5.285714285714284,0.0
243,1222,0.0,27.928571428571413,5.857142857142855,0.0
244,887,0.0,28.214285714285698,6.428571428571426,0.0
245,1008,0.12345679012345678,28.499999999999982,6.999999999999997,0.0
246,1689,0.11744801279685001,27.985714285714266,6.714285714285712,0.0
247,1527,0.11143923547024323,27.47142857142855,6.428571428571426,0.0
248,1429,0.10543045814363645,26.957142857142834,6.142857142857141,0.0
249,1500,0.09942168081702968,26.442857142857118,5.857142857142855,0.0
250,1483,0.0934129034904229,25.928571428571402,5.571428571428569,0.0
251,1358,0.08740412616381613,25.414285714285686,5.285714285714284,0.0
252,1318,0.08139534883720935,24.89999999999997,4.999999999999998,0.0
253,2083,0.0745828511702565,25.014285714285684,5.1428571428571415,0.0
254,1798,0.06777035350330364,25.128571428571398,5.285714285714285,0.0
255,1884,0.060957855836350786,25.242857142857112,5.428571428571428,0.0
256,1556,0.05414535816939793,25.357142857142826,5.571428571428571,0.0
257,1546,0.047332860502445076,25.47142857142854,5.714285714285714,0.0
258,1071,0.04052036283549222,25.585714285714253,5.857142857142858,0.0
259,1060,0.03370786516853937,25.699999999999967,6.000000000000001,0.0
260,1587,0.05950470075670722,26.328571428571397,6.714285714285715,0.0
261,1494,0.08530153634487507,26.957142857142827,7.42857142857143,0.0
262,1367,0.11109837193304292,27.585714285714257,8.142857142857144,0.0
263,1037,0.13689520752121076,28.214285714285687,8.857142857142858,0.0
264,958,0.1626920431093786,28.842857142857117,9.571428571428571,0.0
265,687,0.18848887869754644,29.471428571428547,10.285714285714285,0.0
266,636,0.21428571428571427,30.099999999999977,10.999999999999998,0.0
267,983,0.21601848286484404,30.399999999999977,10.428571428571427,0.0
268,861,0.2177512514439738,30.699999999999978,9.857142857142856,0.0
269,819,0.21948402002310358,30.99999999999998,9.285714285714285,0.0
270,724,0.22121678860223334,31.29999999999998,8.714285714285714,0.0
271,654,0.2229495571813631,31.59999999999998,8.142857142857142,0.0
272,507,0.22468232576049288,31.89999999999998,7.571428571428571,0.0
273,464,0.22641509433962265,32.19999999999998,7.0,0.0
274,773,0.22641509433962265,31.82857142857141,8.857142857142858,0.0
275,654,0.22641509433962265,31.45714285714284,10.714285714285715,0.0
