areaCode,areaName,areaType,date,newCasesBySpecimenDate
E12000001,North East,region,2021-12-21,3365
E12000001,North East,region,2021-12-20,2891
E12000001,North East,region,2021-12-19,1879
E12000001,North East,region,2021-12-18,1756
E12000001,North East,region,2021-12-17,1871
E12000001,North East,region,2021-12-16,1982
E12000001,North East,region,2021-12-15,2197
E12000001,North East,region,2021-12-14,2063
E12000001,North East,region,2021-12-13,2065
E12000001,North East,region,2021-12-12,1381
E12000001,North East,region,2021-12-11,1252
E12000001,North East,region,2021-12-10,1371
E12000001,North East,region,2021-12-09,1642
E12000001,North East,region,2021-12-08,1740
E12000001,North East,region,2021-12-07,1522
E12000001,North East,region,2021-12-06,1781
E12000001,North East,region,2021-12-05,1250
E12000001,North East,region,2021-12-04,1148
E12000001,North East,region,2021-12-03,1355
E12000001,North East,region,2021-12-02,1520
E12000001,North East,region,2021-12-01,1733
E12000001,North East,region,2021-11-30,1767
E12000001,North East,region,2021-11-29,1805
E12000001,North East,region,2021-11-28,1468
E12000001,North East,region,2021-11-27,791
E12000001,North East,region,2021-11-26,1308
E12000001,North East,region,2021-11-25,1499
E12000001,North East,region,2021-11-24,1643
E12000001,North East,region,2021-11-23,1697
E12000001,North East,region,2021-11-22,1861
E12000001,North East,region,2021-11-21,1283
E12000001,North East,region,2021-11-20,1217
E12000001,North East,region,2021-11-19,1422
E12000001,North East,region,2021-11-18,1598
E12000001,North East,region,2021-11-17,1773
E12000001,North East,region,2021-11-16,1632
E12000001,North East,region,2021-11-15,1749
E12000001,North East,region,2021-11-14,1250
E12000001,North East,region,2021-11-13,1218
E12000001,North East,region,2021-11-12,1441
E12000001,North East,region,2021-11-11,1540
E12000001,North East,region,2021-11-10,1666
E12000001,North East,region,2021-11-09,1649
E12000001,North East,region,2021-11-08,1839
E12000001,North East,region,2021-11-07,1311
E12000001,North East,region,2021-11-06,1182
E12000001,North East,region,2021-11-05,1326
E12000001,North East,region,2021-11-04,1434
E12000001,North East,region,2021-11-03,1644
E12000001,North East,region,2021-11-02,1767
E12000001,North East,region,2021-11-01,2197
E12000001,North East,region,2021-10-31,1756
E12000001,North East,region,2021-10-30,1539
E12000001,North East,region,2021-10-29,1988
E12000001,North East,region,2021-10-28,1993
E12000001,North East,region,2021-10-27,2053
E12000001,North East,region,2021-10-26,2019
E12000001,North East,region,2021-10-25,2158
E12000001,North East,region,2021-10-24,1640
E12000001,North East,region,2021-10-23,1444
E12000001,North East,region,2021-10-22,1779
E12000001,North East,region,2021-10-21,1885
E12000001,North East,region,2021-10-20,2254
E12000001,North East,region,2021-10-19,2174
E12000001,North East,region,2021-10-18,2491
E12000001,North East,region,2021-10-17,1752
E12000001,North East,region,2021-10-16,1471
E12000001,North East,region,2021-10-15,1651
E12000001,North East,region,2021-10-14,1786
E12000001,North East,region,2021-10-13,1946
E12000001,North East,region,2021-10-12,1964
E12000001,North East,region,2021-10-11,2202
E12000001,North East,region,2021-10-10,1609
E12000001,North East,region,2021-10-09,1262
E12000001,North East,region,2021-10-08,1504
E12000001,North East,region,2021-10-07,1534
E12000001,North East,region,2021-10-06,1564
E12000001,North East,region,2021-10-05,1610
E12000001,North East,region,2021-10-04,1804
E12000001,North East,region,2021-10-03,1249
E12000001,North East,region,2021-10-02,972
E12000001,North East,region,2021-10-01,1129
E12000001,North East,region,2021-09-30,1191
E12000001,North East,region,2021-09-29,1287
E12000001,North East,region,2021-09-28,1360
E12000001,North East,region,2021-09-27,1556
E12000001,North East,region,2021-09-26,1249
E12000001,North East,region,2021-09-25,1176
E12000001,North East,region,2021-09-24,1283
E12000001,North East,region,2021-09-23,1506
E12000001,North East,region,2021-09-22,1460
E12000001,North East,region,2021-09-21,1701
E12000001,North East,region,2021-09-20,1704
E12000001,North East,region,2021-09-19,1308
E12000001,North East,region,2021-09-18,1075
E12000001,North East,region,2021-09-17,1213
E12000001,North East,region,2021-09-16,1326
E12000001,North East,region,2021-09-15,1347
E12000001,North East,region,2021-09-14,1229
E12000001,North East,region,2021-09-13,1437
E12000001,North East,region,2021-09-12,1055
E12000001,North East,region,2021-09-11,1067
E12000001,North East,region,2021-09-10,1316
E12000001,North East,region,2021-09-09,1535
E12000001,North East,region,2021-09-08,1623
E12000001,North East,region,2021-09-07,1746
E12000001,North East,region,2021-09-06,1909
E12000001,North East,region,2021-09-05,1355
E12000001,North East,region,2021-09-04,1329
E12000001,North East,region,2021-09-03,1548
E12000001,North East,region,2021-09-02,1593
E12000001,North East,region,2021-09-01,1668
E12000001,North East,region,2021-08-31,1725
E12000001,North East,region,2021-08-30,1345
E12000001,North East,region,2021-08-29,987
E12000001,North East,region,2021-08-28,1003
E12000001,North East,region,2021-08-27,1194
E12000001,North East,region,2021-08-26,1333
E12000001,North East,region,2021-08-25,1411
E12000001,North East,region,2021-08-24,1418
E12000001,North East,region,2021-08-23,1436
E12000001,North East,region,2021-08-22,1093
E12000001,North East,region,2021-08-21,1025
E12000001,North East,region,2021-08-20,1142
E12000001,North East,region,2021-08-19,1253
E12000001,North East,region,2021-08-18,1283
E12000001,North East,region,2021-08-17,1256
E12000001,North East,region,2021-08-16,1334
E12000001,North East,region,2021-08-15,898
E12000001,North East,region,2021-08-14,945
E12000001,North East,region,2021-08-13,1084
E12000001,North East,region,2021-08-12,1111
E12000001,North East,region,2021-08-11,1194
E12000001,North East,region,2021-08-10,1164
E12000001,North East,region,2021-08-09,1254
E12000001,North East,region,2021-08-08,896
E12000001,North East,region,2021-08-07,913
E12000001,North East,region,2021-08-06,1075
E12000001,North East,region,2021-08-05,1277
E12000001,North East,region,2021-08-04,1342
E12000001,North East,region,2021-08-03,1236
E12000001,North East,region,2021-08-02,1217
E12000001,North East,region,2021-08-01,891
E12000001,North East,region,2021-07-31,892
E12000001,North East,region,2021-07-30,1176
E12000001,North East,region,2021-07-29,1274
E12000001,North East,region,2021-07-28,1443
E12000001,North East,region,2021-07-27,1530
E12000001,North East,region,2021-07-26,1720
E12000001,North East,region,2021-07-25,1266
E12000001,North East,region,2021-07-24,1370
E12000001,North East,region,2021-07-23,1636
E12000001,North East,region,2021-07-22,1898
