areaCode,areaName,areaType,date,newCasesBySpecimenDate
E12000008,South East,region,2021-06-19,602
E12000008,South East,region,2021-06-18,832
E12000008,South East,region,2021-06-17,805
E12000008,South East,region,2021-06-16,935
E12000008,South East,region,2021-06-15,840
E12000008,South East,region,2021-06-14,831
E12000008,South East,region,2021-06-13,567
E12000008,South East,region,2021-06-12,499
E12000008,South East,region,2021-06-11,595
E12000008,South East,region,2021-06-10,661
E12000008,South East,region,2021-06-09,631
E12000008,South East,region,2021-06-08,554
E12000008,South East,region,2021-06-07,599
E12000008,South East,region,2021-06-06,468
E12000008,South East,region,2021-06-05,395
E12000008,South East,region,2021-06-04,479
E12000008,South East,region,2021-06-03,502
E12000008,South East,region,2021-06-02,548
E12000008,South East,region,2021-06-01,459
E12000008,South East,region,2021-05-31,351
E12000008,South East,region,2021-05-30,310
E12000008,South East,region,2021-05-29,277
E12000008,South East,region,2021-05-28,315
E12000008,South East,region,2021-05-27,334
E12000008,South East,region,2021-05-26,333
E12000008,South East,region,2021-05-25,276
E12000008,South East,region,2021-05-24,297
E12000008,South East,region,2021-05-23,214
E12000008,South East,region,2021-05-22,141
E12000008,South East,region,2021-05-21,177
E12000008,South East,region,2021-05-20,157
E12000008,South East,region,2021-05-19,182
E12000008,South East,region,2021-05-18,164
E12000008,South East,region,2021-05-17,189
E12000008,South East,region,2021-05-16,140
E12000008,South East,region,2021-05-15,122
E12000008,South East,region,2021-05-14,127
E12000008,South East,region,2021-05-13,174
E12000008,South East,region,2021-05-12,164
E12000008,South East,region,2021-05-11,147
E12000008,South East,region,2021-05-10,195
E12000008,South East,region,2021-05-09,163
E12000008,South East,region,2021-05-08,118
E12000008,South East,region,2021-05-07,164
E12000008,South East,region,2021-05-06,182
E12000008,South East,region,2021-05-05,189
E12000008,South East,region,2021-05-04,185
E12000008,South East,region,2021-05-03,183
E12000008,South East,region,2021-05-02,141
E12000008,South East,region,2021-05-01,124
E12000008,South East,region,2021-04-30,142
E12000008,South East,region,2021-04-29,174
E12000008,South East,region,2021-04-28,245
E12000008,South East,region,2021-04-27,197
E12000008,South East,region,2021-04-26,243
E12000008,South East,region,2021-04-25,220
E12000008,South East,region,2021-04-24,130
E12000008,South East,region,2021-04-23,186
E12000008,South East,region,2021-04-22,235
E12000008,South East,region,2021-04-21,271
E12000008,South East,region,2021-04-20,201
E12000008,South East,region,2021-04-19,253
E12000008,South East,region,2021-04-18,278
E12000008,South East,region,2021-04-17,158
E12000008,South East,region,2021-04-16,200
E12000008,South East,region,2021-04-15,189
E12000008,South East,region,2021-04-14,226
E12000008,South East,region,2021-04-13,215
E12000008,South East,region,2021-04-12,226
E12000008,South East,region,2021-04-11,192
E12000008,South East,region,2021-04-10,210
E12000008,South East,region,2021-04-09,240
E12000008,South East,region,2021-04-08,275
E12000008,South East,region,2021-04-07,306
E12000008,South East,region,2021-04-06,299
E12000008,South East,region,2021-04-05,186
E12000008,South East,region,2021-04-04,193
E12000008,South East,region,2021-04-03,197
E12000008,South East,region,2021-04-02,211
E12000008,South East,region,2021-04-01,282
E12000008,South East,region,2021-03-31,334
E12000008,South East,region,2021-03-30,288
E12000008,South East,region,2021-03-29,330
E12000008,South East,region,2021-03-28,454
E12000008,South East,region,2021-03-27,300
E12000008,South East,region,2021-03-26,361
E12000008,South East,region,2021-03-25,461
E12000008,South East,region,2021-03-24,601
E12000008,South East,region,2021-03-23,423
E12000008,South East,region,2021-03-22,474
E12000008,South East,region,2021-03-21,491
E12000008,South East,region,2021-03-20,325
E12000008,South East,region,2021-03-19,406
E12000008,South East,region,2021-03-18,436
E12000008,South East,region,2021-03-17,466
E12000008,South East,region,2021-03-16,444
E12000008,South East,region,2021-03-15,549
E12000008,South East,region,2021-03-14,358
E12000008,South East,region,2021-03-13,341
E12000008,South East,region,2021-03-12,443
E12000008,South East,region,2021-03-11,484
E12000008,South East,region,2021-03-10,495
E12000008,South East,region,2021-03-09,531
E12000008,South East,region,2021-03-08,565
E12000008,South East,region,2021-03-07,358
E12000008,South East,region,2021-03-06,405
E12000008,South East,region,2021-03-05,451
E12000008,South East,region,2021-03-04,443
E12000008,South East,region,2021-03-03,520
E12000008,South East,region,2021-03-02,574
E12000008,South East,region,2021-03-01,545
E12000008,South East,region,2021-02-28,441
E12000008,South East,region,2021-02-27,444
E12000008,South East,region,2021-02-26,595
E12000008,South East,region,2021-02-25,728
E12000008,South East,region,2021-02-24,779
E12000008,South East,region,2021-02-23,830
E12000008,South East,region,2021-02-22,1060
E12000008,South East,region,2021-02-21,760
E12000008,South East,region,2021-02-20,797
E12000008,South East,region,2021-02-19,1007
E12000008,South East,region,2021-02-18,1111
E12000008,South East,region,2021-02-17,1106
E12000008,South East,region,2021-02-16,1168
E12000008,South East,region,2021-02-15,1359
E12000008,South East,region,2021-02-14,826
E12000008,South East,region,2021-02-13,922
E12000008,South East,region,2021-02-12,1260
E12000008,South East,region,2021-02-11,1249
E12000008,South East,region,2021-02-10,1392
E12000008,South East,region,2021-02-09,1461
E12000008,South East,region,2021-02-08,1644
E12000008,South East,region,2021-02-07,1209
E12000008,South East,region,2021-02-06,1206
E12000008,South East,region,2021-02-05,1806
E12000008,South East,region,2021-02-04,2092
E12000008,South East,region,2021-02-03,2319
E12000008,South East,region,2021-02-02,2504
E12000008,South East,region,2021-02-01,2774
E12000008,South East,region,2021-01-31,1661
E12000008,South East,region,2021-01-30,2110
E12000008,South East,region,2021-01-29,2774
E12000008,South East,region,2021-01-28,3101
E12000008,South East,region,2021-01-27,3265
E12000008,South East,region,2021-01-26,3617
E12000008,South East,region,2021-01-25,4384
E12000008,South East,region,2021-01-24,2206
E12000008,South East,region,2021-01-23,3122
E12000008,South East,region,2021-01-22,4105
E12000008,South East,region,2021-01-21,4431
E12000008,South East,region,2021-01-20,4785
E12000008,South East,region,2021-01-19,5597
E12000008,South East,region,2021-01-18,6554
E12000008,South East,region,2021-01-17,4023
E12000008,South East,region,2021-01-16,4297
E12000008,South East,region,2021-01-15,5999
E12000008,South East,region,2021-01-14,6557
E12000008,South East,region,2021-01-13,6725
E12000008,South East,region,2021-01-12,7202
E12000008,South East,region,2021-01-11,8865
E12000008,South East,region,2021-01-10,5364
E12000008,South East,region,2021-01-09,5889
E12000008,South East,region,2021-01-08,7311
E12000008,South East,region,2021-01-07,7935
E12000008,South East,region,2021-01-06,8532
E12000008,South East,region,2021-01-05,10384
E12000008,South East,region,2021-01-04,12507
E12000008,South East,region,2021-01-03,8381
E12000008,South East,region,2021-01-02,9555
E12000008,South East,region,2021-01-01,5534
E12000008,South East,region,2020-12-31,8456
E12000008,South East,region,2020-12-30,12118
E12000008,South East,region,2020-12-29,14662
E12000008,South East,region,2020-12-28,7917
E12000008,South East,region,2020-12-27,8023
E12000008,South East,region,2020-12-26,7361
E12000008,South East,region,2020-12-25,2477
E12000008,South East,region,2020-12-24,5704
E12000008,South East,region,2020-12-23,7011
E12000008,South East,region,2020-12-22,8339
E12000008,South East,region,2020-12-21,8908
E12000008,South East,region,2020-12-20,5999
E12000008,South East,region,2020-12-19,3961
E12000008,South East,region,2020-12-18,6237
E12000008,South East,region,2020-12-17,5920
E12000008,South East,region,2020-12-16,6045
E12000008,South East,region,2020-12-15,6045
E12000008,South East,region,2020-12-14,5988
E12000008,South East,region,2020-12-13,3689
E12000008,South East,region,2020-12-12,3293
E12000008,South East,region,2020-12-11,4075
E12000008,South East,region,2020-12-10,3588
E12000008,South East,region,2020-12-09,3229
E12000008,South East,region,2020-12-08,3133
E12000008,South East,region,2020-12-07,3291
E12000008,South East,region,2020-12-06,2030
E12000008,South East,region,2020-12-05,1884
E12000008,South East,region,2020-12-04,2335
E12000008,South East,region,2020-12-03,2289
