areaCode,areaName,areaType,date,newCasesBySpecimenDate
N92000002,Northern Ireland,nation,2021-07-25,1064
N92000002,Northern Ireland,nation,2021-07-24,1097
N92000002,Northern Ireland,nation,2021-07-23,1303
N92000002,Northern Ireland,nation,2021-07-22,1383
N92000002,Northern Ireland,nation,2021-07-21,1513
N92000002,Northern Ireland,nation,2021-07-20,1534
N92000002,Northern Ireland,nation,2021-07-19,1643
N92000002,Northern Ireland,nation,2021-07-18,1003
N92000002,Northern Ireland,nation,2021-07-17,1170
N92000002,Northern Ireland,nation,2021-07-16,1400
N92000002,Northern Ireland,nation,2021-07-15,1311
N92000002,Northern Ireland,nation,2021-07-14,1129
N92000002,Northern Ireland,nation,2021-07-13,879
N92000002,Northern Ireland,nation,2021-07-12,515
N92000002,Northern Ireland,nation,2021-07-11,493
N92000002,Northern Ireland,nation,2021-07-10,487
N92000002,Northern Ireland,nation,2021-07-09,599
N92000002,Northern Ireland,nation,2021-07-08,635
N92000002,Northern Ireland,nation,2021-07-07,632
N92000002,Northern Ireland,nation,2021-07-06,544
N92000002,Northern Ireland,nation,2021-07-05,514
N92000002,Northern Ireland,nation,2021-07-04,387
N92000002,Northern Ireland,nation,2021-07-03,352
N92000002,Northern Ireland,nation,2021-07-02,388
N92000002,Northern Ireland,nation,2021-07-01,427
N92000002,Northern Ireland,nation,2021-06-30,420
N92000002,Northern Ireland,nation,2021-06-29,405
N92000002,Northern Ireland,nation,2021-06-28,320
N92000002,Northern Ireland,nation,2021-06-27,209
N92000002,Northern Ireland,nation,2021-06-26,248
N92000002,Northern Ireland,nation,2021-06-25,263
N92000002,Northern Ireland,nation,2021-06-24,230
N92000002,Northern Ireland,nation,2021-06-23,206
N92000002,Northern Ireland,nation,2021-06-22,203
N92000002,Northern Ireland,nation,2021-06-21,189
N92000002,Northern Ireland,nation,2021-06-20,130
N92000002,Northern Ireland,nation,2021-06-19,123
N92000002,Northern Ireland,nation,2021-06-18,143
N92000002,Northern Ireland,nation,2021-06-17,189
N92000002,Northern Ireland,nation,2021-06-16,164
N92000002,Northern Ireland,nation,2021-06-15,161
N92000002,Northern Ireland,nation,2021-06-14,130
N92000002,Northern Ireland,nation,2021-06-13,78
N92000002,Northern Ireland,nation,2021-06-12,69
N92000002,Northern Ireland,nation,2021-06-11,110
N92000002,Northern Ireland,nation,2021-06-10,125
N92000002,Northern Ireland,nation,2021-06-09,98
N92000002,Northern Ireland,nation,2021-06-08,103
N92000002,Northern Ireland,nation,2021-06-07,87
N92000002,Northern Ireland,nation,2021-06-06,49
N92000002,Northern Ireland,nation,2021-06-05,80
N92000002,Northern Ireland,nation,2021-06-04,80
N92000002,Northern Ireland,nation,2021-06-03,87
N92000002,Northern Ireland,nation,2021-06-02,90
N92000002,Northern Ireland,nation,2021-06-01,70
N92000002,Northern Ireland,nation,2021-05-31,58
N92000002,Northern Ireland,nation,2021-05-30,36
N92000002,Northern Ireland,nation,2021-05-29,61
N92000002,Northern Ireland,nation,2021-05-28,74
N92000002,Northern Ireland,nation,2021-05-27,88
N92000002,Northern Ireland,nation,2021-05-26,75
N92000002,Northern Ireland,nation,2021-05-25,62
N92000002,Northern Ireland,nation,2021-05-24,83
N92000002,Northern Ireland,nation,2021-05-23,55
N92000002,Northern Ireland,nation,2021-05-22,66
N92000002,Northern Ireland,nation,2021-05-21,81
N92000002,Northern Ireland,nation,2021-05-20,84
N92000002,Northern Ireland,nation,2021-05-19,95
N92000002,Northern Ireland,nation,2021-05-18,105
N92000002,Northern Ireland,nation,2021-05-17,110
N92000002,Northern Ireland,nation,2021-05-16,70
N92000002,Northern Ireland,nation,2021-05-15,66
N92000002,Northern Ireland,nation,2021-05-14,58
N92000002,Northern Ireland,nation,2021-05-13,88
N92000002,Northern Ireland,nation,2021-05-12,103
N92000002,Northern Ireland,nation,2021-05-11,107
N92000002,Northern Ireland,nation,2021-05-10,111
N92000002,Northern Ireland,nation,2021-05-09,81
N92000002,Northern Ireland,nation,2021-05-08,93
N92000002,Northern Ireland,nation,2021-05-07,82
N92000002,Northern Ireland,nation,2021-05-06,76
N92000002,Northern Ireland,nation,2021-05-05,89
N92000002,Northern Ireland,nation,2021-05-04,108
N92000002,Northern Ireland,nation,2021-05-03,89
N92000002,Northern Ireland,nation,2021-05-02,62
N92000002,Northern Ireland,nation,2021-05-01,70
N92000002,Northern Ireland,nation,2021-04-30,87
