areaCode,areaName,areaType,date,newPeopleVaccinatedFirstDoseByVaccinationDate
E12000005,West Midlands,region,2022-01-09,1764
E12000005,West Midlands,region,2022-01-08,2698
E12000005,West Midlands,region,2022-01-07,2141
E12000005,West Midlands,region,2022-01-06,2232
E12000005,West Midlands,region,2022-01-05,2309
E12000005,West Midlands,region,2022-01-04,2172
E12000005,West Midlands,region,2022-01-03,1602
E12000005,West Midlands,region,2022-01-02,1301
E12000005,West Midlands,region,2022-01-01,176
E12000005,West Midlands,region,2021-12-31,1281
E12000005,West Midlands,region,2021-12-30,3143
E12000005,West Midlands,region,2021-12-29,2976
E12000005,West Midlands,region,2021-12-28,2120
E12000005,West Midlands,region,2021-12-27,1617
E12000005,West Midlands,region,2021-12-26,102
E12000005,West Midlands,region,2021-12-25,39
E12000005,West Midlands,region,2021-12-24,1037
E12000005,West Midlands,region,2021-12-23,2513
E12000005,West Midlands,region,2021-12-22,3355
E12000005,West Midlands,region,2021-12-21,3349
E12000005,West Midlands,region,2021-12-20,3479
E12000005,West Midlands,region,2021-12-19,3166
E12000005,West Midlands,region,2021-12-18,4083
E12000005,West Midlands,region,2021-12-17,3147
E12000005,West Midlands,region,2021-12-16,3098
E12000005,West Midlands,region,2021-12-15,2859
E12000005,West Midlands,region,2021-12-14,2333
E12000005,West Midlands,region,2021-12-13,2171
E12000005,West Midlands,region,2021-12-12,2209
E12000005,West Midlands,region,2021-12-11,2444
E12000005,West Midlands,region,2021-12-10,2140
E12000005,West Midlands,region,2021-12-09,2130
E12000005,West Midlands,region,2021-12-08,1676
E12000005,West Midlands,region,2021-12-07,1659
E12000005,West Midlands,region,2021-12-06,1539
E12000005,West Midlands,region,2021-12-05,1222
E12000005,West Midlands,region,2021-12-04,2564
E12000005,West Midlands,region,2021-12-03,2444
E12000005,West Midlands,region,2021-12-02,2006
E12000005,West Midlands,region,2021-12-01,2177
E12000005,West Midlands,region,2021-11-30,2150
E12000005,West Midlands,region,2021-11-29,1864
E12000005,West Midlands,region,2021-11-28,1566
E12000005,West Midlands,region,2021-11-27,2258
E12000005,West Midlands,region,2021-11-26,1988
E12000005,West Midlands,region,2021-11-25,2459
