areaCode,areaName,areaType,date,newPeopleVaccinatedFirstDoseByVaccinationDate
E12000002,North West,region,2021-06-12,26267
E12000002,North West,region,2021-06-11,18137
E12000002,North West,region,2021-06-10,17661
E12000002,North West,region,2021-06-09,16022
E12000002,North West,region,2021-06-08,11343
E12000002,North West,region,2021-06-07,8016
E12000002,North West,region,2021-06-06,11097
E12000002,North West,region,2021-06-05,24183
E12000002,North West,region,2021-06-04,18236
E12000002,North West,region,2021-06-03,19541
E12000002,North West,region,2021-06-02,15556
E12000002,North West,region,2021-06-01,6629
E12000002,North West,region,2021-05-31,4324
E12000002,North West,region,2021-05-30,8238
E12000002,North West,region,2021-05-29,20313
E12000002,North West,region,2021-05-28,20670
E12000002,North West,region,2021-05-27,27006
E12000002,North West,region,2021-05-26,23164
E12000002,North West,region,2021-05-25,24425
E12000002,North West,region,2021-05-24,9651
E12000002,North West,region,2021-05-23,15003
E12000002,North West,region,2021-05-22,27833
E12000002,North West,region,2021-05-21,27819
E12000002,North West,region,2021-05-20,34054
E12000002,North West,region,2021-05-19,38292
E12000002,North West,region,2021-05-18,33463
E12000002,North West,region,2021-05-17,11792
E12000002,North West,region,2021-05-16,17670
E12000002,North West,region,2021-05-15,31133
E12000002,North West,region,2021-05-14,24264
E12000002,North West,region,2021-05-13,25287
E12000002,North West,region,2021-05-12,25596
E12000002,North West,region,2021-05-11,15956
E12000002,North West,region,2021-05-10,9540
E12000002,North West,region,2021-05-09,7389
E12000002,North West,region,2021-05-08,17369
E12000002,North West,region,2021-05-07,11230
E12000002,North West,region,2021-05-06,10968
E12000002,North West,region,2021-05-05,12189
E12000002,North West,region,2021-05-04,12217
E12000002,North West,region,2021-05-03,8052
E12000002,North West,region,2021-05-02,7412
E12000002,North West,region,2021-05-01,18730
E12000002,North West,region,2021-04-30,14319
E12000002,North West,region,2021-04-29,15188
E12000002,North West,region,2021-04-28,14196
E12000002,North West,region,2021-04-27,11863
E12000002,North West,region,2021-04-26,7156
E12000002,North West,region,2021-04-25,8444
E12000002,North West,region,2021-04-24,14938
E12000002,North West,region,2021-04-23,12331
E12000002,North West,region,2021-04-22,14002
E12000002,North West,region,2021-04-21,10098
E12000002,North West,region,2021-04-20,11829
E12000002,North West,region,2021-04-19,9836
E12000002,North West,region,2021-04-18,6098
E12000002,North West,region,2021-04-17,14045
E12000002,North West,region,2021-04-16,11453
E12000002,North West,region,2021-04-15,11074
E12000002,North West,region,2021-04-14,8447
E12000002,North West,region,2021-04-13,4265
E12000002,North West,region,2021-04-12,2464
E12000002,North West,region,2021-04-11,3125
E12000002,North West,region,2021-04-10,8681
E12000002,North West,region,2021-04-09,8100
