areaCode,areaName,areaType,date,newPeopleVaccinatedFirstDoseByVaccinationDate
E12000001,North East,region,2021-06-17,11654
E12000001,North East,region,2021-06-16,7289
E12000001,North East,region,2021-06-15,5777
E12000001,North East,region,2021-06-14,4087
E12000001,North East,region,2021-06-13,4637
E12000001,North East,region,2021-06-12,8958
E12000001,North East,region,2021-06-11,7146
E12000001,North East,region,2021-06-10,9106
E12000001,North East,region,2021-06-09,6238
E12000001,North East,region,2021-06-08,2678
E12000001,North East,region,2021-06-07,3037
E12000001,North East,region,2021-06-06,3266
E12000001,North East,region,2021-06-05,6848
E12000001,North East,region,2021-06-04,5580
E12000001,North East,region,2021-06-03,6738
E12000001,North East,region,2021-06-02,5960
E12000001,North East,region,2021-06-01,2960
E12000001,North East,region,2021-05-31,1986
E12000001,North East,region,2021-05-30,3580
E12000001,North East,region,2021-05-29,6849
E12000001,North East,region,2021-05-28,7874
E12000001,North East,region,2021-05-27,10855
E12000001,North East,region,2021-05-26,10979
E12000001,North East,region,2021-05-25,5078
E12000001,North East,region,2021-05-24,2669
E12000001,North East,region,2021-05-23,3753
E12000001,North East,region,2021-05-22,6477
E12000001,North East,region,2021-05-21,7777
E12000001,North East,region,2021-05-20,9808
E12000001,North East,region,2021-05-19,7316
E12000001,North East,region,2021-05-18,4248
E12000001,North East,region,2021-05-17,3143
E12000001,North East,region,2021-05-16,5857
E12000001,North East,region,2021-05-15,9777
E12000001,North East,region,2021-05-14,9383
E12000001,North East,region,2021-05-13,9716
E12000001,North East,region,2021-05-12,8906
E12000001,North East,region,2021-05-11,4025
E12000001,North East,region,2021-05-10,2723
E12000001,North East,region,2021-05-09,3959
E12000001,North East,region,2021-05-08,6122
E12000001,North East,region,2021-05-07,4659
E12000001,North East,region,2021-05-06,3458
E12000001,North East,region,2021-05-05,3955
E12000001,North East,region,2021-05-04,4461
E12000001,North East,region,2021-05-03,1458
E12000001,North East,region,2021-05-02,5753
E12000001,North East,region,2021-05-01,5922
E12000001,North East,region,2021-04-30,4698
E12000001,North East,region,2021-04-29,4987
E12000001,North East,region,2021-04-28,3359
E12000001,North East,region,2021-04-27,3207
E12000001,North East,region,2021-04-26,3354
E12000001,North East,region,2021-04-25,3758
E12000001,North East,region,2021-04-24,8839
E12000001,North East,region,2021-04-23,9015
