date,vaccinated
2021-09-15,1118.0
2021-09-16,1169.0
2021-09-17,1000.0
2021-09-18,1107.0
2021-09-19,500.0
2021-09-20,957.0
2021-09-21,953.0
2021-09-22,901.0
2021-09-23,1081.0
2021-09-24,979.0
2021-09-25,927.0
2021-09-26,437.0
2021-09-27,653.0
2021-09-28,829.0
2021-09-29,773.0
2021-09-30,857.0
2021-10-01,909.0
2021-10-02,822.0
2021-10-03,390.0
2021-10-04,674.0
2021-10-05,762.0
2021-10-06,853.0
2021-10-07,859.0
2021-10-08,880.0
2021-10-09,996.0
2021-10-10,513.0
2021-10-11,769.0
2021-10-12,809.0
2021-10-13,810.0
2021-10-14,811.0
2021-10-15,950.0
2021-10-16,959.0
2021-10-17,441.0
2021-10-18,703.0
2021-10-19,827.0
2021-10-20,865.0
2021-10-21,972.0
2021-10-22,952.0
2021-10-23,1111.0
2021-10-24,533.0
2021-10-25,857.0
2021-10-26,801.0
2021-10-27,891.0
2021-10-28,850.0
2021-10-29,842.0
2021-10-30,907.0
2021-10-31,358.0
2021-11-01,760.0
2021-11-02,840.0
2021-11-03,842.0
2021-11-04,795.0
2021-11-05,890.0
2021-11-06,966.0
2021-11-07,448.0
2021-11-08,742.0
2021-11-09,836.0
2021-11-10,925.0
2021-11-11,884.0
2021-11-12,956.0
2021-11-13,1083.0
2021-11-14,488.0
2021-11-15,790.0
2021-11-16,962.0
2021-11-17,1017.0
2021-11-18,1058.0
2021-11-19,991.0
2021-11-20,1162.0
2021-11-21,477.0
2021-11-22,860.0
2021-11-23,863.0
2021-11-24,987.0
2021-11-25,992.0
2021-11-26,1038.0
2021-11-27,1129.0
2021-11-28,650.0
2021-11-29,890.0
2021-11-30,1213.0
2021-12-01,1249.0
2021-12-02,1297.0
2021-12-03,1130.0
2021-12-04,1388.0
2021-12-05,670.0
2021-12-06,968.0
2021-12-07,1094.0
2021-12-08,1289.0
2021-12-09,1513.0
2021-12-10,1519.0
2021-12-11,1545.0
2021-12-12,1043.0
2021-12-13,1583.0
2021-12-14,1857.0
2021-12-15,1993.0
2021-12-16,2253.0
2021-12-17,2349.0
2021-12-18,2475.0
2021-12-19,1862.0
2021-12-20,2283.0
2021-12-21,2373.0
2021-12-22,2556.0
2021-12-23,2085.0
2021-12-24,875.0
2021-12-25,41.0
2021-12-26,142.0
2021-12-27,1090.0
2021-12-28,1173.0
2021-12-29,1849.0
2021-12-30,1886.0
2021-12-31,825.0
2022-01-01,125.0
2022-01-02,458.0
2022-01-03,735.0
2022-01-04,1262.0
2022-01-05,1444.0
2022-01-06,1473.0
2022-01-07,1199.0
2022-01-08,1240.0
2022-01-09,692.0
2022-01-10,967.0
2022-01-11,1018.0
2022-01-12,1044.0
2022-01-13,938.0
2022-01-14,1017.0
2022-01-15,1094.0
2022-01-16,513.0
2022-01-17,842.0
2022-01-18,864.0
2022-01-19,920.0
2022-01-20,842.0
2022-01-21,823.0
2022-01-22,799.0
2022-01-23,357.0
2022-01-24,601.0
2022-01-25,668.0
2022-01-26,752.0
2022-01-27,879.0
2022-01-28,877.0
2022-01-29,854.0
2022-01-30,511.0
2022-01-31,492.0
2022-02-01,476.0
2022-02-02,479.0
2022-02-03,433.0
2022-02-04,364.0
2022-02-05,376.0
2022-02-06,163.0
2022-02-07,320.0
2022-02-08,327.0
2022-02-09,313.0
2022-02-10,268.0
2022-02-11,331.0
2022-02-12,340.0
2022-02-13,139.0
2022-02-14,235.0
2022-02-15,265.0
2022-02-16,290.0
2022-02-17,254.0
2022-02-18,206.0
2022-02-19,289.0
2022-02-20,105.0
2022-02-21,212.0
2022-02-22,286.0
2022-02-23,272.0
2022-02-24,229.0
2022-02-25,246.0
2022-02-26,264.0
2022-02-27,116.0
2022-02-28,190.0
2022-03-01,193.0
2022-03-02,171.0
2022-03-03,192.0
2022-03-04,215.0
2022-03-05,191.0
2022-03-06,67.0
2022-03-07,151.0
2022-03-08,153.0
2022-03-09,180.0
2022-03-10,184.0
2022-03-11,206.0
2022-03-12,208.0
2022-03-13,79.0
2022-03-14,147.0
2022-03-15,180.0
2022-03-16,142.0
2022-03-17,147.0
2022-03-18,174.0
2022-03-19,167.0
2022-03-20,80.0
2022-03-21,137.0
2022-03-22,167.0
2022-03-23,143.0
2022-03-24,149.0
2022-03-25,160.0
2022-03-26,169.0
2022-03-27,49.0
2022-03-28,127.0
2022-03-29,118.0
2022-03-30,126.0
2022-03-31,136.0
2022-04-01,129.0
2022-04-02,140.0
2022-04-03,44.0
2022-04-04,126.0
2022-04-05,114.0
2022-04-06,139.0
2022-04-07,143.0
2022-04-08,177.0
2022-04-09,127.0
2022-04-10,65.0
2022-04-11,111.0
2022-04-12,142.0
2022-04-13,143.0
2022-04-14,141.0
2022-04-15,48.0
2022-04-16,96.0
2022-04-17,19.0
2022-04-18,22.0
2022-04-19,121.0
2022-04-20,138.0
2022-04-21,154.0
2022-04-22,120.0
2022-04-23,100.0
2022-04-24,52.0
2022-04-25,69.0
2022-04-26,109.0
2022-04-27,120.0
2022-04-28,113.0
2022-04-29,115.0
2022-04-30,129.0
2022-05-01,34.0
2022-05-02,13.0
2022-05-03,114.0
2022-05-04,130.0
2022-05-05,121.0
2022-05-06,129.0
2022-05-07,125.0
2022-05-08,39.0
2022-05-09,122.0
2022-05-10,98.0
2022-05-11,108.0
2022-05-12,125.0
2022-05-13,109.0
2022-05-14,95.0
2022-05-15,31.0
2022-05-16,84.0
2022-05-17,126.0
2022-05-18,89.0
2022-05-19,93.0
2022-05-20,107.0
2022-05-21,121.0
2022-05-22,35.0
2022-05-23,73.0
2022-05-24,98.0
2022-05-25,76.0
2022-05-26,88.0
2022-05-27,91.0
2022-05-28,86.0
2022-05-29,40.0
2022-05-30,75.0
2022-05-31,81.0
2022-06-01,86.0
2022-06-02,17.0
2022-06-03,14.0
2022-06-04,64.0
2022-06-05,14.0
