areaCode,areaName,areaType,date,newPeopleVaccinatedFirstDoseByVaccinationDate
E12000006,East of England,region,2021-06-27,13330
E12000006,East of England,region,2021-06-26,21663
E12000006,East of England,region,2021-06-25,20913
E12000006,East of England,region,2021-06-24,21259
E12000006,East of England,region,2021-06-23,22926
E12000006,East of England,region,2021-06-22,18544
E12000006,East of England,region,2021-06-21,13197
E12000006,East of England,region,2021-06-20,12726
E12000006,East of England,region,2021-06-19,22099
E12000006,East of England,region,2021-06-18,21421
E12000006,East of England,region,2021-06-17,22127
E12000006,East of England,region,2021-06-16,18598
E12000006,East of England,region,2021-06-15,13890
E12000006,East of England,region,2021-06-14,9266
E12000006,East of England,region,2021-06-13,8354
E12000006,East of England,region,2021-06-12,20586
E12000006,East of England,region,2021-06-11,22984
E12000006,East of England,region,2021-06-10,18709
E12000006,East of England,region,2021-06-09,16766
E12000006,East of England,region,2021-06-08,11612
E12000006,East of England,region,2021-06-07,8397
E12000006,East of England,region,2021-06-06,7677
E12000006,East of England,region,2021-06-05,16348
E12000006,East of England,region,2021-06-04,17595
E12000006,East of England,region,2021-06-03,20669
E12000006,East of England,region,2021-06-02,17373
E12000006,East of England,region,2021-06-01,8390
E12000006,East of England,region,2021-05-31,6178
E12000006,East of England,region,2021-05-30,8945
E12000006,East of England,region,2021-05-29,14120
E12000006,East of England,region,2021-05-28,17894
E12000006,East of England,region,2021-05-27,26579
E12000006,East of England,region,2021-05-26,26042
E12000006,East of England,region,2021-05-25,17741
E12000006,East of England,region,2021-05-24,8142
E12000006,East of England,region,2021-05-23,8032
E12000006,East of England,region,2021-05-22,17230
E12000006,East of England,region,2021-05-21,23129
E12000006,East of England,region,2021-05-20,29288
E12000006,East of England,region,2021-05-19,28533
E12000006,East of England,region,2021-05-18,16322
E12000006,East of England,region,2021-05-17,8269
E12000006,East of England,region,2021-05-16,12731
E12000006,East of England,region,2021-05-15,24110
E12000006,East of England,region,2021-05-14,23742
E12000006,East of England,region,2021-05-13,27090
E12000006,East of England,region,2021-05-12,21345
E12000006,East of England,region,2021-05-11,10234
E12000006,East of England,region,2021-05-10,6240
E12000006,East of England,region,2021-05-09,7452
E12000006,East of England,region,2021-05-08,12506
E12000006,East of England,region,2021-05-07,13265
E12000006,East of England,region,2021-05-06,12762
E12000006,East of England,region,2021-05-05,11102
E12000006,East of England,region,2021-05-04,11243
E12000006,East of England,region,2021-05-03,5791
E12000006,East of England,region,2021-05-02,7959
E12000006,East of England,region,2021-05-01,12720
E12000006,East of England,region,2021-04-30,15432
E12000006,East of England,region,2021-04-29,15946
E12000006,East of England,region,2021-04-28,12266
E12000006,East of England,region,2021-04-27,9629
E12000006,East of England,region,2021-04-26,9163
E12000006,East of England,region,2021-04-25,9096
E12000006,East of England,region,2021-04-24,18185
E12000006,East of England,region,2021-04-23,15014
E12000006,East of England,region,2021-04-22,12442
E12000006,East of England,region,2021-04-21,9918
E12000006,East of England,region,2021-04-20,9505
E12000006,East of England,region,2021-04-19,10375
E12000006,East of England,region,2021-04-18,7096
E12000006,East of England,region,2021-04-17,11138
E12000006,East of England,region,2021-04-16,11725
E12000006,East of England,region,2021-04-15,8403
E12000006,East of England,region,2021-04-14,8754
E12000006,East of England,region,2021-04-13,2247
E12000006,East of England,region,2021-04-12,2115
E12000006,East of England,region,2021-04-11,4032
E12000006,East of England,region,2021-04-10,6810
E12000006,East of England,region,2021-04-09,5046
E12000006,East of England,region,2021-04-08,3737
E12000006,East of England,region,2021-04-07,2761
E12000006,East of England,region,2021-04-06,3458
E12000006,East of England,region,2021-04-05,1371
E12000006,East of England,region,2021-04-04,2765
E12000006,East of England,region,2021-04-03,7255
E12000006,East of England,region,2021-04-02,7383
E12000006,East of England,region,2021-04-01,9689
E12000006,East of England,region,2021-03-31,20390
E12000006,East of England,region,2021-03-30,21861
E12000006,East of England,region,2021-03-29,22724
E12000006,East of England,region,2021-03-28,28692
E12000006,East of England,region,2021-03-27,55576
E12000006,East of England,region,2021-03-26,36121
E12000006,East of England,region,2021-03-25,33572
E12000006,East of England,region,2021-03-24,33483
E12000006,East of England,region,2021-03-23,33914
E12000006,East of England,region,2021-03-22,36282
E12000006,East of England,region,2021-03-21,36214
E12000006,East of England,region,2021-03-20,80216
E12000006,East of England,region,2021-03-19,63475
E12000006,East of England,region,2021-03-18,61080
E12000006,East of England,region,2021-03-17,46817
E12000006,East of England,region,2021-03-16,45810
E12000006,East of England,region,2021-03-15,44109
E12000006,East of England,region,2021-03-14,29386
E12000006,East of England,region,2021-03-13,51599
E12000006,East of England,region,2021-03-12,36274
E12000006,East of England,region,2021-03-11,12742
E12000006,East of England,region,2021-03-10,25585
E12000006,East of England,region,2021-03-09,16072
E12000006,East of England,region,2021-03-08,15494
E12000006,East of England,region,2021-03-07,13579
E12000006,East of England,region,2021-03-06,39743
E12000006,East of England,region,2021-03-05,45113
E12000006,East of England,region,2021-03-04,40753
E12000006,East of England,region,2021-03-03,27558
E12000006,East of England,region,2021-03-02,16880
E12000006,East of England,region,2021-03-01,12650
E12000006,East of England,region,2021-02-28,17226
E12000006,East of England,region,2021-02-27,36791
E12000006,East of England,region,2021-02-26,49779
E12000006,East of England,region,2021-02-25,48791
E12000006,East of England,region,2021-02-24,42205
E12000006,East of England,region,2021-02-23,30186
E12000006,East of England,region,2021-02-22,18279
E12000006,East of England,region,2021-02-21,12954
E12000006,East of England,region,2021-02-20,33593
E12000006,East of England,region,2021-02-19,32875
E12000006,East of England,region,2021-02-18,41645
E12000006,East of England,region,2021-02-17,45579
E12000006,East of England,region,2021-02-16,34022
E12000006,East of England,region,2021-02-15,19009
E12000006,East of England,region,2021-02-14,22342
E12000006,East of England,region,2021-02-13,49586
E12000006,East of England,region,2021-02-12,52086
E12000006,East of England,region,2021-02-11,42989
E12000006,East of England,region,2021-02-10,32980
E12000006,East of England,region,2021-02-09,33827
E12000006,East of England,region,2021-02-08,26092
E12000006,East of England,region,2021-02-07,29143
E12000006,East of England,region,2021-02-06,61594
E12000006,East of England,region,2021-02-05,40716
E12000006,East of England,region,2021-02-04,42543
E12000006,East of England,region,2021-02-03,39996
E12000006,East of England,region,2021-02-02,33738
E12000006,East of England,region,2021-02-01,31986
E12000006,East of England,region,2021-01-31,33105
E12000006,East of England,region,2021-01-30,52095
E12000006,East of England,region,2021-01-29,53249
E12000006,East of England,region,2021-01-28,37119
E12000006,East of England,region,2021-01-27,23111
E12000006,East of England,region,2021-01-26,26334
E12000006,East of England,region,2021-01-25,23987
E12000006,East of England,region,2021-01-24,31509
E12000006,East of England,region,2021-01-23,68111
E12000006,East of England,region,2021-01-22,63218
E12000006,East of England,region,2021-01-21,50896
E12000006,East of England,region,2021-01-20,50054
E12000006,East of England,region,2021-01-19,46998
E12000006,East of England,region,2021-01-18,19593
E12000006,East of England,region,2021-01-17,25488
E12000006,East of England,region,2021-01-16,46293
E12000006,East of England,region,2021-01-15,38151
E12000006,East of England,region,2021-01-14,27801
E12000006,East of England,region,2021-01-13,20274
E12000006,East of England,region,2021-01-12,15167
E12000006,East of England,region,2021-01-11,9673
E12000006,East of England,region,2021-01-10,8099
